# j	a_star(j)
# # d2 = 5.016430327692845e-02
# # N = 20000
17705	-2.606081335056592e-02
17706	-6.737121496759087e-02
17707	-3.403328771879820e-02
17708	-9.835788902820999e-02
17709	-2.648862867144945e-02
17710	1.175559482086051e-01
17711	-3.213077178889568e-02
17712	-7.594988665020859e-03
17713	-2.156684429663085e-02
17714	-1.714017559310577e-02
17715	3.370731135029816e-02
17716	-6.080369300313615e-02
17717	-3.053090993548097e-03
17718	3.958625097725159e-02
17719	-6.556442506506153e-03
17720	-5.798161137413983e-02
17721	2.521149595718684e-02
17722	-3.979347194314829e-02
17723	-4.726870509663568e-03
17724	8.759269589918049e-02
17725	-4.126389417929554e-03
17726	-3.168385285548646e-02
17727	4.297233539054979e-02
17728	-1.259882183554229e-02
17729	1.880819203656678e-02
17730	8.012874379007576e-02
17731	2.380156200522891e-02
17732	1.071427967649189e-01
17733	6.001367895210693e-02
17734	2.033103021406694e-02
17735	3.266285719264923e-02
17736	8.650825488741280e-02
17737	4.605497804420124e-02
17738	1.579676031972864e-02
17739	8.652350450109073e-02
17740	3.093702323534490e-02
17741	5.426147780679559e-02
17742	1.251660052564702e-01
17743	4.665566798606539e-02
17744	8.372975181485239e-02
17745	1.159306201417865e-01
17746	1.237322656761254e-01
17747	6.899568477521997e-02
17748	1.225698181428785e-01
17749	6.719418846292509e-02
17750	9.421700170830573e-02
17751	8.440457769153081e-02
17752	9.481305115398667e-02
17753	6.252468953640695e-02
17754	2.805062404913246e-02
17755	7.651339335266152e-02
17756	6.356691918929354e-02
17757	7.947414472718933e-02
17758	1.633117012143901e-01
17759	7.353391772903595e-02
17760	1.151788835431611e-01
17761	8.587124383349246e-02
17762	1.438080102064861e-01
17763	8.821295294938765e-02
17764	1.328562676976697e-01
17765	8.445766733923003e-02
17766	1.083926521930472e-01
17767	6.506254155671932e-02
17768	1.083819500598865e-01
17769	6.424499630874542e-02
17770	1.529441295471301e-01
17771	6.140886476324330e-02
17772	6.046712302251733e-02
17773	2.016573867576913e-02
17774	6.579687411177008e-02
17775	6.823803756348608e-02
17776	6.937316564528935e-02
17777	2.548130065173504e-02
17778	7.763463957017724e-02
17779	1.083492523095528e-02
17780	1.252529640221023e-01
17781	5.150934162917500e-02
17782	9.190621880179180e-02
17783	1.047806095499980e-02
17784	9.694587709321384e-02
17785	8.367240599022857e-04
17786	5.088441188657834e-02
17787	2.634605957455197e-02
17788	5.264307493121097e-02
17789	9.047285047678542e-03
17790	1.695623663924459e-02
17791	9.708004629948972e-03
17792	3.380296471580087e-02
17793	5.217208892014514e-02
17794	-4.649251604076692e-02
17795	-1.532019961057905e-02
17796	4.151635982821282e-02
17797	-2.638569469986774e-05
17798	6.432073988486470e-02
17799	5.019719521166804e-02
17800	9.386917954590678e-04
17801	-2.148377869527205e-02
17802	6.613972168946954e-02
17803	2.067860853591581e-03
17804	3.364023291844299e-02
17805	2.634146719322255e-02
17806	4.650868780692261e-02
17807	5.446479108690512e-03
17808	7.864357631862323e-02
17809	5.776109253723629e-03
17810	-6.984480626558766e-02
17811	5.119309928793936e-02
17812	-3.543930381488021e-04
17813	2.940046585399481e-03
17814	1.092597762555564e-01
17815	-8.356776372250437e-03
17816	4.813626109703061e-02
17817	5.271757782759168e-02
17818	8.282100294989812e-02
17819	5.000210441700658e-03
17820	1.361863896774201e-01
17821	6.841820989412374e-03
17822	2.814399853991180e-02
17823	4.378941450293404e-02
17824	9.583097583120626e-02
17825	2.592719992415978e-02
17826	1.516352659949091e-01
17827	2.664540859201100e-02
17828	1.126886171325795e-01
17829	4.853042278590102e-02
17830	1.514277065577159e-01
17831	4.742227975595959e-02
17832	1.179570917200255e-01
17833	4.772030393397547e-02
17834	1.250783690311651e-01
17835	4.292318550186090e-02
17836	6.347193650935830e-02
17837	5.884880157886799e-02
17838	7.793030289739719e-02
17839	5.241176549225178e-02
17840	1.115638651082344e-01
17841	3.969451517444762e-02
17842	1.065223283365178e-01
17843	2.642086013963453e-02
17844	2.212474608130722e-02
17845	4.249161542800427e-02
17846	3.672463895933530e-02
17847	8.663256670479168e-03
17848	3.102887846183219e-02
17849	-8.075234472129310e-03
17850	-1.148975227297893e-02
17851	6.264342213424566e-04
17852	1.846343669959774e-02
17853	-6.614083766297078e-03
17854	1.567571248030572e-02
17855	5.778781368805894e-03
17856	-5.894953049012892e-02
17857	-3.106522796261097e-02
17858	-3.444875677488418e-02
17859	-4.061092598457018e-02
17860	5.847903297208059e-02
17861	-2.483024944796112e-02
17862	-1.631817642890546e-01
17863	-2.079394483050538e-02
17864	-6.209554688810523e-02
17865	-2.665326369385802e-02
17866	-4.991067031629802e-02
17867	-3.037343283556332e-02
17868	-1.326060611718667e-01
17869	-1.409489408829278e-02
17870	1.705286815036595e-02
17871	-4.431271129799318e-02
17872	-4.507836530128077e-02
17873	-5.025165427200161e-03
17874	-1.305257859963729e-01
17875	5.230239960491116e-03
17876	-7.507199952421630e-02
17877	-1.502800928689631e-02
17878	-1.078100683029068e-02
17879	-1.250328685413238e-02
17880	-1.052115655233465e-01
17881	-5.608249838824415e-03
17882	-7.266275136931262e-02
17883	-2.549245170626018e-02
17884	-8.748621012614345e-02
17885	5.803911232473574e-02
17886	-1.811146574699361e-01
17887	2.100460789141913e-03
17888	-4.651722818925903e-02
17889	-3.274262649612947e-02
17890	2.445224002841188e-02
17891	2.326813790244604e-03
17892	-8.617345247308597e-02
17893	-4.620868995500089e-03
17894	1.112630153407526e-04
17895	-1.994965586359952e-02
17896	-3.657032219269538e-02
17897	-7.574518390908788e-03
17898	-1.955708198848423e-01
17899	1.736806380456270e-02
17900	-3.248312373128492e-02
17901	-6.987013059412367e-02
17902	-7.022262640024193e-02
17903	-1.050532078325535e-02
17904	-1.599787490832673e-01
17905	-2.133670089499004e-02
17906	8.855427930239529e-03
17907	-4.998486601825124e-02
17908	-5.350628446738861e-02
17909	-1.314077075856213e-02
17910	-1.678598805255304e-01
17911	-7.734041529231162e-03
17912	-6.443072607237714e-02
17913	-1.650980242716834e-02
17914	-1.062006366713858e-01
17915	-1.856734688079868e-02
17916	-1.712364659705564e-01
17917	3.693017215907280e-03
17918	-7.504358313805104e-02
17919	-6.551975657089050e-02
17920	-6.684110898023415e-02
17921	-1.163286182558959e-02
17922	-2.042472435689865e-01
17923	-1.670770976422694e-02
17924	-5.119145948844690e-02
17925	-7.495526657630157e-02
17926	-6.741192821716348e-02
17927	-1.908542440744689e-02
17928	-1.649393046035912e-01
17929	-3.322778325518243e-02
17930	-1.482540645140973e-01
17931	-6.543595796084237e-02
17932	-5.186291282463271e-02
17933	-4.241044012769443e-02
17934	-9.892479567674702e-02
17935	-4.383084502051220e-02
17936	-6.573516501429591e-02
17937	-6.928442153489969e-02
17938	-6.819205357124566e-02
17939	-5.111945768303330e-02
17940	-2.076300467313446e-01
17941	-3.556015355038615e-02
17942	-6.211212139307029e-02
17943	-6.155827744112086e-02
17944	-5.042183276110659e-02
17945	-2.955807562080309e-02
17946	-1.002434824800882e-01
17947	-9.097906937163423e-03
17948	-3.841170520434056e-02
17949	-1.733840992737527e-02
17950	-3.910056922376120e-02
17951	2.157837507003310e-02
17952	-7.409523243004532e-02
17953	3.833161763999375e-02
17954	4.664822598088960e-02
17955	-4.132003986356600e-03
17956	3.361951674037625e-02
17957	5.341147042228050e-02
17958	-6.307501286887124e-02
17959	6.165536314838573e-02
17960	2.909462943487917e-02
17961	2.478445782959524e-02
17962	8.511951513621219e-02
17963	6.534154467741020e-02
17964	-9.453307113151523e-04
17965	4.270223497571361e-02
17966	9.093942571260476e-02
17967	4.315016565124116e-02
17968	6.436421863142616e-02
17969	9.078100206491914e-02
17970	-5.830456670160080e-02
17971	6.508970431004485e-02
17972	6.993182112717011e-02
17973	4.774776003102287e-02
17974	-2.560613871547782e-02
17975	5.879832749865770e-02
17976	1.983448866609648e-02
17977	6.979665031439619e-02
17978	6.525440265922880e-02
17979	5.588724599604493e-02
17980	9.142615836559483e-02
17981	6.107435692862223e-02
17982	-4.763305763695512e-04
17983	7.671579703135493e-02
17984	3.232031777572811e-02
17985	-1.254146936173135e-03
17986	6.621855555959066e-03
17987	4.312514673960314e-02
17988	-1.419473551209405e-02
17989	3.828757471081250e-02
17990	-6.663741547270649e-02
17991	5.705378129720159e-02
17992	-2.180613609719039e-02
17993	1.576827218122383e-02
17994	-7.063694503127976e-03
17995	2.610033048011812e-02
17996	-1.110904820326653e-01
17997	5.961687390345010e-02
17998	-6.209776987006742e-02
17999	5.500968328911216e-03
18000	-1.580011649576008e-02
18001	4.302069731386328e-03
18002	-6.262198805985840e-02
18003	5.488316707566349e-02
18004	-9.060678949711186e-02
18005	3.525872960978087e-02
18006	2.403207257090607e-02
18007	-1.371518668112598e-02
18008	-5.350138679559912e-02
18009	2.888805805848052e-02
18010	-1.075288681882392e-03
18011	-4.227142761949753e-03
18012	6.047139081099247e-02
18013	-2.113561541902727e-02
18014	-7.771669051229629e-02
18015	3.622411575756830e-02
18016	-8.092536516707596e-02
18017	-3.724308935641311e-02
18018	-6.632286645361379e-02
18019	-3.882331811717481e-02
18020	-5.733300853617642e-03
18021	-1.506809359156663e-02
18022	-8.077737430604640e-02
18023	-3.896873324084631e-02
18024	-3.561978276135305e-02
18025	-1.683128590892909e-02
18026	-4.280455337887590e-02
18027	-2.587508311581843e-02
18028	-1.714506191262695e-02
18029	-6.178014179329163e-03
18030	-6.185692105467235e-02
18031	1.452367164567287e-02
18032	-1.190794966919057e-02
18033	-1.964157568862148e-02
18034	2.547658120703390e-02
18035	2.978729984873040e-03
18036	-7.301762269865651e-04
18037	1.941973477106842e-03
18038	4.697516794724862e-02
18039	1.727888839745208e-02
18040	1.768177078806535e-02
18041	2.558186519851685e-02
18042	-3.044875397854589e-02
18043	2.784506312416433e-02
18044	6.262300494223215e-03
18045	-2.321252509050957e-03
18046	5.657389516613454e-02
18047	2.219092524060387e-02
18048	2.342686829766930e-02
18049	1.765711585331042e-02
18050	2.312428444649204e-02
18051	3.519703871035117e-02
18052	3.952695025495052e-02
18053	2.664342168301548e-02
18054	3.852850365005298e-02
18055	2.363115948879885e-02
18056	3.148481971189969e-02
18057	4.566960766981745e-02
18058	3.469760184309642e-02
18059	1.147425909550985e-02
18060	-4.402749309483538e-02
18061	1.537365706341191e-02
18062	7.904176793143892e-02
18063	4.487597999970324e-02
18064	4.223821963633208e-02
18065	1.848928568918503e-03
18066	8.092781528100478e-02
18067	3.898559426014574e-02
18068	3.813585033391480e-02
18069	4.155294577057221e-02
18070	-6.027038160157021e-02
18071	4.573757466583649e-03
18072	4.398756441054892e-02
18073	1.798295128651358e-02
18074	5.110592402243497e-02
18075	-1.061567483913534e-02
18076	2.008450057069891e-02
18077	-1.005380940617823e-02
18078	-1.693101364443887e-02
18079	-1.176085244667173e-02
18080	-3.957743797514454e-03
18081	1.318202821589110e-03
18082	3.656943940513904e-03
18083	-8.505945015141543e-04
18084	1.158059094836357e-01
18085	-2.082240933382054e-02
18086	2.016600054924132e-02
18087	7.100838386489514e-03
18088	3.937405407898579e-02
18089	4.733925319822657e-03
18090	1.069284368792212e-01
18091	1.304785865467478e-02
18092	7.074077073204021e-02
18093	4.765630749970869e-02
18094	7.861424109927333e-02
18095	2.248574040353350e-02
18096	1.454651914959338e-01
18097	2.878745805242792e-02
18098	4.080777776501707e-02
18099	5.008094610498722e-02
18100	6.085424857774396e-02
18101	3.048979264579335e-02
18102	3.506537141088473e-02
18103	3.388873076766444e-02
18104	4.673672979660828e-02
18105	4.838051095336771e-02
18106	8.733157522072436e-02
18107	3.363064793222600e-02
18108	1.114261384982557e-01
18109	4.127472961417671e-02
18110	8.594808557253247e-02
18111	5.415439809999258e-02
18112	3.265744103194554e-02
18113	2.373890408277191e-02
18114	9.816114060304472e-02
18115	3.366748779485606e-02
18116	-1.804390952894242e-02
18117	5.903361902129819e-02
18118	-1.107557608305103e-02
18119	2.020763297204985e-02
18120	7.900028018626219e-02
18121	2.461675749254096e-02
18122	-8.924038003553454e-02
18123	6.351033127651742e-02
18124	-4.725918617149923e-02
18125	3.899769215058872e-02
18126	2.079190620038936e-02
18127	2.726496153463480e-02
18128	-1.853382691336360e-03
18129	4.578282056756507e-02
18130	1.616338401619634e-02
18131	3.328633814711917e-02
18132	1.781382348342293e-02
18133	4.037380818927387e-02
18134	8.611866914679932e-03
18135	6.688034410376080e-02
18136	2.988501538422827e-02
18137	6.155217179807070e-02
18138	8.864769243609849e-02
18139	8.318222688739547e-02
18140	4.162366590208015e-02
18141	8.412423914680979e-02
18142	1.091033010860475e-01
18143	8.660811066769342e-02
18144	1.217442968149971e-01
18145	1.042255313344110e-01
18146	1.235333386898615e-01
18147	7.841389149313552e-02
18148	7.683821157789333e-02
18149	9.156475694790144e-02
18150	1.356666757339515e-01
18151	8.355404077163731e-02
18152	1.129277419327369e-01
18153	6.097169469227112e-02
18154	1.356860495320677e-01
18155	7.084384534139321e-02
18156	1.570839898587712e-01
18157	6.393995998911987e-02
18158	1.478392313699455e-01
18159	4.364311114548722e-02
18160	7.750603723932815e-02
18161	8.230185193076321e-02
18162	8.739605773902322e-02
18163	6.782204903089842e-02
18164	6.590545860402644e-02
18165	3.037588589435224e-02
18166	1.089616811162336e-01
18167	7.360571013134172e-02
18168	8.031136513767335e-02
18169	7.522329489215210e-02
18170	1.017131237682275e-03
18171	5.044267234426760e-02
18172	1.936041291618810e-01
18173	5.687562071848551e-02
18174	-1.453795720325738e-02
18175	5.188297527881808e-02
18176	8.226424830306846e-02
18177	4.672922740661683e-02
18178	9.816035692845908e-02
18179	7.551242320495298e-02
18180	-2.122324209313925e-03
18181	7.170928894761933e-02
18182	7.584919892131589e-02
18183	5.721998657155758e-02
18184	8.130411245028354e-02
18185	4.020103905278394e-02
18186	-5.235361354781374e-03
18187	6.161900412946735e-02
18188	9.263159585182544e-02
18189	4.124424903896150e-02
18190	-2.091046643773526e-02
18191	6.802708534076933e-02
18192	6.708221464069833e-02
18193	7.202381351211995e-02
18194	1.444662173303015e-01
18195	2.681471602956752e-02
18196	8.905927476532363e-02
18197	4.949153990220573e-02
18198	5.626420085443847e-02
18199	4.607855631041014e-02
18200	3.498081668071869e-02
18201	2.880722334917053e-02
18202	6.396761755307107e-02
18203	4.204176189593292e-02
18204	9.198923500484668e-02
18205	6.052613297068878e-02
18206	1.799278271350240e-02
18207	4.723972231137962e-02
18208	1.904165467120030e-02
18209	4.725733680186871e-02
18210	-3.922279862760419e-02
18211	5.221973014776840e-02
18212	2.379172502298612e-03
18213	6.883037757307224e-02
18214	7.270412127812009e-02
18215	5.295362274537743e-02
18216	8.490181382710260e-02
18217	6.254271154498478e-02
18218	4.108904000279743e-02
18219	8.069045980256663e-02
18220	3.205458054336943e-02
18221	1.201438362652214e-01
18222	1.263216234770839e-01
18223	9.633934887889549e-02
18224	1.073374145205843e-01
18225	1.355982969547681e-01
18226	1.597790703770757e-01
18227	1.188077273216333e-01
18228	1.746347059486410e-01
18229	1.119048629252321e-01
18230	1.649932731599784e-01
18231	1.242649751681679e-01
18232	1.364771955561406e-01
18233	1.103215667983006e-01
18234	1.741947521947328e-01
18235	1.751655005682836e-01
18236	1.310729305455758e-01
18237	1.259532563850277e-01
18238	2.046153802078937e-01
18239	1.377251967693747e-01
18240	2.571014285381469e-01
18241	1.204398469034085e-01
18242	2.213063780231578e-01
18243	1.177279493992442e-01
18244	1.782728435130877e-01
18245	1.144846920557172e-01
18246	2.188166113702677e-01
18247	9.049580743527044e-02
18248	1.709786339694931e-01
18249	1.105001654700161e-01
18250	1.785117888373816e-01
18251	8.272246679509207e-02
18252	1.852993028178983e-01
18253	7.149411850812880e-02
18254	1.250933844630546e-01
18255	9.847372354268817e-02
18256	1.349634001740936e-01
18257	5.799989936221826e-02
18258	7.606909327150453e-02
18259	4.824365861833184e-02
18260	1.930335626658815e-01
18261	4.256647656765298e-02
18262	1.038994597315191e-01
18263	2.875146867807682e-02
18264	6.508600811754613e-02
18265	4.378235814878274e-02
18266	3.184023488519492e-02
18267	7.025763685311653e-04
18268	2.646683436360781e-02
18269	-1.317727835900186e-02
18270	9.927028321945248e-02
18271	-2.257398099801100e-02
18272	-1.430226907159508e-03
18273	-1.136468889448673e-02
18274	4.886532419305895e-03
18275	1.486472357992138e-02
18276	4.357046273193539e-03
18277	1.317722704556619e-02
18278	-3.103311563730716e-02
18279	-6.583404447131481e-04
18280	6.733940490318950e-02
18281	1.026336245810716e-02
18282	-1.966366895759254e-03
18283	1.613212158809223e-02
18284	5.407537967849305e-02
18285	-4.744734503275037e-03
18286	8.357833220333766e-02
18287	2.442462952839207e-02
18288	7.854235199507752e-02
18289	2.137629796434570e-02
18290	2.002923030677425e-03
18291	2.519430709048775e-02
18292	3.344432685094054e-02
18293	5.081714566670342e-04
18294	1.045461275106987e-01
18295	-1.391778810688692e-02
18296	3.390373765810636e-02
18297	-1.013468452594411e-03
18298	5.349027882072260e-02
18299	-2.241672074816487e-02
18300	5.918851687129330e-02
18301	-2.692713769739266e-02
18302	-1.081948488099569e-02
18303	-2.878152667538103e-02
18304	-1.117245019604153e-02
18305	9.114881307722556e-03
18306	4.282055690404792e-02
18307	-2.170598272479658e-02
18308	-3.702037019348574e-02
18309	-2.305265244971186e-03
18310	5.986603020893894e-02
18311	-1.664119081639881e-02
18312	8.004241426602696e-02
18313	-1.654160129031781e-02
18314	-1.177913015287225e-02
18315	3.326668516676987e-02
18316	-1.806763855338871e-02
18317	-1.151881282685236e-02
18318	2.060945159501197e-02
18319	-2.771625482374300e-04
18320	5.791073054927277e-02
18321	2.288486044641159e-02
18322	6.771652389038148e-03
18323	-9.090145440174479e-03
18324	9.941545359434679e-02
18325	2.021963516179439e-02
18326	9.966440335770371e-02
18327	4.667809346137395e-02
18328	4.797218805670284e-02
18329	7.601418819953696e-03
18330	3.045754750004476e-01
18331	8.405702087416323e-03
18332	8.772784805652756e-02
18333	9.494686163894901e-02
18334	1.111722426077279e-01
18335	5.175939092659636e-02
18336	1.744981021441772e-01
18337	2.153205555015988e-02
18338	1.278510180044949e-01
18339	7.009299658963987e-02
18340	2.437115802814866e-01
18341	4.543941399101909e-02
18342	1.821206508285167e-01
18343	5.468532909704116e-02
18344	9.326024091524271e-02
18345	1.010721273804578e-01
18346	7.574441449125334e-02
18347	4.953662228860097e-02
18348	2.048033584935767e-01
18349	3.475940765489067e-02
18350	6.818150863687637e-02
18351	7.716869919798237e-02
18352	7.512105563720073e-02
18353	3.373583898244618e-02
18354	3.349834904929404e-01
18355	2.910373470987233e-02
18356	2.705741959709704e-02
18357	8.105506057048960e-02
18358	6.721216541850310e-02
18359	2.062135582853224e-02
18360	1.117223129400883e-01
18361	3.937923328777771e-02
18362	5.180565131450448e-02
18363	5.899760407757344e-02
18364	6.874958297088885e-02
18365	7.670989758792271e-03
18366	1.191160154555211e-01
18367	3.434307278234280e-02
18368	7.132005545638312e-02
18369	5.446288859141428e-02
18370	-4.249035791959657e-02
18371	3.304366260082946e-02
18372	7.104737871875480e-02
18373	2.535804711230774e-02
18374	5.717034166266533e-02
18375	1.018055580210076e-02
18376	6.514578749420571e-02
18377	5.639633364237329e-02
18378	6.795076872652982e-02
18379	3.525872538929127e-02
18380	-6.636910476880055e-03
18381	4.140124034974783e-02
18382	-1.505917243575848e-02
18383	3.133812144077919e-02
18384	7.821510479137354e-02
18385	1.293268785897332e-02
18386	1.103285329394699e-01
18387	2.878122953942138e-02
18388	8.744961852566567e-02
18389	3.027436119535957e-02
18390	1.101482852281312e-02
18391	3.672537537841718e-02
18392	6.364331480600897e-02
18393	2.404155361951079e-02
18394	9.711425128297166e-02
18395	1.625461185066269e-02
18396	6.414009980743314e-02
18397	1.954348707280766e-02
18398	3.692733930003241e-02
18399	2.413941791265723e-02
18400	2.923682193102006e-02
18401	1.523383439877822e-02
18402	6.971359755766507e-02
18403	8.328855817990996e-03
18404	1.427243653080404e-02
18405	1.316154644534395e-03
18406	1.793016643988885e-02
18407	1.055762608482559e-03
18408	4.310585387231929e-02
18409	3.412437857650691e-03
18410	-3.757648292591408e-02
18411	1.415035019611691e-02
18412	3.746129196273128e-02
18413	5.358304686754224e-03
18414	3.599815169796709e-02
18415	8.320638948751045e-03
18416	2.178434332725535e-02
18417	6.868596640744121e-03
18418	1.201156008460658e-02
18419	5.384022092933935e-03
18420	6.534660266443298e-02
18421	2.799547646215585e-02
18422	4.572087316537231e-02
18423	4.399723871557785e-03
18424	1.925305569701384e-02
18425	1.378689291881928e-02
18426	-1.185903306510359e-02
18427	2.688984426093516e-02
18428	1.933308404906578e-02
18429	4.648934816113126e-03
18430	-1.700670662414993e-02
18431	7.560965619775843e-03
18432	4.202780942076645e-02
18433	2.288281039357595e-02
18434	6.999787651979938e-02
18435	2.820139055774809e-02
18436	8.148910766607067e-04
18437	2.325511895740611e-02
18438	-3.478704608083966e-02
18439	2.289008830287824e-02
18440	3.618725274025821e-02
18441	2.242311809134153e-02
18442	1.963730490889740e-02
18443	2.326563226405347e-02
18444	1.167623067437381e-01
18445	1.248663123355784e-02
18446	5.665656122522049e-02
18447	4.974041538715235e-02
18448	2.379823776891762e-02
18449	8.130807278736826e-03
18450	1.014846373461198e-01
18451	1.037599454866036e-02
18452	-4.573722978829272e-02
18453	1.068598743852596e-02
18454	-8.790330426027096e-03
18455	1.913470558312560e-02
18456	2.289714805850916e-02
18457	8.863737988540649e-03
18458	1.258536228722123e-02
18459	9.602101229959513e-04
18460	1.081793729651743e-01
18461	7.644864044837194e-03
18462	-1.343109921284807e-02
18463	5.308649021563033e-03
18464	-3.905357091036630e-03
18465	5.557065536516008e-02
18466	5.803808602113012e-03
18467	1.183793307126703e-02
18468	6.385481913884992e-02
18469	1.718354978313627e-02
18470	8.703654503704936e-02
18471	5.827406001967173e-02
18472	7.925833844247237e-03
18473	1.308149674529777e-02
18474	9.235661103678164e-02
18475	2.478740022515671e-02
18476	-2.284472023460320e-02
18477	5.727650476029073e-02
18478	-8.659970257505977e-04
18479	-2.800784717839981e-03
18480	1.204463181687263e-01
18481	1.089308456374728e-03
18482	1.047538906504168e-02
18483	4.100887976336121e-02
18484	2.520061177223131e-02
18485	-7.738321216598554e-03
18486	1.129476090417697e-01
18487	2.179317318140988e-02
18488	1.822306222218915e-02
18489	1.044267752786377e-02
18490	7.922129069320662e-03
18491	-1.640621817441689e-02
18492	1.234105761826027e-01
18493	-2.410552653451959e-02
18494	6.459999239200184e-02
18495	-2.839305711055037e-03
18496	9.631302597467327e-03
18497	-2.712472773069938e-02
18498	1.094734497668677e-01
18499	-3.104945681742986e-02
18500	1.541216539727347e-02
18501	4.125539011686370e-02
18502	4.092554870601926e-03
18503	-1.868593040281471e-02
18504	7.288591518021439e-02
18505	-3.139606745280776e-02
18506	5.106629849222947e-02
18507	8.342553934225028e-03
18508	6.349815510432164e-03
18509	-2.323572799770437e-02
18510	-4.524223339504841e-02
18511	-2.841760325569592e-02
18512	-2.115786083866148e-03
18513	-1.013317651779032e-02
18514	-6.122841235537102e-03
18515	-3.987847866945356e-02
18516	-1.910284309796996e-02
18517	-9.239463010350767e-03
18518	2.369745671617723e-02
18519	-2.018485974522062e-03
18520	-2.090156524669944e-02
18521	1.271053665627102e-03
18522	-3.505027730067575e-03
18523	7.224508223480592e-03
18524	-1.370740283880403e-02
18525	-2.829061979816046e-03
18526	3.324052528403221e-02
18527	1.422439048217424e-02
18528	2.817857811550576e-02
18529	7.716282147891863e-03
18530	-4.534810788370290e-02
18531	3.392191191246290e-02
18532	4.561854879084735e-04
18533	1.941137849889588e-02
18534	5.541325231415856e-02
18535	2.485843783798381e-02
18536	2.411175856538417e-02
18537	5.918935438618732e-02
18538	-3.018585554983122e-02
18539	3.879249792698135e-02
18540	4.675894006109006e-02
18541	4.241469724439273e-02
18542	8.105018488668193e-02
18543	2.487106795421795e-02
18544	7.526775926154128e-02
18545	4.039230311351120e-02
18546	-9.322699494681628e-03
18547	1.777127078961174e-02
18548	6.421479084999951e-02
18549	5.618016478761107e-03
18550	6.718473675817303e-02
18551	-4.372814620891511e-03
18552	2.749993910221946e-02
18553	1.310988701711731e-03
18554	4.703634966111611e-02
18555	1.736501056028474e-02
18556	6.069824039315624e-02
18557	-8.912973714378503e-04
18558	1.091524072545823e-02
18559	-4.896361387651598e-03
18560	6.076861379233683e-02
18561	-1.842202769993697e-02
18562	3.117025317624032e-02
18563	-3.036920725365223e-02
18564	-1.217574144599556e-01
18565	-7.178986363639510e-03
18566	2.225221700328943e-02
18567	-3.153997300420324e-02
18568	3.709717215684017e-02
18569	-5.515262614691679e-03
18570	-9.344908777418394e-02
18571	2.207353064913016e-02
18572	6.148192605232576e-02
18573	-2.604259624694092e-02
18574	7.766901526288174e-02
18575	1.953268934743662e-02
18576	-8.392926366050096e-02
18577	-6.608586217666875e-05
18578	6.026121024194563e-02
18579	-4.422914971867083e-02
18580	-7.068977716202907e-03
18581	5.840083194497492e-03
18582	-1.916322260831596e-01
18583	4.069413752291165e-03
18584	-3.522459230004757e-04
18585	-7.122089511731328e-02
18586	-1.421615738994972e-02
18587	-4.206563704843692e-03
18588	-1.624241951010551e-01
18589	-7.495721219138041e-03
18590	2.307180587881027e-02
18591	-5.811810541205285e-02
18592	-1.675058264582977e-03
18593	1.178128664153773e-02
18594	-1.105445190467591e-01
18595	1.718500027981534e-02
18596	4.904668462733811e-02
18597	-3.554119332787117e-02
18598	7.848192931816528e-02
18599	2.088849234944102e-02
18600	-8.559996627688078e-02
18601	4.155439624058106e-02
18602	8.758115875341792e-02
18603	-3.243719591864312e-02
18604	8.769592865473810e-02
18605	6.071154149707233e-02
18606	-1.332988128032665e-01
18607	3.873291462026747e-02
18608	7.888431462478895e-02
18609	-3.153096697415717e-02
18610	9.755974606493373e-02
18611	2.865277373509310e-02
18612	-5.642853630807698e-02
18613	2.094888342089514e-02
18614	8.014848390988197e-02
18615	-4.024162756232103e-02
18616	5.937623946940829e-02
18617	1.870278756617178e-02
18618	-1.010927330109884e-01
18619	2.368961868613919e-03
18620	1.981372408999378e-02
18621	-5.720282824312166e-02
18622	1.650426010957099e-02
18623	-1.082919564173635e-02
18624	-7.261746339926876e-02
18625	-2.814130737632322e-02
18626	1.625208633276400e-02
18627	-6.049705581269269e-02
18628	-8.614563660259814e-03
18629	-4.475780952386574e-02
18630	-1.155288637814409e-01
18631	-4.262337600662182e-02
18632	-3.614831496651125e-02
18633	-7.270010154191649e-02
18634	-5.236407184451634e-02
18635	-4.801193424200968e-02
18636	-1.286945278598728e-01
18637	-4.439472718055967e-02
18638	-6.903277263741725e-02
18639	-7.361616987342837e-02
18640	-7.160075381526228e-02
18641	-5.039228887989106e-02
18642	-1.783665187512890e-01
18643	-5.056017162206233e-02
18644	-9.655423093491780e-02
18645	-1.174249029855825e-01
18646	-7.997261553140048e-02
18647	-5.927748609740743e-02
18648	-5.286235350233684e-02
18649	-5.231029331957100e-02
18650	-5.891523401369220e-02
18651	-4.355877693570682e-02
18652	-1.946771331371552e-02
18653	-4.443820177581478e-02
18654	1.302077892364792e-02
18655	-7.878675680238517e-02
18656	-2.402341817849531e-02
18657	-2.157756675788768e-02
18658	1.798464167840044e-02
18659	-3.736793710252051e-02
18660	5.402310402660645e-02
18661	-3.340957005929683e-02
18662	-7.828401793806229e-02
18663	-2.810902867465098e-02
18664	-3.347089251290886e-02
18665	-4.605189872039645e-02
18666	-9.367724244384697e-03
18667	-5.598164533835069e-02
18668	-8.420213363748451e-02
18669	-6.206561998035293e-02
18670	-2.645663881609891e-02
18671	-5.765806522922687e-02
18672	-6.126943469592395e-02
18673	-6.582467269652034e-02
18674	-7.965495363266026e-02
18675	-8.031501474605326e-02
18676	2.158250495940427e-02
18677	-6.018238536316213e-02
18678	-1.368505288426191e-01
