# j	a_star(j)
# # d2 = 4.845610540691447e-02
# # N = 40000
27854	1.459931492550764e-01
27855	5.540119267494013e-02
27856	1.255806746161076e-01
27857	3.672989697434119e-02
27858	2.160935171639015e-01
27859	3.139011603886394e-02
27860	1.858072249912810e-01
27861	7.153904008221260e-02
27862	1.285995326256328e-01
27863	4.055275705036761e-02
27864	2.107022181195641e-01
27865	3.378610691497731e-02
27866	1.404397776006185e-01
27867	7.074183903556235e-02
27868	1.515812376538783e-01
27869	4.410739638113913e-02
27870	2.035182318509659e-01
27871	4.462197258143707e-02
27872	1.593638697560131e-01
27873	7.280288523027564e-02
27874	1.315767817334291e-01
27875	6.490352718566458e-02
27876	2.595962111393014e-01
27877	6.401577874535987e-02
27878	2.030552572288933e-01
27879	8.536217349244826e-02
27880	2.392043929901908e-01
27881	7.708957792457727e-02
27882	2.458742203572774e-01
27883	7.732500993918671e-02
27884	2.069477018534969e-01
27885	1.079578959555459e-01
27886	2.200215885152886e-01
27887	8.232024937347233e-02
27888	2.621552045603547e-01
27889	8.645687595144549e-02
27890	2.637352059453058e-01
27891	1.231372444938840e-01
27892	1.960175064139255e-01
27893	9.460270711409079e-02
27894	2.796573801507813e-01
27895	1.396294343737368e-01
27896	2.054247473126803e-01
27897	1.509747097481045e-01
27898	1.457741070954437e-01
27899	9.727363947473390e-02
27900	3.273807531542585e-01
27901	1.022151481989995e-01
27902	2.184893632613672e-01
27903	1.464105968262217e-01
27904	2.042072893005579e-01
27905	1.283808863153810e-01
27906	2.878796146030339e-01
27907	1.002939734187488e-01
27908	2.000406164235581e-01
27909	1.481657803480513e-01
27910	2.558732755887918e-01
27911	1.011378236246699e-01
27912	2.678740259246054e-01
27913	9.032884945962558e-02
27914	2.019606153938736e-01
27915	1.585675709935049e-01
27916	1.598972257488139e-01
27917	7.999198050934686e-02
27918	2.690148939169343e-01
27919	7.511604511987821e-02
27920	2.240026662369118e-01
27921	1.153715627671122e-01
27922	1.689126787081829e-01
27923	7.229756173708791e-02
27924	2.532674759543019e-01
27925	8.510549671826705e-02
27926	1.332112143983840e-01
27927	9.270331713235797e-02
27928	1.335269809212153e-01
27929	4.188725592846979e-02
27930	2.747630215586566e-01
27931	6.240690196562209e-02
27932	1.327472643249984e-01
27933	9.022099878860523e-02
27934	1.266792275223079e-01
27935	6.809689390039099e-02
27936	2.116544266991208e-01
27937	6.306400564304851e-02
27938	1.425537702871611e-01
27939	9.983676090186466e-02
27940	2.100714839895530e-01
27941	6.294270529506601e-02
27942	2.186469965015787e-01
27943	7.111246362588447e-02
27944	1.510888447605377e-01
27945	1.414239221316572e-01
27946	1.550317750707366e-01
27947	8.062951514201888e-02
27948	2.630219964792780e-01
27949	7.965629787698168e-02
27950	1.807323513441070e-01
27951	1.107208429509501e-01
27952	1.304644364875574e-01
27953	8.046556154278736e-02
27954	1.840454430157857e-01
27955	1.014258198483929e-01
27956	1.134243543617256e-01
27957	9.823640174350236e-02
27958	1.501727867989622e-01
27959	7.609292420658724e-02
27960	2.148323290674941e-01
27961	7.316523313537514e-02
27962	4.984272564248243e-02
27963	7.736266916841197e-02
27964	1.188083635244807e-01
27965	1.037513233012432e-01
27966	1.131139181051421e-01
27967	6.117056788516701e-02
27968	1.082507812239353e-01
27969	7.173222083278033e-02
27970	1.469529062411263e-01
27971	4.330026185486852e-02
27972	1.446294884848396e-01
27973	2.629567942251193e-02
27974	1.027375984366860e-01
27975	1.003808122602332e-01
27976	7.855594983212914e-02
27977	3.009223063580436e-02
27978	1.160236380372894e-01
27979	3.702105869283634e-02
27980	7.941525492812908e-02
27981	5.435218492096579e-02
27982	8.284286352615418e-02
27983	1.241078412715233e-02
27984	9.686129024585705e-02
27985	2.226547489048738e-02
27986	7.330724521580397e-02
27987	2.845229791480297e-02
27988	3.367009850645633e-02
27989	-1.061031791377552e-02
27990	1.016219378179603e-01
27991	-8.521379813201429e-03
27992	1.792358363365869e-02
27993	1.121335887050913e-02
27994	9.873215160694787e-03
27995	8.984150975347092e-04
27996	1.038488621757425e-02
27997	-1.428850959320770e-02
27998	5.654291850224061e-05
27999	3.490283846122099e-03
28000	3.009231532628362e-02
28001	-1.383138468331157e-02
28002	-3.816015606653882e-02
28003	-1.984097552245421e-02
28004	8.653858937423245e-04
28005	3.244775518250888e-02
28006	-6.350860623821133e-02
28007	-2.225273043625229e-02
28008	-1.962382872354826e-03
28009	-2.767183109197019e-02
28010	2.981789398301427e-02
28011	-2.015078742678075e-02
28012	-4.203955831673990e-02
28013	-3.143821548902311e-02
28014	1.108994852534152e-01
28015	-2.877657088594277e-04
28016	-4.250417674530473e-03
28017	-1.495224577305649e-02
28018	-8.143556468363155e-03
28019	-1.491365949940932e-02
28020	9.600802892995437e-02
28021	1.154000217335861e-03
28022	9.275481040745492e-03
28023	-6.573648532466501e-03
28024	1.574419983246906e-02
28025	1.969068996684870e-02
28026	3.371151848384497e-02
28027	6.656747690350041e-03
28028	8.540417723801945e-03
28029	1.090559228531750e-02
28030	8.457732794617707e-02
28031	1.513207531718572e-02
28032	6.010288998740509e-02
28033	2.335099522304421e-02
28034	6.444522340255532e-02
28035	6.779683522800059e-02
28036	3.844629872965424e-02
28037	2.316492552137146e-02
28038	8.423296129225304e-02
28039	2.463095702779467e-02
28040	9.922183040918789e-02
28041	3.414451822915357e-02
28042	1.049593440135892e-01
28043	3.400756709228497e-02
28044	9.436278840970970e-02
28045	5.719216456858379e-02
28046	8.951744827835616e-02
28047	4.718370967817583e-02
28048	7.174573050375085e-02
28049	4.208426465269097e-02
28050	1.210882693419223e-01
28051	3.236858931028112e-02
28052	7.127967840105436e-02
28053	4.138370072181348e-02
28054	2.707764601717190e-02
28055	4.792174428274916e-02
28056	8.344834944569253e-02
28057	2.644953241846085e-02
28058	5.610864056744248e-02
28059	3.683163374586353e-02
28060	1.388528189957579e-01
28061	1.866947229715692e-02
28062	3.574298329741271e-02
28063	3.215050728763579e-02
28064	5.827800184134047e-02
28065	4.006979894253464e-02
28066	5.856871755680675e-02
28067	2.333076804872628e-02
28068	2.801934324843808e-02
28069	2.457699302738285e-02
28070	6.317540098481636e-02
28071	3.189914382826842e-02
28072	7.169495125114218e-02
28073	2.538917976457770e-02
28074	4.253121738085698e-02
28075	3.527177174515438e-02
28076	8.199291733622011e-02
28077	1.991942315246645e-02
28078	9.052835451390530e-02
28079	3.125514626887946e-02
28080	-2.098953099080763e-02
28081	3.512312189391362e-02
28082	9.868075931814811e-02
28083	1.797923291268249e-02
28084	1.282935536786691e-01
28085	3.486408981629102e-02
28086	-3.541614180785090e-02
28087	3.087533843935467e-02
28088	5.553842284460202e-02
28089	8.411745891485385e-03
28090	2.867707042320632e-02
28091	1.168804832963390e-02
28092	-2.920166068148829e-02
28093	2.254810916987869e-03
28094	7.182449450942728e-02
28095	-4.193518384400024e-03
28096	2.996362219534417e-02
28097	1.966236800387074e-02
28098	-6.233472702029793e-03
28099	1.950951480286166e-02
28100	1.802355536226864e-02
28101	-2.272309428652965e-03
28102	1.310745019982755e-02
28103	1.367705848045906e-02
28104	-3.137922342054000e-02
28105	9.072619513244092e-03
28106	-8.024240197507664e-02
28107	-1.228141406954209e-02
28108	6.716506638189215e-03
28109	-2.916434894961197e-04
28110	-8.886010952049921e-02
28111	-6.198683114746281e-03
28112	-2.128834518297134e-03
28113	-2.650100880709229e-02
28114	-1.402509853772363e-02
28115	-1.729322057420189e-02
28116	-1.840010204432293e-02
28117	-1.555698760333187e-02
28118	1.389447101673851e-02
28119	-4.603685940727269e-02
28120	-3.193449310113994e-02
28121	-1.784935929050633e-02
28122	-1.069630708972280e-01
28123	-1.649643518741101e-02
28124	-5.198910831771399e-02
28125	-3.790932718037736e-02
28126	-3.735956064843997e-02
28127	-2.153681122938048e-03
28128	-7.701695636910735e-02
28129	-1.557623897392467e-02
28130	-1.014778586672113e-01
28131	-2.642412367732489e-02
28132	-7.548083772688932e-02
28133	-1.498281422307538e-02
28134	-7.274301595544483e-02
28135	-4.047269999210663e-03
28136	-4.110857691407959e-02
28137	-2.039771097641290e-02
28138	-2.423784362673019e-03
28139	-2.730987450009388e-02
28140	-1.280484479164532e-01
28141	-2.859275866316069e-02
28142	-5.476870252153656e-02
28143	-2.069354242824391e-02
28144	-5.367420285242801e-02
28145	-2.055931422803689e-02
28146	-6.378181841114026e-02
28147	-1.858389516679868e-02
28148	-6.735969464678554e-02
28149	-2.575291984145056e-03
28150	-6.752680926423657e-02
28151	-2.771478010833468e-02
28152	-5.787930084616246e-02
28153	-3.333142475443131e-02
28154	-8.269133464843178e-03
28155	-2.840134403154570e-02
28156	-4.529744143562314e-02
28157	-3.957101035602371e-02
28158	-7.367411320944812e-02
28159	-4.414235682398096e-02
28160	-6.138241351018339e-02
28161	-2.615881453461379e-02
28162	-5.764206270455144e-02
28163	-3.889943155443736e-02
28164	-1.075816663107093e-01
28165	-3.532042853766500e-02
28166	-5.442598668675525e-02
28167	-4.351982799444797e-02
28168	-9.287361229073058e-03
28169	-2.196362148050537e-02
28170	-1.190742560932455e-01
28171	-1.024507086452705e-02
28172	-4.008521515232300e-02
28173	-4.598048532664294e-02
28174	-3.965886419031700e-02
28175	-3.311001581707144e-03
28176	-8.123921199660242e-02
28177	-1.753749624541833e-02
28178	-1.513505287173340e-02
28179	-4.102186100778019e-02
28180	-6.552635653588111e-02
28181	-5.734668235222174e-03
28182	7.056671767132570e-02
28183	-2.966067565930535e-03
28184	-5.310107659914242e-03
28185	-4.180390301733205e-02
28186	2.325025372712045e-02
28187	1.114437965959896e-03
28188	-7.428876258160459e-02
28189	2.512014675845921e-02
28190	-1.675260986769203e-02
28191	-3.709355521828109e-02
28192	3.960875746259892e-03
28193	1.845823163500362e-02
28194	-1.032026979750289e-01
28195	7.699349620067044e-03
28196	1.041038866850784e-01
28197	-1.823308720141126e-02
28198	3.207341459047802e-02
28199	1.818479236067977e-02
28200	-7.319942851008410e-02
28201	2.174314117893952e-02
28202	3.853068220221680e-02
28203	1.315970893112015e-02
28204	2.058226373076275e-02
28205	1.612241046565472e-02
28206	-2.072425277683850e-02
28207	2.755797120350629e-02
28208	3.905153052978271e-02
28209	1.025079143255346e-02
28210	1.694975160262700e-01
28211	2.964289986309748e-02
28212	2.777098486250256e-03
28213	3.097207905505922e-02
28214	4.676710188347778e-02
28215	2.328107759390501e-02
28216	5.646489933291920e-02
28217	7.469946578510281e-02
28218	4.389143008393202e-02
28219	4.827034131483082e-02
28220	9.662422795618297e-02
28221	5.253230490812079e-02
28222	8.829232821344260e-02
28223	6.695498603878788e-02
28224	9.844129444175305e-02
28225	4.458999619838577e-02
28226	1.177865313087569e-01
28227	4.806465390387776e-02
28228	9.917459794962655e-02
28229	6.134757619094256e-02
28230	2.386834892099710e-02
28231	8.770553784832247e-02
28232	1.011604286350616e-01
28233	4.792618206739786e-02
28234	1.257181815696333e-01
28235	4.087495696306808e-02
28236	1.241956630637417e-01
28237	8.288222247553659e-02
28238	1.226560268766377e-01
28239	5.014722978335507e-02
28240	6.272659668725510e-02
28241	6.658584116887564e-02
28242	6.723779662709674e-02
28243	6.390729159489784e-02
28244	6.400490359607655e-02
28245	3.043802991372318e-02
28246	1.039956655737976e-01
28247	5.733959740606275e-02
28248	7.840969424087033e-02
28249	7.122708627037277e-02
28250	4.190085882057185e-02
28251	3.822980081460308e-02
28252	7.311904102063184e-02
28253	5.965291382514699e-02
28254	2.430476039075298e-02
28255	2.522093255867411e-02
28256	7.204542925243519e-02
28257	3.389321609093842e-02
28258	8.111188283273066e-02
28259	7.228262301830969e-02
28260	-9.769036211704881e-03
28261	4.771671062307771e-02
28262	8.438380237172108e-02
28263	2.705984523102803e-02
28264	4.418837856418608e-02
28265	8.859600084067025e-03
28266	-2.370953239905856e-02
28267	3.174485610350024e-02
28268	1.166434159378535e-02
28269	1.644503185651489e-02
28270	-5.093144298460212e-02
28271	1.875147397099394e-02
28272	-5.553406224211450e-04
28273	2.096608700644287e-02
28274	3.339590287554069e-02
28275	-9.212425382340801e-04
28276	1.833564901966225e-02
28277	1.081759161943081e-02
28278	-2.712401216251466e-02
28279	5.501719312831361e-03
28280	-3.106465617155808e-02
28281	4.031194284340593e-03
28282	-3.666391349133150e-03
28283	-7.044955943705053e-03
28284	-5.817900573914431e-02
28285	-2.815035574586079e-02
28286	-4.344221118695527e-02
28287	-3.076622306945014e-02
28288	-3.928676963679206e-02
28289	-2.509598632681801e-02
28290	3.398695676178145e-02
28291	-2.829392840843061e-02
28292	-8.608077214965297e-02
28293	-3.066151613731068e-02
28294	-1.142218644376572e-01
28295	-3.650324969208589e-02
28296	-7.638167085554259e-02
28297	-2.944816344572385e-02
28298	-7.589285439180057e-02
28299	-3.411234782854688e-02
28300	-6.702536409605500e-02
28301	-2.901995260267069e-02
28302	-1.026102448538790e-01
28303	-1.443313509456616e-02
28304	-7.924273470773753e-02
28305	-2.172404715847215e-02
28306	-8.522958928321343e-02
28307	-3.212962694219531e-02
28308	-3.040106766714649e-02
28309	-3.047559727576929e-02
28310	-1.084298994236380e-01
28311	-1.414970008469848e-02
28312	-7.527611593068656e-02
28313	-2.428514048943075e-02
28314	-8.999302272124029e-03
28315	-1.929040961036727e-02
28316	-6.358297887711817e-02
28317	6.998092686645971e-03
28318	-6.346881884538844e-02
28319	-1.565516991619171e-02
28320	2.291667602328016e-02
28321	-9.902915152254325e-03
28322	-7.118904655370223e-02
28323	3.181255328112983e-02
28324	-6.197859713445347e-02
28325	1.964897853080779e-02
28326	3.356048333873239e-02
28327	5.321798121270105e-03
28328	-3.554004443945444e-02
28329	3.315797787599578e-02
28330	1.051896789834613e-02
28331	1.048596421130063e-02
28332	4.344518893069349e-02
28333	8.854258952865483e-03
28334	-4.427205370280722e-03
28335	7.584728204601664e-02
28336	-3.811097830222824e-02
28337	1.387317114322905e-02
28338	4.828582047305748e-02
28339	8.098794878205242e-03
28340	5.835723386758841e-02
28341	5.960049149301364e-02
28342	-7.605386406173885e-03
28343	2.032192041272105e-02
28344	4.473000534822981e-02
28345	4.196345890243871e-02
28346	-2.651253712085187e-02
28347	8.154157000447516e-02
28348	-4.113318869563208e-02
28349	3.255172167379758e-02
28350	5.217651226788503e-02
28351	3.428832855050327e-02
28352	-2.156102297346007e-02
28353	8.410156235207257e-02
28354	-2.155924233765354e-02
28355	5.280527972687826e-02
28356	7.198533504788962e-02
28357	3.694399793588105e-02
28358	1.716253271246754e-02
28359	6.459791661177536e-02
28360	1.755013221331845e-02
28361	4.634648107974824e-02
28362	1.500357940574306e-02
28363	5.008207973478693e-02
28364	-1.680047754081134e-03
28365	8.012317535280170e-02
28366	4.991826416379096e-02
28367	5.555051928149259e-02
28368	5.653137393482919e-02
28369	6.507607671399922e-02
28370	3.853003466566425e-02
28371	7.603407121079980e-02
28372	3.548544645360009e-03
28373	4.784345012822495e-02
28374	6.649922515888078e-02
28375	7.439089956798925e-02
28376	2.535350493308094e-02
28377	7.463892578722227e-02
28378	4.470109770820494e-02
28379	7.046628966313112e-02
28380	-5.217658462811358e-03
28381	6.192096859376888e-02
28382	5.487166337072454e-02
28383	7.951674448373304e-02
28384	3.062539442615717e-02
28385	9.604880592385395e-02
28386	6.413577670056311e-02
28387	7.212067818335041e-02
28388	1.793793197465880e-02
28389	8.832730445338043e-02
28390	-3.990899346753670e-03
28391	8.751786447516695e-02
28392	7.595262556006468e-02
28393	7.185085378994317e-02
28394	3.240945779934509e-02
28395	8.338716300574345e-02
28396	2.680198779495738e-02
28397	7.602294231111686e-02
28398	9.719303515138294e-02
28399	9.923538160024575e-02
28400	5.658328692457114e-02
28401	1.065275668609705e-01
28402	9.890521812735693e-02
28403	9.106144335685469e-02
28404	1.185770815594122e-01
28405	9.224057614035076e-02
28406	1.196275425194749e-01
28407	1.036974544176270e-01
28408	1.002281293683569e-01
28409	9.285607777120564e-02
28410	8.219810357733302e-02
28411	9.183310992198682e-02
28412	1.164518092638153e-01
28413	1.222815795293296e-01
28414	1.155902336883995e-01
28415	9.084704991360140e-02
28416	1.295934929251460e-01
28417	8.041695365461032e-02
28418	1.339629037543631e-01
28419	7.256598138406326e-02
28420	1.296534356155633e-01
28421	7.751935893254532e-02
28422	1.331849959002655e-01
28423	7.681158010280978e-02
28424	1.331095116579978e-01
28425	6.795188566628017e-02
28426	1.374852380255681e-01
28427	9.003882210140832e-02
28428	1.572690745343565e-01
28429	7.165827185584582e-02
28430	1.384588961152696e-01
28431	5.312467974955293e-02
28432	1.171622791794156e-01
28433	7.377313620529621e-02
28434	8.214064992040843e-02
28435	8.972881677071445e-02
28436	1.121438477990574e-01
28437	5.433664820164343e-02
28438	1.128845744720449e-01
28439	7.177766314640355e-02
28440	5.786332164661554e-02
28441	7.295955718034600e-02
28442	7.997272143626892e-02
28443	5.298561667760207e-02
28444	5.900818196715402e-02
28445	7.258931035794401e-02
28446	5.999844177824761e-03
28447	7.301984037639050e-02
28448	8.388709420267146e-02
28449	5.705282940460610e-02
28450	5.352447929363214e-02
28451	7.350121192599474e-02
28452	2.945052655642583e-02
28453	7.037595564316922e-02
28454	8.277104243780913e-02
28455	5.931261566651463e-02
28456	6.314521466425027e-02
28457	6.952042299029217e-02
28458	3.407837942465824e-02
28459	6.081087637820423e-02
28460	2.546815088765093e-02
28461	5.067363970071841e-02
28462	3.333016178738174e-03
28463	5.484411166727657e-02
28464	1.331866479142802e-02
28465	4.761076450643180e-02
28466	5.130669101990713e-02
28467	3.143466767720568e-02
28468	1.714308678022803e-02
28469	5.173198055273956e-02
28470	4.357740948787288e-02
28471	4.532916537922790e-02
28472	3.062777628717884e-02
28473	2.419214741573253e-02
28474	5.044411389239484e-02
28475	3.754572156710856e-02
28476	-2.068902763000730e-02
28477	4.485302127533822e-02
28478	4.744373371552925e-02
28479	2.372755508399581e-02
28480	-3.730043545558316e-04
28481	2.726946385137502e-02
28482	-6.227514125874768e-02
28483	4.041053182368062e-02
28484	4.534481596664212e-03
28485	1.817812959848135e-02
28486	-6.624032638842691e-03
28487	1.731809466571531e-02
28488	-4.371860988198362e-02
28489	1.572983871821164e-02
28490	5.769362224562957e-02
28491	8.973069858933440e-03
28492	-3.537251578841936e-02
28493	2.014593010642582e-02
28494	-4.080855078871531e-02
28495	2.837602038000203e-02
28496	-1.093726097706342e-02
28497	1.779027083240266e-02
28498	-1.368164345486842e-02
28499	1.811696881723568e-02
28500	-4.232108453280985e-02
28501	2.022272071247337e-02
28502	-4.281773483530374e-03
28503	1.848801042439102e-02
28504	6.380941106479161e-03
28505	3.154886425238330e-02
28506	-4.526157975104575e-04
28507	2.943613673852491e-02
28508	3.071004219244723e-02
28509	3.126728345500826e-02
28510	3.179027663144022e-02
28511	2.712436885705638e-02
28512	5.620954489030001e-03
28513	3.349266836934606e-02
28514	5.122079217658496e-02
28515	4.178839169965747e-02
28516	3.970868002723782e-02
28517	3.943873295008763e-02
28518	-7.663963336639709e-04
28519	5.113422245271432e-02
28520	2.591860111101953e-02
28521	3.150788694424224e-02
28522	5.544661938576786e-02
28523	4.662317940840180e-02
28524	-3.642479455983848e-02
28525	3.747146935338453e-02
28526	4.234015080173591e-02
28527	3.615908772598307e-02
28528	2.405056116834457e-02
28529	4.579552775955858e-02
28530	-3.947956597596111e-02
28531	4.900662669320986e-02
28532	8.477663289353236e-03
28533	3.948216052628735e-02
28534	5.894118669349158e-02
28535	5.849027431000326e-02
28536	-4.304172404322573e-02
28537	6.318430209548036e-02
28538	5.384546477375891e-02
28539	6.427395156643610e-02
28540	-5.616808049595371e-03
28541	6.826605560613661e-02
28542	-6.362652618155326e-02
28543	7.741159119882450e-02
28544	1.512597262269815e-02
28545	5.491844419208058e-02
28546	5.500820324344327e-03
28547	6.316084319117485e-02
28548	-5.110102666665990e-02
28549	6.070702950543085e-02
28550	-3.426389590931344e-02
28551	7.034388134574845e-02
28552	-1.725891627966753e-02
28553	4.766943016742548e-02
28554	-4.798883167827162e-02
28555	4.178983365189924e-02
28556	3.240090624009617e-03
28557	6.291428982663388e-02
28558	-2.760893288444021e-02
28559	4.528056967447208e-02
28560	-1.266070345051053e-01
28561	3.269212783703149e-02
28562	-5.904408113965678e-02
28563	4.209574185626615e-02
28564	-8.133557134125806e-02
28565	3.446637570436135e-02
28566	-9.174000351953593e-02
28567	2.874589224160253e-02
28568	-5.182589377771280e-02
28569	4.302704503943843e-02
28570	-5.095066489971094e-02
28571	4.486210789158926e-02
28572	-1.035118711214822e-01
28573	4.520759761645809e-02
28574	-1.347685612218592e-01
28575	2.193003984091031e-02
28576	-2.973589037889447e-02
28577	5.082890682817864e-02
28578	-1.253864109683595e-01
28579	4.169344279277946e-02
28580	-6.043689576769239e-02
28581	4.383888252639110e-03
28582	-1.258544705843933e-02
28583	3.728168581771286e-02
28584	-1.016389595755693e-01
28585	2.322770650958827e-02
28586	-3.620342322135479e-02
28587	8.663837297545619e-03
28588	-9.939853366281880e-02
28589	4.464103997406559e-02
28590	-1.577375642133195e-01
28591	3.367630598625402e-02
28592	-2.846512869943627e-02
28593	1.292287694913250e-02
28594	-4.643736401726567e-02
28595	-1.628630324634914e-02
28596	-1.077712105335735e-01
28597	3.383233560850363e-02
28598	-8.913189025195367e-03
28599	5.417480803053176e-03
28600	-1.360179960292878e-02
28601	2.673995580831139e-02
28602	-1.580500142977844e-01
28603	2.902163279739076e-02
28604	-1.969117865192527e-02
28605	4.177022909383851e-03
28606	-2.338751891382372e-02
28607	2.996276111402680e-02
28608	-1.121528375375586e-01
28609	1.553159499998615e-02
28610	9.016582019781731e-04
28611	7.702793706904750e-03
28612	-3.760003685578404e-02
28613	4.161495386859213e-02
28614	-1.494985450851801e-01
28615	4.728734928673398e-02
28616	-7.142345807296797e-02
28617	-6.080924548621368e-03
28618	-5.764189278789409e-03
28619	3.044749770271645e-02
28620	-1.225665170640633e-01
28621	2.733731106203875e-02
28622	1.595610668294090e-03
28623	-4.742996338716291e-02
28624	-2.669069917282999e-02
28625	2.208526667174466e-02
28626	-1.353966392011160e-01
28627	1.944616853810173e-02
28628	-4.682794362002036e-02
28629	-7.084110945685399e-03
28630	-1.422402201994072e-01
28631	1.650181723472269e-02
28632	-9.689299959447950e-02
28633	3.831749480857856e-02
28634	-2.136725087325824e-02
28635	-9.601925532160884e-03
28636	-3.453960883644884e-02
28637	-3.272998597238551e-02
28638	-9.869362570131876e-02
28639	-8.970850273422823e-03
28640	-6.789380245470854e-02
28641	-1.958003910231463e-02
28642	-5.381082473291053e-02
28643	-1.601966528722575e-02
28644	-2.377944708587811e-01
28645	-2.008436807814331e-02
28646	-6.047720098739913e-02
28647	-2.173628821393267e-02
28648	-5.926243718098276e-02
28649	-2.137363084145085e-02
28650	-1.099446243929599e-01
28651	-5.257173214905464e-02
28652	9.828834960350632e-03
28653	-2.103217736537287e-02
28654	-6.281739228057381e-02
28655	-1.123385518094135e-03
28656	-9.562100527437084e-02
28657	-1.296936008027071e-02
28658	-1.429295552650947e-01
28659	1.216556647508554e-03
28660	-9.004807823318227e-02
28661	-2.041740487626599e-05
28662	-1.090429415272276e-01
28663	6.502767401124826e-03
28664	-2.660449954111656e-02
28665	-5.709286483544945e-03
28666	5.419713646746190e-03
28667	1.403647530641710e-02
28668	-5.118746091400683e-02
28669	1.777203618655723e-02
28670	-1.113395997901463e-01
28671	2.960218620717134e-02
28672	-4.484268682609701e-02
28673	2.513118950473059e-02
28674	-2.610832729975222e-02
28675	-3.097064214056832e-03
28676	-2.451625033202744e-02
28677	4.266078755170506e-02
28678	2.696357741070675e-02
28679	1.640827601110132e-02
28680	-5.754351110274725e-02
28681	3.751792546138690e-02
28682	-9.828601384721743e-03
28683	5.053722291483505e-02
28684	-1.474457039108321e-02
28685	-4.485454493837997e-04
28686	-3.414696122674563e-02
28687	3.628768263181945e-02
28688	3.233914142737506e-02
28689	7.039518998464415e-02
28690	-5.442431183793524e-02
28691	4.791595871771853e-02
28692	6.674629145839486e-02
28693	3.537483222834357e-02
28694	4.532424520459464e-02
28695	6.566123564178342e-02
28696	6.098968863269449e-02
28697	4.810580883612405e-02
28698	1.144435760240548e-01
28699	5.965045527083046e-02
28700	8.926065963631878e-03
28701	1.004758774598071e-01
28702	1.043396212324136e-01
28703	6.319750131998911e-02
28704	1.598231092912006e-01
28705	5.035137056005237e-02
28706	1.357475353599734e-01
28707	1.034314248344986e-01
28708	1.157225123149504e-01
28709	6.690191994114694e-02
28710	1.394043127042613e-01
28711	7.279029198814344e-02
28712	1.190009777416276e-01
28713	1.192343619149707e-01
28714	1.098907674643246e-01
28715	6.889838950871474e-02
28716	1.608959765717141e-01
28717	9.263915094526791e-02
28718	1.387213444245394e-01
28719	1.329018568824031e-01
28720	1.181275498570298e-01
28721	1.023820299228855e-01
28722	1.760198946457600e-01
28723	8.550509850101494e-02
28724	1.081606840238802e-01
28725	1.276002996719286e-01
28726	1.338820137743951e-01
28727	8.741323295355419e-02
28728	1.760316456794635e-01
28729	8.358103388807286e-02
28730	1.753857885501373e-01
28731	1.355457422013511e-01
28732	1.193809985731442e-01
28733	7.977822662561228e-02
28734	1.802595047524787e-01
28735	8.788782368592411e-02
28736	1.190226162406285e-01
28737	1.270371683147064e-01
28738	1.190186741766348e-01
28739	7.790828578937431e-02
28740	2.216307731298575e-01
28741	7.789511895110650e-02
28742	1.689258154044729e-01
28743	1.341284109026976e-01
28744	1.410657003759772e-01
28745	8.679648254915009e-02
28746	1.959016351823445e-01
28747	1.009505362595029e-01
28748	1.541710491983461e-01
28749	1.501755120946273e-01
28750	1.634196697076677e-01
28751	8.970793992842965e-02
28752	2.024743899818269e-01
28753	8.747127785911499e-02
28754	1.720520308288857e-01
28755	1.470191144636927e-01
28756	2.318290520898764e-01
28757	8.030631266064026e-02
28758	2.066088048013104e-01
28759	7.835012795155345e-02
28760	1.458293405537888e-01
28761	1.249121232613683e-01
28762	1.524898250592348e-01
28763	8.516256362424078e-02
28764	1.985654828016430e-01
28765	9.241791947943157e-02
28766	1.576893097201473e-01
28767	1.165838571026578e-01
28768	1.315648387159953e-01
28769	5.797847017965879e-02
28770	3.061178748915602e-01
28771	5.060470251520138e-02
28772	1.145137735657534e-01
28773	1.005467697692757e-01
28774	1.043908265701566e-01
28775	5.164625787057549e-02
28776	1.988115524764615e-01
28777	4.412332957606283e-02
28778	9.842912112095518e-02
28779	1.066552910993146e-01
28780	9.740758640462145e-02
28781	4.730914227829216e-02
28782	1.981181968325799e-01
28783	4.793928432527437e-02
28784	1.211741659979283e-01
28785	1.234490119268182e-01
28786	1.255756009086630e-01
28787	5.976198416282998e-02
28788	1.668728845097865e-01
28789	5.305798845437077e-02
28790	1.104071809575819e-01
28791	1.319949867825226e-01
28792	8.870470145352487e-02
28793	4.832701620105766e-02
28794	1.697101730377197e-01
28795	5.979572565777872e-02
28796	6.570371093949495e-02
28797	1.107560663395872e-01
28798	1.519416047034265e-01
28799	3.177597947663493e-02
28800	1.635948645481185e-01
28801	3.189317467055013e-02
28802	6.417486415084690e-02
28803	8.977742749354824e-02
28804	4.729421835549912e-02
28805	4.539295476244050e-02
28806	1.469802855750198e-01
28807	2.966856451386475e-02
28808	7.234205037064888e-02
28809	1.038223154771376e-01
28810	4.094769465369608e-02
28811	2.712192471413230e-02
28812	1.499258161587740e-01
28813	2.342402626253590e-02
28814	5.453326785937711e-02
28815	4.663940149655588e-02
28816	5.564516632301268e-02
28817	2.474471322355325e-02
28818	1.085300152512433e-01
28819	2.696786519527621e-02
28820	1.469985744388984e-01
28821	7.646624270438783e-02
28822	5.439940468943491e-02
28823	3.552111456196687e-02
28824	1.046579545361179e-01
28825	3.438561582017769e-02
28826	3.972833800394779e-03
28827	5.436984100360118e-02
28828	5.862171666354486e-02
28829	1.868431880772929e-02
28830	1.417304105790861e-01
28831	3.096988519385122e-02
