gcd_class	dim	lambda_min	lambda_max	trace	frobenius_norm	condition
5140	7	3.248684330731268e-6	5.354343532054425e-4	6.357755769167044e-4	5.390098373262379e-4	1.648158e2
5141	7	3.247907275549147e-6	5.353290796931490e-4	6.356502868990762e-4	5.389038193504301e-4	1.648228e2
5142	7	3.247130439187462e-6	5.352238732967082e-4	6.355250679965672e-4	5.387978682013533e-4	1.648298e2
5143	7	3.246353821500449e-6	5.351187338892079e-4	6.353999200748789e-4	5.386919837523257e-4	1.648368e2
5144	7	3.245577422342413e-6	5.350136613439295e-4	6.352748429999196e-4	5.385861658768603e-4	1.648439e2
5145	7	3.244801241567129e-6	5.349086555343482e-4	6.351498366378048e-4	5.384804144486653e-4	1.648510e2
5146	7	3.244025279028718e-6	5.348037163341367e-4	6.350249008548575e-4	5.383747293416441e-4	1.648581e2
5147	7	3.243249534581040e-6	5.346988436171589e-4	6.349000355176066e-4	5.382691104298935e-4	1.648652e2
5148	7	3.242474008077725e-6	5.345940372574740e-4	6.347752404927882e-4	5.381635575877046e-4	1.648723e2
5149	7	3.241698699372262e-6	5.344892971293346e-4	6.346505156473438e-4	5.380580706895622e-4	1.648794e2
5150	7	3.240923608318103e-6	5.343846231071856e-4	6.345258608484209e-4	5.379526496101449e-4	1.648865e2
5151	7	3.240148734768834e-6	5.342800150656653e-4	6.344012759633721e-4	5.378472942243240e-4	1.648937e2
5152	7	3.239374078577415e-6	5.341754728796058e-4	6.342767608597549e-4	5.377420044071635e-4	1.649008e2
5153	7	3.238599639596907e-6	5.340709964240303e-4	6.341523154053324e-4	5.376367800339202e-4	1.649080e2
5154	7	3.237825417680515e-6	5.339665855741542e-4	6.340279394680712e-4	5.375316209800437e-4	1.649152e2
5155	7	3.237051412680975e-6	5.338622402053846e-4	6.339036329161424e-4	5.374265271211741e-4	1.649224e2
5156	7	3.236277624450866e-6	5.337579601933202e-4	6.337793956179205e-4	5.373214983331444e-4	1.649296e2
5157	7	3.235504052843033e-6	5.336537454137514e-4	6.336552274419843e-4	5.372165344919791e-4	1.649368e2
5158	7	3.234730697709982e-6	5.335495957426590e-4	6.335311282571151e-4	5.371116354738921e-4	1.649441e2
5159	7	3.233957558903842e-6	5.334455110562137e-4	6.334070979322971e-4	5.370068011552902e-4	1.649513e2
5160	7	3.233184636277100e-6	5.333414912307776e-4	6.332831363367173e-4	5.369020314127693e-4	1.649586e2
5161	7	3.232411929681851e-6	5.332375361429031e-4	6.331592433397648e-4	5.367973261231159e-4	1.649658e2
5162	7	3.231639438970064e-6	5.331336456693312e-4	6.330354188110305e-4	5.366926851633068e-4	1.649731e2
5163	7	3.230867163993758e-6	5.330298196869937e-4	6.329116626203069e-4	5.365881084105073e-4	1.649804e2
5164	7	3.230095104604507e-6	5.329260580730086e-4	6.327879746375884e-4	5.364835957420735e-4	1.649877e2
5165	7	3.229323260654214e-6	5.328223607046870e-4	6.326643547330694e-4	5.363791470355493e-4	1.649951e2
5166	7	3.228551631994332e-6	5.327187274595252e-4	6.325408027771456e-4	5.362747621686680e-4	1.650024e2
5167	7	3.227780218476232e-6	5.326151582152098e-4	6.324173186404131e-4	5.361704410193514e-4	1.650097e2
5168	7	3.227009019951265e-6	5.325116528496142e-4	6.322939021936678e-4	5.360661834657094e-4	1.650171e2
5169	7	3.226238036270751e-6	5.324082112408006e-4	6.321705533079054e-4	5.359619893860392e-4	1.650245e2
5170	7	3.225467267285692e-6	5.323048332670177e-4	6.320472718543211e-4	5.358578586588267e-4	1.650319e2
5171	7	3.224696712846984e-6	5.322015188067012e-4	6.319240577043093e-4	5.357537911627440e-4	1.650392e2
5172	7	3.223926372805428e-6	5.320982677384743e-4	6.318009107294629e-4	5.356497867766511e-4	1.650467e2
5173	7	3.223156247011940e-6	5.319950799411481e-4	6.316778308015741e-4	5.355458453795945e-4	1.650541e2
5174	7	3.222386335317101e-6	5.318919552937169e-4	6.315548177926324e-4	5.354419668508069e-4	1.650615e2
5175	7	3.221616637571255e-6	5.317888936753634e-4	6.314318715748260e-4	5.353381510697073e-4	1.650690e2
5176	7	3.220847153624833e-6	5.316858949654555e-4	6.313089920205398e-4	5.352343979159011e-4	1.650764e2
5177	7	3.220077883328106e-6	5.315829590435458e-4	6.311861790023570e-4	5.351307072691783e-4	1.650839e2
5178	7	3.219308826531438e-6	5.314800857893737e-4	6.310634323930571e-4	5.350270790095155e-4	1.650914e2
5179	7	3.218539983084547e-6	5.313772750828618e-4	6.309407520656168e-4	5.349235130170731e-4	1.650989e2
5180	7	3.217771352837475e-6	5.312745268041182e-4	6.308181378932088e-4	5.348200091721973e-4	1.651064e2
5181	7	3.217002935640059e-6	5.311718408334354e-4	6.306955897492019e-4	5.347165673554184e-4	1.651139e2
5182	7	3.216234731341824e-6	5.310692170512893e-4	6.305731075071613e-4	5.346131874474509e-4	1.651214e2
5183	7	3.215466739792457e-6	5.309666553383406e-4	6.304506910408467e-4	5.345098693291926e-4	1.651290e2
5184	7	3.214698960841448e-6	5.308641555754323e-4	6.303283402242139e-4	5.344066128817262e-4	1.651365e2
5185	7	3.213931394337947e-6	5.307617176435918e-4	6.302060549314132e-4	5.343034179863174e-4	1.651441e2
5186	7	3.213164040131377e-6	5.306593414240286e-4	6.300838350367893e-4	5.342002845244139e-4	1.651516e2
5187	7	3.212396898070817e-6	5.305570267981363e-4	6.299616804148819e-4	5.340972123776478e-4	1.651592e2
5188	7	3.211629968004972e-6	5.304547736474877e-4	6.298395909404239e-4	5.339942014278328e-4	1.651668e2
5189	7	3.210863249783137e-6	5.303525818538421e-4	6.297175664883421e-4	5.338912515569651e-4	1.651745e2
5190	7	3.210096743253817e-6	5.302504512991371e-4	6.295956069337572e-4	5.337883626472229e-4	1.651821e2
5191	7	3.209330448265519e-6	5.301483818654934e-4	6.294737121519824e-4	5.336855345809661e-4	1.651897e2
5192	7	3.208564364667093e-6	5.300463734352130e-4	6.293518820185243e-4	5.335827672407359e-4	1.651974e2
5193	7	3.207798492306787e-6	5.299444258907788e-4	6.292301164090811e-4	5.334800605092551e-4	1.652050e2
5194	7	3.207032831032863e-6	5.298425391148533e-4	6.291084151995442e-4	5.333774142694267e-4	1.652127e2
5195	7	3.206267380693487e-6	5.297407129902822e-4	6.289867782659966e-4	5.332748284043352e-4	1.652204e2
5196	7	3.205502141136860e-6	5.296389474000887e-4	6.288652054847125e-4	5.331723027972448e-4	1.652281e2
5197	7	3.204737112210773e-6	5.295372422274776e-4	6.287436967321582e-4	5.330698373315995e-4	1.652358e2
5198	7	3.203972293763131e-6	5.294355973558325e-4	6.286222518849903e-4	5.329674318910241e-4	1.652435e2
5199	7	3.203207685641778e-6	5.293340126687163e-4	6.285008708200566e-4	5.328650863593221e-4	1.652512e2
5200	7	3.202443287694078e-6	5.292324880498724e-4	6.283795534143952e-4	5.327628006204765e-4	1.652590e2
5201	7	3.201679099767686e-6	5.291310233832207e-4	6.282582995452346e-4	5.326605745586492e-4	1.652667e2
5202	7	3.200915121709850e-6	5.290296185528617e-4	6.281371090899929e-4	5.325584080581809e-4	1.652745e2
5203	7	3.200151353367904e-6	5.289282734430736e-4	6.280159819262776e-4	5.324563010035911e-4	1.652823e2
5204	7	3.199387794589309e-6	5.288269879383134e-4	6.278949179318860e-4	5.323542532795763e-4	1.652901e2
5205	7	3.198624445220534e-6	5.287257619232133e-4	6.277739169848043e-4	5.322522647710127e-4	1.652979e2
5206	7	3.197861305108862e-6	5.286245952825861e-4	6.276529789632069e-4	5.321503353629524e-4	1.653057e2
5207	7	3.197098374101008e-6	5.285234879014205e-4	6.275321037454573e-4	5.320484649406257e-4	1.653135e2
5208	7	3.196335652043746e-6	5.284224396648814e-4	6.274112912101068e-4	5.319466533894403e-4	1.653213e2
5209	7	3.195573138783535e-6	5.283214504583126e-4	6.272905412358945e-4	5.318449005949800e-4	1.653292e2
5210	7	3.194810834166936e-6	5.282205201672316e-4	6.271698537017472e-4	5.317432064430053e-4	1.653370e2
5211	7	3.194048738040248e-6	5.281196486773335e-4	6.270492284867787e-4	5.316415708194536e-4	1.653449e2
5212	7	3.193286850249716e-6	5.280188358744902e-4	6.269286654702903e-4	5.315399936104373e-4	1.653528e2
5213	7	3.192525170641510e-6	5.279180816447480e-4	6.268081645317697e-4	5.314384747022457e-4	1.653607e2
5214	7	3.191763699061773e-6	5.278173858743286e-4	6.266877255508906e-4	5.313370139813429e-4	1.653686e2
5215	7	3.191002435356102e-6	5.277167484496298e-4	6.265673484075135e-4	5.312356113343681e-4	1.653765e2
5216	7	3.190241379370526e-6	5.276161692572223e-4	6.264470329816847e-4	5.311342666481361e-4	1.653844e2
5217	7	3.189480530950702e-6	5.275156481838539e-4	6.263267791536355e-4	5.310329798096357e-4	1.653923e2
5218	7	3.188719889942003e-6	5.274151851164447e-4	6.262065868037828e-4	5.309317507060309e-4	1.654003e2
5219	7	3.187959456190130e-6	5.273147799420897e-4	6.260864558127287e-4	5.308305792246591e-4	1.654082e2
5220	7	3.187199229540387e-6	5.272144325480588e-4	6.259663860612597e-4	5.307294652530318e-4	1.654162e2
5221	7	3.186439209837815e-6	5.271141428217930e-4	6.258463774303470e-4	5.306284086788349e-4	1.654242e2
5222	7	3.185679396927794e-6	5.270139106509086e-4	6.257264298011454e-4	5.305274093899265e-4	1.654322e2
5223	7	3.184919790655123e-6	5.269137359231936e-4	6.256065430549939e-4	5.304264672743388e-4	1.654402e2
5224	7	3.184160390864860e-6	5.268136185266109e-4	6.254867170734157e-4	5.303255822202760e-4	1.654482e2
5225	7	3.183401197401628e-6	5.267135583492924e-4	6.253669517381163e-4	5.302247541161159e-4	1.654562e2
5226	7	3.182642210110160e-6	5.266135552795454e-4	6.252472469309844e-4	5.301239828504080e-4	1.654643e2
5227	7	3.181883428835052e-6	5.265136092058484e-4	6.251276025340922e-4	5.300232683118736e-4	1.654723e2
5228	7	3.181124853420691e-6	5.264137200168503e-4	6.250080184296932e-4	5.299226103894069e-4	1.654804e2
5229	7	3.180366483711425e-6	5.263138876013728e-4	6.248884945002243e-4	5.298220089720723e-4	1.654884e2
5230	7	3.179608319551646e-6	5.262141118484088e-4	6.247690306283033e-4	5.297214639491066e-4	1.654965e2
5231	7	3.178850360785178e-6	5.261143926471214e-4	6.246496266967302e-4	5.296209752099170e-4	1.655046e2
5232	7	3.178092607256232e-6	5.260147298868451e-4	6.245302825884860e-4	5.295205426440819e-4	1.655127e2
5233	7	3.177335058808536e-6	5.259151234570846e-4	6.244109981867331e-4	5.294201661413500e-4	1.655208e2
5234	7	3.176577715286201e-6	5.258155732475147e-4	6.242917733748143e-4	5.293198455916402e-4	1.655289e2
5235	7	3.175820576532388e-6	5.257160791479798e-4	6.241726080362535e-4	5.292195808850418e-4	1.655371e2
5236	7	3.175063642391127e-6	5.256166410484945e-4	6.240535020547542e-4	5.291193719118133e-4	1.655452e2
5237	7	3.174306912705655e-6	5.255172588392432e-4	6.239344553141999e-4	5.290192185623834e-4	1.655534e2
5238	7	3.173550387319171e-6	5.254179324105785e-4	6.238154676986544e-4	5.289191207273491e-4	1.655616e2
5239	7	3.172794066075210e-6	5.253186616530224e-4	6.236965390923606e-4	5.288190782974774e-4	1.655697e2
5240	7	3.172037948816733e-6	5.252194464572659e-4	6.235776693797399e-4	5.287190911637037e-4	1.655779e2
5241	7	3.171282035386643e-6	5.251202867141674e-4	6.234588584453939e-4	5.286191592171315e-4	1.655861e2
5242	7	3.170526325628099e-6	5.250211823147548e-4	6.233401061741017e-4	5.285192823490329e-4	1.655943e2
5243	7	3.169770819383588e-6	5.249221331502227e-4	6.232214124508208e-4	5.284194604508477e-4	1.656026e2
5244	7	3.169015516495881e-6	5.248231391119340e-4	6.231027771606872e-4	5.283196934141842e-4	1.656108e2
5245	7	3.168260416807701e-6	5.247242000914193e-4	6.229842001890146e-4	5.282199811308171e-4	1.656190e2
5246	7	3.167505520161391e-6	5.246253159803752e-4	6.228656814212939e-4	5.281203234926887e-4	1.656273e2
5247	7	3.166750826399297e-6	5.245264866706664e-4	6.227472207431932e-4	5.280207203919091e-4	1.656355e2
5248	7	3.165996335363628e-6	5.244277120543241e-4	6.226288180405585e-4	5.279211717207537e-4	1.656438e2
5249	7	3.165242046896409e-6	5.243289920235446e-4	6.225104731994111e-4	5.278216773716657e-4	1.656521e2
5250	7	3.164487960839772e-6	5.242303264706920e-4	6.223921861059495e-4	5.277222372372535e-4	1.656604e2
5251	7	3.163734077035825e-6	5.241317152882958e-4	6.222739566465484e-4	5.276228512102921e-4	1.656687e2
5252	7	3.162980395326106e-6	5.240331583690509e-4	6.221557847077581e-4	5.275235191837218e-4	1.656770e2
5253	7	3.162226915552329e-6	5.239346556058175e-4	6.220376701763045e-4	5.274242410506491e-4	1.656853e2
5254	7	3.161473637556095e-6	5.238362068916211e-4	6.219196129390894e-4	5.273250167043447e-4	1.656937e2
5255	7	3.160720561178907e-6	5.237378121196524e-4	6.218016128831889e-4	5.272258460382447e-4	1.657020e2
5256	7	3.159967686262145e-6	5.236394711832663e-4	6.216836698958543e-4	5.271267289459505e-4	1.657104e2
5257	7	3.159215012646895e-6	5.235411839759832e-4	6.215657838645118e-4	5.270276653212272e-4	1.657188e2
5258	7	3.158462540174504e-6	5.234429503914857e-4	6.214479546767609e-4	5.269286550580044e-4	1.657271e2
5259	7	3.157710268686040e-6	5.233447703236226e-4	6.213301822203763e-4	5.268296980503761e-4	1.657355e2
5260	7	3.156958198022132e-6	5.232466436664046e-4	6.212124663833053e-4	5.267307941925990e-4	1.657439e2
5261	7	3.156206328023818e-6	5.231485703140065e-4	6.210948070536700e-4	5.266319433790947e-4	1.657523e2
5262	7	3.155454658531863e-6	5.230505501607669e-4	6.209772041197643e-4	5.265331455044469e-4	1.657608e2
5263	7	3.154703189386652e-6	5.229525831011861e-4	6.208596574700558e-4	5.264344004634029e-4	1.657692e2
5264	7	3.154013315070747e-6	5.228522159400561e-4	6.207406715219473e-4	5.263333904773216e-4	1.657736e2
5265	7	3.153340000032065e-6	5.227512577550769e-4	6.206213557524366e-4	5.262318255145702e-4	1.657770e2
5266	7	3.152666870787081e-6	5.226503637947148e-4	6.205021103490941e-4	5.261303247355879e-4	1.657804e2
5267	7	3.151993927250663e-6	5.225495339436549e-4	6.203829351876630e-4	5.260288880250057e-4	1.657838e2
5268	7	3.151321169337711e-6	5.224487680867534e-4	6.202638301440723e-4	5.259275152676274e-4	1.657872e2
5269	7	3.150648596962914e-6	5.223480661090405e-4	6.201447950944351e-4	5.258262063484286e-4	1.657906e2
5270	7	3.149976210041112e-6	5.222474278957162e-4	6.200258299150482e-4	5.257249611525572e-4	1.657941e2
5271	7	3.149304008486904e-6	5.221468533321530e-4	6.199069344823937e-4	5.256237795653323e-4	1.657975e2
5272	7	3.148631992214978e-6	5.220463423038943e-4	6.197881086731356e-4	5.255226614722450e-4	1.658010e2
5273	7	3.147960161139633e-6	5.219458946966535e-4	6.196693523641230e-4	5.254216067589568e-4	1.658045e2
5274	7	3.147288515175496e-6	5.218455103963158e-4	6.195506654323871e-4	5.253206153113004e-4	1.658080e2
5275	7	3.146617054236777e-6	5.217451892889364e-4	6.194320477551422e-4	5.252196870152795e-4	1.658115e2
5276	7	3.145945778238037e-6	5.216449312607404e-4	6.193134992097854e-4	5.251188217570673e-4	1.658150e2
5277	7	3.145274687093265e-6	5.215447361981228e-4	6.191950196738959e-4	5.250180194230080e-4	1.658185e2
5278	7	3.144603780716665e-6	5.214446039876479e-4	6.190766090252351e-4	5.249172798996154e-4	1.658220e2
5279	7	3.143933059022449e-6	5.213445345160505e-4	6.189582671417458e-4	5.248166030735725e-4	1.658256e2
5280	7	3.143262521924602e-6	5.212445276702325e-4	6.188399939015530e-4	5.247159888317319e-4	1.658291e2
5281	7	3.142592169336843e-6	5.211445833372663e-4	6.187217891829621e-4	5.246154370611155e-4	1.658327e2
5282	7	3.141922001173494e-6	5.210447014043926e-4	6.186036528644602e-4	5.245149476489138e-4	1.658363e2
5283	7	3.141252017347957e-6	5.209448817590193e-4	6.184855848247147e-4	5.244145204824855e-4	1.658399e2
5284	7	3.140582217774211e-6	5.208451242887237e-4	6.183675849425734e-4	5.243141554493585e-4	1.658435e2
5285	7	3.139912602365947e-6	5.207454288812504e-4	6.182496530970644e-4	5.242138524372279e-4	1.658471e2
5286	7	3.139243171036675e-6	5.206457954245118e-4	6.181317891673956e-4	5.241136113339575e-4	1.658507e2
5287	7	3.138573923700000e-6	5.205462238065867e-4	6.180139930329545e-4	5.240134320275777e-4	1.658544e2
5288	7	3.137904860269352e-6	5.204467139157219e-4	6.178962645733082e-4	5.239133144062870e-4	1.658580e2
5289	7	3.137235980658111e-6	5.203472656403307e-4	6.177786036682023e-4	5.238132583584501e-4	1.658617e2
5290	7	3.136567284779708e-6	5.202478788689929e-4	6.176610101975618e-4	5.237132637726001e-4	1.658654e2
5291	7	3.135898772547326e-6	5.201485534904553e-4	6.175434840414901e-4	5.236133305374344e-4	1.658691e2
5292	7	3.135230443874213e-6	5.200492893936286e-4	6.174260250802685e-4	5.235134585418186e-4	1.658727e2
5293	7	3.134562298673405e-6	5.199500864675920e-4	6.173086331943570e-4	5.234136476747834e-4	1.658765e2
5294	7	3.133894336857956e-6	5.198509446015884e-4	6.171913082643926e-4	5.233138978255260e-4	1.658802e2
5295	7	3.133226558340995e-6	5.197518636850275e-4	6.170740501711902e-4	5.232142088834081e-4	1.658839e2
5296	7	3.132558963035377e-6	5.196528436074825e-4	6.169568587957421e-4	5.231145807379578e-4	1.658876e2
5297	7	3.131891550853877e-6	5.195538842586924e-4	6.168397340192168e-4	5.230150132788676e-4	1.658914e2
5298	7	3.131224321709448e-6	5.194549855285604e-4	6.167226757229608e-4	5.229155063959953e-4	1.658952e2
5299	7	3.130557275514568e-6	5.193561473071540e-4	6.166056837884952e-4	5.228160599793627e-4	1.658989e2
5300	7	3.129890412181915e-6	5.192573694847043e-4	6.164887580975190e-4	5.227166739191563e-4	1.659027e2
5301	7	3.129223731624316e-6	5.191586519516085e-4	6.163718985319063e-4	5.226173481057265e-4	1.659065e2
5302	7	3.128557233754130e-6	5.190599945984240e-4	6.162551049737067e-4	5.225180824295876e-4	1.659103e2
5303	7	3.127890918483614e-6	5.189613973158734e-4	6.161383773051456e-4	5.224188767814178e-4	1.659142e2
5304	7	3.127224785725285e-6	5.188628599948432e-4	6.160217154086230e-4	5.223197310520581e-4	1.659180e2
5305	7	3.126558835391508e-6	5.187643825263806e-4	6.159051191667144e-4	5.222206451325129e-4	1.659218e2
5306	7	3.125893067394465e-6	5.186659648016974e-4	6.157885884621692e-4	5.221216189139491e-4	1.659257e2
5307	7	3.125227481646319e-6	5.185676067121665e-4	6.156721231779120e-4	5.220226522876968e-4	1.659296e2
5308	7	3.124562078059048e-6	5.184693081493226e-4	6.155557231970406e-4	5.219237451452480e-4	1.659334e2
5309	7	3.123896856544770e-6	5.183710690048636e-4	6.154393884028270e-4	5.218248973782567e-4	1.659373e2
5310	7	3.123231817015450e-6	5.182728891706484e-4	6.153231186787167e-4	5.217261088785392e-4	1.659412e2
5311	7	3.122566959382986e-6	5.181747685386972e-4	6.152069139083288e-4	5.216273795380736e-4	1.659451e2
5312	7	3.121902283559224e-6	5.180767070011914e-4	6.150907739754548e-4	5.215287092489986e-4	1.659490e2
5313	7	3.121237789455814e-6	5.179787044504729e-4	6.149746987640595e-4	5.214300979036146e-4	1.659530e2
5314	7	3.120573476984511e-6	5.178807607790451e-4	6.148586881582803e-4	5.213315453943829e-4	1.659569e2
5315	7	3.119909346056875e-6	5.177828758795717e-4	6.147427420424264e-4	5.212330516139249e-4	1.659609e2
5316	7	3.119245396584370e-6	5.176850496448752e-4	6.146268603009792e-4	5.211346164550233e-4	1.659648e2
5317	7	3.118581628478629e-6	5.175872819679399e-4	6.145110428185921e-4	5.210362398106205e-4	1.659688e2
5318	7	3.117918041651121e-6	5.174895727419087e-4	6.143952894800896e-4	5.209379215738187e-4	1.659728e2
5319	7	3.117254636012877e-6	5.173919218600842e-4	6.142796001704678e-4	5.208396616378803e-4	1.659768e2
5320	7	3.116591411475415e-6	5.172943292159290e-4	6.141639747748939e-4	5.207414598962265e-4	1.659808e2
5321	7	3.115928367949971e-6	5.171967947030626e-4	6.140484131787052e-4	5.206433162424384e-4	1.659848e2
5322	7	3.115265505347448e-6	5.170993182152656e-4	6.139329152674101e-4	5.205452305702556e-4	1.659888e2
5323	7	3.114602823579114e-6	5.170018996464760e-4	6.138174809266867e-4	5.204472027735766e-4	1.659929e2
5324	7	3.113940322555909e-6	5.169045388907901e-4	6.137021100423834e-4	5.203492327464586e-4	1.659969e2
5325	7	3.113278002188669e-6	5.168072358424622e-4	6.135868025005187e-4	5.202513203831170e-4	1.660010e2
5326	7	3.112615862388296e-6	5.167099903959041e-4	6.134715581872799e-4	5.201534655779247e-4	1.660051e2
5327	7	3.111953903065564e-6	5.166128024456862e-4	6.133563769890238e-4	5.200556682254132e-4	1.660091e2
5328	7	3.111292124131374e-6	5.165156718865360e-4	6.132412587922761e-4	5.199579282202711e-4	1.660132e2
5329	7	3.110630525496138e-6	5.164185986133367e-4	6.131262034837311e-4	5.198602454573446e-4	1.660173e2
5330	7	3.109969107070680e-6	5.163215825211308e-4	6.130112109502522e-4	5.197626198316370e-4	1.660215e2
5331	7	3.109307868765203e-6	5.162246235051142e-4	6.128962810788700e-4	5.196650512383075e-4	1.660256e2
5332	7	3.108646810490422e-6	5.161277214606427e-4	6.127814137567843e-4	5.195675395726738e-4	1.660297e2
