rank	k	weight	d_k	omega	is_prime	factors
3239	983063	7.474498012434e-8	2	1	prime	983063 (prime)
3240	21739	7.461883596927e-8	2	1	prime	21739 (prime)
3241	20315	7.393822284305e-8	8	3	composite	5·17·239
3242	22391	7.364966260396e-8	2	1	prime	22391 (prime)
3243	20859	7.353222865986e-8	8	3	composite	3·17·409
3244	21192	7.352069039805e-8	16	3	composite	2^3·3·883
3245	22036	7.320335300082e-8	12	3	composite	2^2·7·787
3246	21822	7.283689188909e-8	8	3	composite	2·3·3637
3247	21197	7.283135780469e-8	8	3	composite	11·41·47
3248	21594	7.267260720020e-8	16	4	composite	2·3·59·61
3249	21079	7.265698502181e-8	4	2	composite	107·197
3250	802816	7.237170292350e-8	45	2	composite	2^14·7^2
3251	917513	7.188039448824e-8	2	1	prime	917513 (prime)
3252	917503	7.187993084324e-8	2	1	prime	917503 (prime)
3253	917471	7.187844704684e-8	2	1	prime	917471 (prime)
3254	917407	7.187547926582e-8	2	1	prime	917407 (prime)
3255	917381	7.187427344978e-8	2	1	prime	917381 (prime)
3256	21377	7.166350054810e-8	2	1	prime	21377 (prime)
3257	910361	7.154657202179e-8	2	1	prime	910361 (prime)
3258	910307	7.154403457972e-8	2	1	prime	910307 (prime)
3259	22750	7.117549913556e-8	32	4	composite	2·5^3·7·13
3260	283	7.101060743945e-8	2	1	prime	283 (prime)
3261	22654	7.083870973009e-8	8	3	composite	2·47·241
3262	21235	7.073200072965e-8	8	3	composite	5·31·137
3263	21121	7.067579730333e-8	2	1	prime	21121 (prime)
3264	888857	7.051545320258e-8	2	1	prime	888857 (prime)
3265	888827	7.051398522247e-8	2	1	prime	888827 (prime)
3266	887057	7.042722468734e-8	2	1	prime	887057 (prime)
3267	10080	7.042642422945e-8	72	4	composite	2^5·3^2·5·7
3268	887017	7.042526056265e-8	2	1	prime	887017 (prime)
3269	21236	6.970894829869e-8	6	2	composite	2^2·5309
3270	720720	6.910703483985e-8	240	6	composite	2^4·3^2·5·7·11·13
3271	851881	6.864024892426e-8	2	1	prime	851881 (prime)
3272	851863	6.863930285086e-8	2	1	prime	851863 (prime)
3273	21075	6.859321479624e-8	12	3	composite	3·5^2·281
3274	22353	6.853636938111e-8	4	2	composite	3·7451
3275	845333	6.829386623752e-8	2	1	prime	845333 (prime)
3276	845309	6.829258837586e-8	2	1	prime	845309 (prime)
3277	21813	6.827510653477e-8	8	3	composite	3·11·661
3278	22477	6.808149227108e-8	12	3	composite	7·13^2·19
3279	20809	6.789649873018e-8	2	1	prime	20809 (prime)
3280	20381	6.786438107212e-8	4	2	composite	89·229
3281	20900	6.778100671164e-8	36	4	composite	2^2·5^2·11·19
3282	22068	6.769706497126e-8	18	3	composite	2^2·3^2·613
3283	20930	6.768328481613e-8	32	5	composite	2·5·7·13·23
3284	831617	6.755358069189e-8	2	1	prime	831617 (prime)
3285	831599	6.755259576253e-8	2	1	prime	831599 (prime)
3286	21138	6.755030847104e-8	16	4	composite	2·3·13·271
3287	20269	6.728758868198e-8	2	1	prime	20269 (prime)
3288	825347	6.720836558512e-8	2	1	prime	825347 (prime)
3289	825343	6.720814395782e-8	2	1	prime	825343 (prime)
3290	20263	6.672618002923e-8	4	2	composite	23·881
3291	1453	6.665691436656e-8	2	1	prime	1453 (prime)
3292	802829	6.593187186129e-8	2	1	prime	802829 (prime)
3293	802811	6.593082783936e-8	2	1	prime	802811 (prime)
3294	531441	6.558790617735e-8	13	1	composite	3^12
3295	22037	6.549920256653e-8	2	1	prime	22037 (prime)
3296	21821	6.540677482473e-8	2	1	prime	21821 (prime)
3297	499	6.539615189289e-8	2	1	prime	499 (prime)
3298	786433	6.496467886427e-8	2	1	prime	786433 (prime)
3299	786431	6.496455890687e-8	2	1	prime	786431 (prime)
3300	786419	6.496383885776e-8	2	1	prime	786419 (prime)
3301	786337	6.495891861147e-8	2	1	prime	786337 (prime)
3302	786329	6.495843860349e-8	2	1	prime	786329 (prime)
3303	22546	6.474820207085e-8	4	2	composite	2·11273
3304	780323	6.459575259077e-8	2	1	prime	780323 (prime)
3305	780287	6.459356486370e-8	2	1	prime	780287 (prime)
3306	22339	6.458371714985e-8	4	2	composite	89·251
3307	21154	6.388563805484e-8	8	3	composite	2·7·1511
3308	22330	6.384691981786e-8	32	5	composite	2·5·7·11·29
3309	21877	6.383802389343e-8	4	2	composite	131·167
3310	761861	6.345179805836e-8	2	1	prime	761861 (prime)
3311	761833	6.345002896008e-8	2	1	prime	761833 (prime)
3312	22338	6.337691323192e-8	24	4	composite	2·3^2·17·73
3313	22521	6.329317618799e-8	4	2	composite	3·7507
3314	3307	6.323132628929e-8	2	1	prime	3307 (prime)
3315	745477	6.239830474768e-8	2	1	prime	745477 (prime)
3316	745471	6.239791210414e-8	2	1	prime	745471 (prime)
3317	20929	6.213703701137e-8	2	1	prime	20929 (prime)
3318	21382	6.177987967597e-8	4	2	composite	2·10691
3319	20125	6.141226282842e-8	16	3	composite	5^3·7·23
3320	21749	6.134883872783e-8	8	3	composite	7·13·239
3321	20917	6.134385608918e-8	4	2	composite	13·1609
3322	720829	6.074137833339e-8	2	1	prime	720829 (prime)
3323	720793	6.073889235416e-8	2	1	prime	720793 (prime)
3324	720743	6.073543909088e-8	2	1	prime	720743 (prime)
3325	720703	6.073267628676e-8	2	1	prime	720703 (prime)
3326	21708	6.045141599679e-8	30	3	composite	2^2·3^4·67
3327	715289	6.035646550884e-8	2	1	prime	715289 (prime)
3328	715259	6.035436827870e-8	2	1	prime	715259 (prime)
3329	22486	6.026899687198e-8	4	2	composite	2·11243
3330	122869	6.002239186729e-8	2	1	prime	122869 (prime)
3331	122887	5.997987898354e-8	2	1	prime	122887 (prime)
3332	177147	5.976386508442e-8	12	1	composite	3^11
3333	43	5.956735426039e-8	2	1	prime	43 (prime)
3334	21090	5.926205422130e-8	32	5	composite	2·3·5·19·37
3335	20073	5.925445008574e-8	4	2	composite	3·6691
3336	22663	5.918111440742e-8	4	2	composite	131·173
3337	698371	5.915122822875e-8	2	1	prime	698371 (prime)
3338	698359	5.915035708683e-8	2	1	prime	698359 (prime)
3339	21378	5.906440183221e-8	16	4	composite	2·3·7·509
3340	20070	5.901921863921e-8	24	4	composite	2·3^2·5·223
3341	22867	5.898799343859e-8	4	2	composite	13·1759
3342	22745	5.875600794194e-8	4	2	composite	5·4549
3343	22556	5.868053330138e-8	6	2	composite	2^2·5639
3344	20126	5.865860272343e-8	8	3	composite	2·29·347
3345	21259	5.844452245511e-8	4	2	composite	7·3037
3346	21676	5.842782540144e-8	6	2	composite	2^2·5419
3347	688133	5.839931890128e-8	2	1	prime	688133 (prime)
3348	688111	5.839768434050e-8	2	1	prime	688111 (prime)
3349	953	5.805787448012e-8	2	1	prime	953 (prime)
3350	20534	5.792456218753e-8	4	2	composite	2·10267
3351	20760	5.751535004431e-8	32	4	composite	2^3·3·5·173
3352	263	5.749225751088e-8	2	1	prime	263 (prime)
3353	524224	5.731192246766e-8	14	2	composite	2^6·8191
3354	57337	5.723127787079e-8	4	2	composite	7·8191
3355	22388	5.670664410065e-8	12	3	composite	2^2·29·193
3356	665293	5.665729951140e-8	2	1	prime	665293 (prime)
3357	665279	5.665620353977e-8	2	1	prime	665279 (prime)
3358	21820	5.641427187396e-8	12	3	composite	2^2·5·1091
3359	22511	5.630359237653e-8	2	1	prime	22511 (prime)
3360	21785	5.625672745437e-8	4	2	composite	5·4357
3361	655357	5.587035068667e-8	2	1	prime	655357 (prime)
3362	655351	5.586986994573e-8	2	1	prime	655351 (prime)
3363	655283	5.586442126989e-8	2	1	prime	655283 (prime)
3364	655273	5.586361986530e-8	2	1	prime	655273 (prime)
3365	21376	5.575517854982e-8	16	2	composite	2^7·167
3366	524288	5.556396696929e-8	20	1	composite	2^19
3367	21226	5.554105227462e-8	4	2	composite	2·10613
3368	650261	5.545960994856e-8	2	1	prime	650261 (prime)
3369	650227	5.545685300093e-8	2	1	prime	650227 (prime)
3370	22337	5.543563878534e-8	4	2	composite	7·3191
3371	22858	5.484589201915e-8	8	3	composite	2·11·1039
3372	21137	5.479978715100e-8	4	2	composite	23·919
3373	21126	5.470320646974e-8	16	4	composite	2·3·7·503
3374	573440	5.459382555940e-8	60	3	composite	2^14·5·7
3375	524284	5.455588052973e-8	6	2	composite	2^2·131071
3376	638977	5.453242630309e-8	2	1	prime	638977 (prime)
3377	638971	5.453192669293e-8	2	1	prime	638971 (prime)
3378	21705	5.430597395751e-8	8	3	composite	3·5·1447
3379	634891	5.419054690989e-8	2	1	prime	634891 (prime)
3380	634871	5.418886527861e-8	2	1	prime	634871 (prime)
3381	21437	5.405672736190e-8	8	3	composite	13·17·97
3382	22056	5.390041771154e-8	16	3	composite	2^3·3·919
3383	630797	5.384465519057e-8	2	1	prime	630797 (prime)
3384	630737	5.383956103136e-8	2	1	prime	630737 (prime)
3385	21401	5.375494716614e-8	2	1	prime	21401 (prime)
3386	137	5.362923692443e-8	2	1	prime	137 (prime)
3387	20740	5.358752990351e-8	24	4	composite	2^2·5·17·61
3388	21153	5.341789463054e-8	8	3	composite	3·11·641
3389	22051	5.338405077802e-8	2	1	prime	22051 (prime)
3390	125963	5.310388670022e-8	2	1	prime	125963 (prime)
3391	126001	5.302359302687e-8	2	1	prime	126001 (prime)
3392	21819	5.299968456092e-8	8	3	composite	3·7·1039
3393	21477	5.295163935644e-8	4	2	composite	3·7159
3394	22775	5.292294495364e-8	6	2	composite	5^2·911
3395	21182	5.284576009991e-8	16	4	composite	2·7·17·89
3396	22320	5.279631050638e-8	60	4	composite	2^4·3^2·5·31
3397	21123	5.248890369589e-8	6	2	composite	3^2·2347
3398	21220	5.243048794704e-8	12	3	composite	2^2·5·1061
3399	20138	5.241375039572e-8	4	2	composite	2·10069
3400	21089	5.225430624848e-8	2	1	prime	21089 (prime)
3401	21198	5.223639691545e-8	8	3	composite	2·3·3533
3402	21237	5.221360036915e-8	4	2	composite	3·7079
3403	22341	5.183339902900e-8	8	3	composite	3·11·677
3404	20975	5.183221390592e-8	6	2	composite	5^2·839
3405	22049	5.179215791914e-8	4	2	composite	17·1297
3406	22323	5.167980049016e-8	8	3	composite	3·7·1063
3407	22034	5.139537470012e-8	8	3	composite	2·23·479
3408	22070	5.126125545489e-8	8	3	composite	2·5·2207
3409	313	5.119059520481e-8	2	1	prime	313 (prime)
3410	22335	5.107488730203e-8	8	3	composite	3·5·1489
3411	20753	5.105240938107e-8	2	1	prime	20753 (prime)
3412	21379	5.102065312998e-8	2	1	prime	21379 (prime)
3413	126967	5.101867865612e-8	2	1	prime	126967 (prime)
3414	126989	5.097381991579e-8	2	1	prime	126989 (prime)
3415	20748	5.097072214130e-8	48	5	composite	2^2·3·7·13·19
3416	20926	5.062828850436e-8	4	2	composite	2·10463
3417	20117	5.052404126832e-8	2	1	prime	20117 (prime)
3418	21381	5.033526525606e-8	4	2	composite	3·7127
3419	589829	5.018914476774e-8	2	1	prime	589829 (prime)
3420	589811	5.018745727008e-8	2	1	prime	589811 (prime)
3421	21770	4.916262097364e-8	16	4	composite	2·5·7·311
3422	20314	4.912120374248e-8	8	3	composite	2·7·1451
3423	20745	4.880893148401e-8	12	3	composite	3^2·5·461
3424	20752	4.877704383275e-8	10	2	composite	2^4·1297
3425	20746	4.865911439730e-8	16	4	composite	2·11·23·41
3426	573451	4.862229541314e-8	2	1	prime	573451 (prime)
3427	573437	4.862092870908e-8	2	1	prime	573437 (prime)
3428	21184	4.844283791044e-8	14	2	composite	2^6·331
3429	20011	4.839418792743e-8	2	1	prime	20011 (prime)
3430	22780	4.828950076230e-8	24	4	composite	2^2·5·17·67
3431	21101	4.827731207436e-8	2	1	prime	21101 (prime)
3432	20063	4.820256791002e-8	2	1	prime	20063 (prime)
3433	21125	4.816441238021e-8	12	2	composite	5^3·13^2
3434	21049	4.775932538991e-8	8	3	composite	7·31·97
3435	252000	4.755600730655e-8	144	4	composite	2^5·3^2·5^3·7
3436	117649	4.751797825892e-8	7	1	composite	7^6
3437	21402	4.750495754405e-8	24	4	composite	2·3^2·29·41
3438	22054	4.707608952318e-8	4	2	composite	2·11027
3439	20870	4.688580259141e-8	8	3	composite	2·5·2087
3440	554417	4.671939584938e-8	2	1	prime	554417 (prime)
3441	554383	4.671591508608e-8	2	1	prime	554383 (prime)
3442	21124	4.663514980504e-8	6	2	composite	2^2·5281
3443	21029	4.649686479072e-8	4	2	composite	17·1237
3444	4	4.643809472729e-8	3	1	composite	2^2
3445	21166	4.638709986998e-8	8	3	composite	2·19·557
3446	22334	4.618827005776e-8	8	3	composite	2·13·859
3447	21434	4.600760345921e-8	8	3	composite	2·7·1531
3448	21711	4.567611623922e-8	4	2	composite	3·7237
3449	20324	4.557866485806e-8	6	2	composite	2^2·5081
3450	22053	4.547712176261e-8	4	2	composite	3·7351
3451	520192	4.528869921553e-8	26	2	composite	2^12·127
3452	540677	4.528816491457e-8	2	1	prime	540677 (prime)
3453	540629	4.528307754704e-8	2	1	prime	540629 (prime)
3454	20741	4.513222811958e-8	4	2	composite	7·2963
3455	130043	4.507643973916e-8	2	1	prime	130043 (prime)
3456	130051	4.506182009741e-8	2	1	prime	130051 (prime)
3457	21436	4.502033251258e-8	12	3	composite	2^2·23·233
3458	20749	4.490399195237e-8	2	1	prime	20749 (prime)
3459	20924	4.431067249542e-8	6	2	composite	2^2·5231
3460	21177	4.417085401236e-8	12	3	composite	3^2·13·181
3461	507904	4.407017061511e-8	30	2	composite	2^14·31
3462	20742	4.396903594032e-8	8	3	composite	2·3·3457
3463	22555	4.386890518909e-8	8	3	composite	5·13·347
3464	21238	4.354751209368e-8	16	4	composite	2·7·37·41
3465	524309	4.351696860020e-8	2	1	prime	524309 (prime)
3466	524287	4.351453801862e-8	2	1	prime	524287 (prime)
3467	524269	4.351254930249e-8	2	1	prime	524269 (prime)
3468	524231	4.350835053690e-8	2	1	prime	524231 (prime)
3469	524221	4.350724560577e-8	2	1	prime	524221 (prime)
3470	131041	4.328442001724e-8	2	1	prime	131041 (prime)
3471	131059	4.325268059908e-8	2	1	prime	131059 (prime)
3472	131063	4.324563007277e-8	2	1	prime	131063 (prime)
3473	131101	4.317870107723e-8	2	1	prime	131101 (prime)
3474	20976	4.310378322193e-8	40	4	composite	2^4·3·19·23
3475	520193	4.305985760874e-8	2	1	prime	520193 (prime)
3476	520151	4.305516840835e-8	2	1	prime	520151 (prime)
3477	22038	4.285999528168e-8	8	3	composite	2·3·3673
3478	20463	4.279227566848e-8	8	3	composite	3·19·359
3479	21817	4.264684962102e-8	2	1	prime	21817 (prime)
3480	20743	4.263522239543e-8	2	1	prime	20743 (prime)
3481	22032	4.244433033061e-8	50	3	composite	2^4·3^4·17
3482	21136	4.243265129518e-8	10	2	composite	2^4·1321
3483	20686	4.236204944899e-8	4	2	composite	2·10343
3484	1778	4.197339226906e-8	8	3	composite	2·7·127
3485	507907	4.166652327148e-8	2	1	prime	507907 (prime)
3486	507901	4.166583208264e-8	2	1	prime	507901 (prime)
3487	21183	4.153017003372e-8	8	3	composite	3·23·307
3488	22355	4.140259160837e-8	8	3	composite	5·17·263
3489	22518	4.131693153964e-8	20	3	composite	2·3^4·139
3490	22520	4.084609556207e-8	16	3	composite	2^3·5·563
3491	20923	4.083727528610e-8	8	2	composite	7^3·61
3492	458752	4.071106201728e-8	34	2	composite	2^16·7
3493	20744	4.062544216738e-8	8	2	composite	2^3·2593
3494	498961	4.062410168211e-8	2	1	prime	498961 (prime)
3495	498947	4.062245163902e-8	2	1	prime	498947 (prime)
3496	20178	4.054948269794e-8	24	4	composite	2·3^2·19·59
3497	21519	4.042753667930e-8	8	2	composite	3^3·797
3498	634880	4.028926856805e-8	52	3	composite	2^12·5·31
3499	20072	4.025709474530e-8	16	3	composite	2^3·13·193
3500	20150	3.976088981058e-8	24	4	composite	2·5^2·13·31
3501	491527	3.973953493960e-8	2	1	prime	491527 (prime)
3502	491503	3.973665179323e-8	2	1	prime	491503 (prime)
3503	22057	3.969451238186e-8	8	3	composite	7·23·137
3504	21748	3.968670501518e-8	6	2	composite	2^2·5437
3505	20747	3.964306336831e-8	2	1	prime	20747 (prime)
3506	21258	3.959248098351e-8	12	3	composite	2·3^2·1181
3507	21088	3.956349729487e-8	12	2	composite	2^5·659
3508	22387	3.919192980876e-8	4	2	composite	61·367
3509	20738	3.897785035639e-8	4	2	composite	2·10369
3510	20888	3.820623309881e-8	16	3	composite	2^3·7·373
3511	22485	3.808326250690e-8	8	3	composite	3·5·1499
3512	22694	3.797957829935e-8	8	3	composite	2·7·1621
3513	20810	3.796974039301e-8	8	3	composite	2·5·2081
3514	20811	3.796783540905e-8	8	3	composite	3·7·991
3515	20424	3.788725465785e-8	32	4	composite	2^3·3·23·37
3516	20146	3.773572029555e-8	8	3	composite	2·7·1439
3517	23	3.761491038187e-8	2	1	prime	23 (prime)
3518	21026	3.750583104615e-8	4	2	composite	2·10513
3519	393213	3.734719095135e-8	4	2	composite	3·131071
3520	21825	3.711978683680e-8	18	3	composite	3^2·5^2·97
3521	100800	3.708976087776e-8	126	4	composite	2^6·3^2·5^2·7
3522	22776	3.702015251107e-8	32	4	composite	2^3·3·13·73
3523	21155	3.698938932609e-8	4	2	composite	5·4231
3524	21216	3.672808256566e-8	48	4	composite	2^5·3·13·17
3525	22333	3.662401990850e-8	4	2	composite	23·971
3526	135151	3.654075973587e-8	2	1	prime	135151 (prime)
3527	135173	3.650725395218e-8	2	1	prime	135173 (prime)
3528	917504	3.647073664328e-8	36	2	composite	2^17·7
3529	20922	3.629405113236e-8	16	4	composite	2·3·11·317
3530	21408	3.619708496880e-8	24	3	composite	2^5·3·223
3531	20181	3.612042526247e-8	12	3	composite	3·7·31^2
3532	21122	3.579970868778e-8	8	3	composite	2·59·179
3533	21786	3.578862507357e-8	8	3	composite	2·3·3631
3534	21435	3.570653815589e-8	8	3	composite	3·5·1429
3535	458789	3.563796086723e-8	2	1	prime	458789 (prime)
3536	458747	3.563247673503e-8	2	1	prime	458747 (prime)
3537	458701	3.562646948761e-8	2	1	prime	458701 (prime)
3538	458683	3.562411866803e-8	2	1	prime	458683 (prime)
3539	761856	3.561878327382e-8	56	3	composite	2^13·3·31
3540	21257	3.561309112560e-8	4	2	composite	29·733
3541	20889	3.552866187678e-8	12	3	composite	3^2·11·211
3542	21266	3.550905261201e-8	16	3	composite	2·7^3·31
3543	20731	3.529984487759e-8	2	1	prime	20731 (prime)
3544	136069	3.516475683826e-8	2	1	prime	136069 (prime)
3545	455171	3.516339323431e-8	2	1	prime	455171 (prime)
3546	455167	3.516286617251e-8	2	1	prime	455167 (prime)
3547	136093	3.512938329662e-8	2	1	prime	136093 (prime)
3548	22386	3.502457428184e-8	32	5	composite	2·3·7·13·41
3549	20737	3.458533155748e-8	4	2	composite	89·233
3550	21199	3.451667005422e-8	8	3	composite	17·29·43
3551	20313	3.450837896230e-8	12	3	composite	3^2·37·61
3552	22660	3.439333151553e-8	24	4	composite	2^2·5·11·103
3553	229348	3.435117858745e-8	12	3	composite	2^2·7·8191
3554	21706	3.432495661187e-8	4	2	composite	2·10853
3555	21784	3.426511644378e-8	16	3	composite	2^3·7·389
3556	444421	3.372758730561e-8	2	1	prime	444421 (prime)
3557	444403	3.372515062399e-8	2	1	prime	444403 (prime)
3558	917392	3.363120015294e-8	20	3	composite	2^4·7·8191
3559	443533	3.360724702038e-8	2	1	prime	443533 (prime)
3560	443501	3.360290543845e-8	2	1	prime	443501 (prime)
3561	390144	3.355661880704e-8	44	3	composite	2^10·3·127
3562	22822	3.324109942585e-8	4	2	composite	2·11411
3563	21789	3.321869840669e-8	10	2	composite	3^4·269
3564	21201	3.317811933638e-8	8	3	composite	3·37·191
3565	20115	3.312497211539e-8	16	3	composite	3^3·5·149
3566	786336	3.278679341602e-8	24	3	composite	2^5·3·8191
3567	21750	3.225964518756e-8	32	4	composite	2·3·5^3·29
3568	786432	3.206606646899e-8	38	2	composite	2^18·3
3569	21678	3.191089206431e-8	8	3	composite	2·3·3613
3570	20735	3.176229232465e-8	16	4	composite	5·11·13·29
3571	21593	3.170266132329e-8	8	3	composite	11·13·151
3572	21438	3.167737136673e-8	16	3	composite	2·3^3·397
3573	138599	3.159769124837e-8	2	1	prime	138599 (prime)
3574	138617	3.157345016519e-8	2	1	prime	138617 (prime)
3575	22401	3.152801597477e-8	12	3	composite	3^2·19·131
3576	21081	3.119177468457e-8	4	2	composite	3·7027
3577	425939	3.116765926245e-8	2	1	prime	425939 (prime)
3578	425911	3.116369245965e-8	2	1	prime	425911 (prime)
3579	20300	3.109543161237e-8	36	4	composite	2^2·5^2·7·29
3580	21180	3.079092218321e-8	24	4	composite	2^2·3·5·353
3581	422657	3.070085621960e-8	2	1	prime	422657 (prime)
3582	422627	3.069657219089e-8	2	1	prime	422627 (prime)
3583	21179	3.052176684046e-8	2	1	prime	21179 (prime)
3584	114674	3.036836478967e-8	8	3	composite	2·7·8191
3585	21704	3.036056263968e-8	8	2	composite	2^3·2713
3586	21815	3.028761331552e-8	4	2	composite	5·4363
3587	20921	3.025480198083e-8	2	1	prime	20921 (prime)
3588	9	3.025338376667e-8	3	1	composite	3^2
3589	22866	3.024286633464e-8	16	4	composite	2·3·37·103
3590	20750	3.017012789977e-8	16	3	composite	2·5^3·83
3591	22519	2.996688309206e-8	4	2	composite	7·3217
3592	22325	2.989407353684e-8	12	3	composite	5^2·19·47
3593	20812	2.986620946241e-8	18	3	composite	2^2·11^2·43
3594	22859	2.977716367837e-8	2	1	prime	22859 (prime)
3595	415801	2.971377553936e-8	2	1	prime	415801 (prime)
3596	415799	2.971348528135e-8	2	1	prime	415799 (prime)
3597	22047	2.936055075575e-8	4	2	composite	3·7349
3598	211328	2.934796618406e-8	32	3	composite	2^7·13·127
3599	412717	2.926449452352e-8	2	1	prime	412717 (prime)
3600	412667	2.925718346608e-8	2	1	prime	412667 (prime)
3601	21703	2.918626324763e-8	4	2	composite	11·1973
3602	22332	2.906768574197e-8	12	3	composite	2^2·3·1861
3603	21178	2.876287310822e-8	4	2	composite	2·10589
3604	22554	2.873976529132e-8	24	4	composite	2·3^2·7·179
3605	21224	2.850160337056e-8	16	3	composite	2^3·7·379
3606	22478	2.817044173672e-8	4	2	composite	2·11239
3607	21252	2.788185792146e-8	48	5	composite	2^2·3·7·11·23
3608	21175	2.764379044614e-8	18	3	composite	5^2·7·11^2
3609	22697	2.760629086867e-8	2	1	prime	22697 (prime)
3610	401411	2.758955242613e-8	2	1	prime	401411 (prime)
3611	401407	2.758895221999e-8	2	1	prime	401407 (prime)
3612	20124	2.724110156818e-8	36	4	composite	2^2·3^2·13·43
3613	20865	2.716695009938e-8	16	4	composite	3·5·13·107
3614	21702	2.707396590010e-8	8	3	composite	2·3·3617
3615	2503	2.664928977518e-8	2	1	prime	2503 (prime)
3616	22331	2.658551348979e-8	4	2	composite	137·163
3617	20819	2.654906512764e-8	4	2	composite	109·191
3618	20864	2.635911016576e-8	16	2	composite	2^7·163
3619	393241	2.635216236269e-8	2	1	prime	393241 (prime)
3620	393209	2.634727172945e-8	2	1	prime	393209 (prime)
3621	393181	2.634299209012e-8	2	1	prime	393181 (prime)
3622	393161	2.633993495469e-8	2	1	prime	393161 (prime)
3623	20869	2.617723854002e-8	4	2	composite	41·509
3624	20915	2.615189054108e-8	8	3	composite	5·47·89
3625	20973	2.614029089005e-8	4	2	composite	3·6991
3626	390151	2.587833141756e-8	2	1	prime	390151 (prime)
3627	390119	2.587340793214e-8	2	1	prime	390119 (prime)
3628	143357	2.570446313333e-8	2	1	prime	143357 (prime)
3629	143387	2.567040923383e-8	2	1	prime	143387 (prime)
3630	21239	2.547970395567e-8	4	2	composite	67·317
3631	21135	2.521983413680e-8	8	3	composite	3·5·1409
3632	21701	2.513086323752e-8	2	1	prime	21701 (prime)
3633	22512	2.503084277439e-8	40	4	composite	2^4·3·7·67
3634	22039	2.497582182700e-8	2	1	prime	22039 (prime)
3635	21156	2.493894077196e-8	24	4	composite	2^2·3·41·43
3636	22329	2.493505860051e-8	8	2	composite	3^3·827
3637	20460	2.482188318594e-8	48	5	composite	2^2·3·5·11·31
3638	20956	2.473263519164e-8	18	3	composite	2^2·13^2·31
3639	21682	2.469916493011e-8	8	3	composite	2·37·293
3640	380929	2.444551657933e-8	2	1	prime	380929 (prime)
3641	380917	2.444363414682e-8	2	1	prime	380917 (prime)
3642	21747	2.443367824773e-8	8	3	composite	3·11·659
3643	22046	2.442952778008e-8	8	3	composite	2·73·151
3644	786426	2.432277223099e-8	8	3	composite	2·3·131071
3645	21796	2.398163515243e-8	6	2	composite	2^2·5449
3646	20139	2.382969207842e-8	12	3	composite	3·7^2·137
3647	655280	2.376421982893e-8	20	3	composite	2^4·5·8191
3648	21679	2.365284346301e-8	8	3	composite	7·19·163
3649	21816	2.356835188199e-8	32	3	composite	2^3·3^3·101
3650	22326	2.354309630753e-8	12	3	composite	2·3·61^2
3651	21367	2.352546318423e-8	4	2	composite	23·929
3652	21843	2.333058924120e-8	8	2	composite	3^3·809
3653	22357	2.329984450819e-8	4	2	composite	79·283
3654	20928	2.323998539477e-8	28	3	composite	2^6·3·109
3655	201600	2.316421575935e-8	144	4	composite	2^7·3^2·5^2·7
3656	372739	2.315019501811e-8	2	1	prime	372739 (prime)
3657	372733	2.314923842821e-8	2	1	prime	372733 (prime)
3658	21320	2.313288071077e-8	32	4	composite	2^3·5·13·41
3659	21253	2.303124383560e-8	4	2	composite	53·401
3660	21440	2.291537512193e-8	28	3	composite	2^6·5·67
3661	21699	2.287850125440e-8	6	2	composite	3^2·2411
3662	22779	2.283809852212e-8	6	2	composite	3^2·2531
3663	22067	2.271094272143e-8	2	1	prime	22067 (prime)
3664	21082	2.223086308754e-8	8	3	composite	2·83·127
3665	22404	2.221350542082e-8	12	3	composite	2^2·3·1867
3666	390625	2.218579394101e-8	9	1	composite	5^8
3667	22661	2.217333138566e-8	8	3	composite	17·31·43
3668	22824	2.205642135141e-8	24	3	composite	2^3·3^2·317
3669	20180	2.182863687648e-8	12	3	composite	2^2·5·1009
3670	180202	2.169038435769e-8	8	3	composite	2·11·8191
3671	22336	2.163814674897e-8	14	2	composite	2^6·349
3672	21076	2.160666445822e-8	12	3	composite	2^2·11·479
3673	21176	2.148801855273e-8	8	2	composite	2^3·2647
3674	147451	2.138258972150e-8	2	1	prime	147451 (prime)
3675	147457	2.137671587118e-8	2	1	prime	147457 (prime)
3676	360407	2.116142898799e-8	2	1	prime	360407 (prime)
3677	360391	2.115882024958e-8	2	1	prime	360391 (prime)
3678	22749	2.107755289001e-8	4	2	composite	3·7583
3679	20918	2.081503910035e-8	4	2	composite	2·10459
3680	357649	2.071071686821e-8	2	1	prime	357649 (prime)
3681	357619	2.070580295539e-8	2	1	prime	357619 (prime)
3682	22227	2.068011892320e-8	8	3	composite	3·31·239
3683	21787	2.010772788793e-8	2	1	prime	21787 (prime)
3684	212966	1.972197600014e-8	8	3	composite	2·13·8191
3685	349187	1.931543264186e-8	2	1	prime	349187 (prime)
3686	349183	1.931476886211e-8	2	1	prime	349183 (prime)
3687	22059	1.930415137300e-8	16	3	composite	3^3·19·43
3688	131056	1.915973825786e-8	10	2	composite	2^4·8191
3689	22293	1.908157447241e-8	6	2	composite	3^2·2477
3690	22460	1.906545842822e-8	12	3	composite	2^2·5·1123
3691	25097	1.898540932646e-8	2	1	prime	25097 (prime)
3692	983040	1.887993053801e-8	68	3	composite	2^16·3·5
3693	20914	1.882769976920e-8	4	2	composite	2·10457
3694	20625	1.864256941328e-8	20	3	composite	3·5^4·11
3695	22656	1.852700270666e-8	32	3	composite	2^7·3·59
3696	344083	1.846547570250e-8	2	1	prime	344083 (prime)
3697	344053	1.846046266163e-8	2	1	prime	344053 (prime)
