rank	k	weight	d_k	omega	is_prime	factors
466	12289	1.723261729439e-5	2	1	prime	12289 (prime)
467	6719	1.694811448871e-5	2	1	prime	6719 (prime)
468	4603	1.679929702348e-5	2	1	prime	4603 (prime)
469	6561	1.661544048892e-5	9	1	composite	3^8
470	1259	1.640755016581e-5	2	1	prime	1259 (prime)
471	243	1.636716009764e-5	6	1	composite	3^5
472	4463	1.628095629820e-5	2	1	prime	4463 (prime)
473	49	1.626456890612e-5	3	1	composite	7^2
474	743	1.610366881963e-5	2	1	prime	743 (prime)
475	4073	1.606014835034e-5	2	1	prime	4073 (prime)
476	744	1.601902948159e-5	16	3	composite	2^3·3·31
477	16889	1.601265144048e-5	2	1	prime	16889 (prime)
478	751	1.598918422346e-5	2	1	prime	751 (prime)
479	1524	1.584042986585e-5	12	3	composite	2^2·3·127
480	1024	1.580542527264e-5	11	1	composite	2^10
481	682	1.579331504514e-5	8	3	composite	2·11·31
482	61440	1.577441792488e-5	52	3	composite	2^12·3·5
483	43633	1.566447923814e-5	2	1	prime	43633 (prime)
484	661	1.558752614176e-5	2	1	prime	661 (prime)
485	635	1.543429234380e-5	4	2	composite	5·127
486	312	1.537585498966e-5	16	3	composite	2^3·3·13
487	2477	1.532175727674e-5	2	1	prime	2477 (prime)
488	197	1.532131649396e-5	2	1	prime	197 (prime)
489	200704	1.520273041966e-5	39	2	composite	2^12·7^2
490	1231	1.519595534325e-5	2	1	prime	1231 (prime)
491	280	1.517440131123e-5	16	3	composite	2^3·5·7
492	3361	1.510807815379e-5	2	1	prime	3361 (prime)
493	853	1.506063191911e-5	2	1	prime	853 (prime)
494	16411	1.497012673204e-5	2	1	prime	16411 (prime)
495	181440	1.491124647481e-5	140	4	composite	2^6·3^4·5·7
496	4608	1.457958583804e-5	30	2	composite	2^9·3^2
497	96	1.452416254816e-5	12	2	composite	2^5·3
498	6607	1.439877739655e-5	2	1	prime	6607 (prime)
499	728	1.418611864487e-5	16	3	composite	2^3·7·13
500	43649	1.412218054341e-5	2	1	prime	43649 (prime)
501	24379	1.408228423496e-5	2	1	prime	24379 (prime)
502	240	1.402962025056e-5	20	3	composite	2^4·3·5
503	16901	1.388519978004e-5	2	1	prime	16901 (prime)
504	10163	1.385908367747e-5	2	1	prime	10163 (prime)
505	625	1.381242722239e-5	5	1	composite	5^4
506	15107	1.375535216115e-5	2	1	prime	15107 (prime)
507	196	1.343099085352e-5	9	2	composite	2^2·7^2
508	6917	1.329773406013e-5	2	1	prime	6917 (prime)
509	91	1.306424450904e-5	4	2	composite	7·13
510	43003	1.288118910350e-5	2	1	prime	43003 (prime)
511	10079	1.272552403064e-5	2	1	prime	10079 (prime)
512	12541	1.217015740379e-5	2	1	prime	12541 (prime)
513	132	1.215462568639e-5	12	3	composite	2^2·3·11
514	12896	1.214838360911e-5	24	3	composite	2^5·13·31
515	113792	1.174019636215e-5	32	3	composite	2^7·7·127
516	3967	1.172410626383e-5	2	1	prime	3967 (prime)
517	6091	1.146422521936e-5	2	1	prime	6091 (prime)
518	109	1.145491516624e-5	2	1	prime	109 (prime)
519	30720	1.145113021901e-5	48	3	composite	2^11·3·5
520	1459	1.135061814989e-5	2	1	prime	1459 (prime)
521	1523	1.111381080297e-5	2	1	prime	1523 (prime)
522	1663200	1.100746877140e-5	288	5	composite	2^5·3^3·5^2·7·11
523	43013	1.089904613167e-5	2	1	prime	43013 (prime)
524	5077	1.086256140725e-5	2	1	prime	5077 (prime)
525	39679	1.057807863785e-5	2	1	prime	39679 (prime)
526	1693	1.042559590988e-5	2	1	prime	1693 (prime)
527	10753	1.026710232763e-5	2	1	prime	10753 (prime)
528	992	1.025639254551e-5	12	2	composite	2^5·31
529	89	1.014992621238e-5	2	1	prime	89 (prime)
530	2113	9.960193138462e-6	2	1	prime	2113 (prime)
531	28669	9.894603066548e-6	2	1	prime	28669 (prime)
532	9907	9.864665854007e-6	2	1	prime	9907 (prime)
533	19819	9.724373728616e-6	2	1	prime	19819 (prime)
534	5081	9.649230531988e-6	2	1	prime	5081 (prime)
535	389	9.584354149623e-6	2	1	prime	389 (prime)
536	7681	9.272319810778e-6	2	1	prime	7681 (prime)
537	1741	9.230372695143e-6	2	1	prime	1741 (prime)
538	1248	9.176416035310e-6	24	3	composite	2^5·3·13
539	156	9.117659694867e-6	12	3	composite	2^2·3·13
540	70	8.935900921228e-6	8	3	composite	2·5·7
541	25771	8.924365611047e-6	2	1	prime	25771 (prime)
542	444416	8.917495832428e-6	48	3	composite	2^11·7·31
543	554400	8.729190196267e-6	216	5	composite	2^5·3^2·5^2·7·11
544	108	8.517541860946e-6	12	2	composite	2^2·3^3
545	10091	8.509313287833e-6	2	1	prime	10091 (prime)
546	1117	8.502856399139e-6	2	1	prime	1117 (prime)
547	59049	8.379407087826e-6	11	1	composite	3^10
548	81280	8.250582648469e-6	32	3	composite	2^7·5·127
549	155	8.134248086165e-6	4	2	composite	5·31
550	32749	8.079895726559e-6	2	1	prime	32749 (prime)
551	7121	8.051279623682e-6	2	1	prime	7121 (prime)
552	103168	8.029625619187e-6	36	3	composite	2^8·13·31
553	2879	7.978247524018e-6	2	1	prime	2879 (prime)
554	35851	7.871943419726e-6	2	1	prime	35851 (prime)
555	140	7.788855625250e-6	12	3	composite	2^2·5·7
556	784	7.758503102420e-6	15	2	composite	2^4·7^2
557	227	7.663117372494e-6	2	1	prime	227 (prime)
558	8123	7.627957383857e-6	2	1	prime	8123 (prime)
559	1381	7.569601735702e-6	2	1	prime	1381 (prime)
560	16384	7.473643263799e-6	15	1	composite	2^14
561	2480	7.329952926136e-6	20	3	composite	2^4·5·31
562	6448	7.268663668210e-6	20	3	composite	2^4·13·31
563	2543	7.220016521089e-6	2	1	prime	2543 (prime)
564	503	7.143225439873e-6	2	1	prime	503 (prime)
565	24571	7.063775434560e-6	2	1	prime	24571 (prime)
566	397	6.968106761522e-6	2	1	prime	397 (prime)
567	169	6.690896594278e-6	3	1	composite	13^2
568	39680	6.573717038484e-6	36	3	composite	2^8·5·31
569	32764	6.493802741754e-6	6	2	composite	2^2·8191
570	49146	6.493695488779e-6	8	3	composite	2·3·8191
571	7168	6.457926807605e-6	22	2	composite	2^10·7
572	98	6.439792573823e-6	6	2	composite	2·7^2
573	33791	6.383570630509e-6	2	1	prime	33791 (prime)
574	182	6.299856778763e-6	8	3	composite	2·7·13
575	43648	6.295279055701e-6	32	3	composite	2^7·11·31
576	3359	6.250213112023e-6	2	1	prime	3359 (prime)
577	315392	6.167265318523e-6	52	3	composite	2^12·7·11
578	36	6.129137586371e-6	9	2	composite	2^2·3^2
579	5591	6.022088827432e-6	2	1	prime	5591 (prime)
580	665280	5.988422444535e-6	224	5	composite	2^6·3^3·5·7·11
581	181	5.965486438378e-6	2	1	prime	181 (prime)
582	487	5.954913960535e-6	2	1	prime	487 (prime)
583	307	5.856980502924e-6	2	1	prime	307 (prime)
584	33797	5.819951640058e-6	2	1	prime	33797 (prime)
585	28	5.806107870194e-6	6	2	composite	2^2·7
586	35	5.782523485903e-6	4	2	composite	5·7
587	512	5.777061352218e-6	10	1	composite	2^9
588	341	5.564330178795e-6	4	2	composite	11·31
589	6271	5.498511523191e-6	2	1	prime	6271 (prime)
590	1237	5.464593066186e-6	2	1	prime	1237 (prime)
591	81	5.454363144186e-6	5	1	composite	3^4
592	157696	5.445593326590e-6	48	3	composite	2^11·7·11
593	719	5.250253556797e-6	2	1	prime	719 (prime)
594	12288	5.196596533038e-6	26	2	composite	2^12·3
595	277	5.099890380640e-6	2	1	prime	277 (prime)
596	4993	5.071071495266e-6	2	1	prime	4993 (prime)
597	19717	5.011349496582e-6	2	1	prime	19717 (prime)
598	698368	5.002208732542e-6	48	3	composite	2^11·11·31
599	100352	4.993180347057e-6	36	2	composite	2^11·7^2
600	71680	4.911529745015e-6	48	3	composite	2^11·5·7
601	613	4.878606831183e-6	2	1	prime	613 (prime)
602	186	4.873287814444e-6	8	3	composite	2·3·31
603	126976	4.776970382120e-6	26	2	composite	2^12·31
604	773	4.729878619519e-6	2	1	prime	773 (prime)
605	641	4.706181459584e-6	2	1	prime	641 (prime)
606	107	4.672834931280e-6	2	1	prime	107 (prime)
607	6143	4.581593239318e-6	2	1	prime	6143 (prime)
608	32	4.482058460449e-6	6	1	composite	2^5
609	66	4.470362628252e-6	8	3	composite	2·3·11
610	78	4.469812391569e-6	8	3	composite	2·3·13
611	839	4.457585315924e-6	2	1	prime	839 (prime)
612	10080	4.434743969041e-6	72	4	composite	2^5·3^2·5·7
613	293	4.363596200221e-6	2	1	prime	293 (prime)
614	443520	4.269938650536e-6	192	5	composite	2^7·3^2·5·7·11
615	27	4.160387092718e-6	4	1	composite	3^3
616	44701	4.127655948496e-6	2	1	prime	44701 (prime)
617	825344	4.038551363594e-6	48	3	composite	2^11·13·31
618	173	4.011600778169e-6	2	1	prime	173 (prime)
619	3067	4.009105987498e-6	2	1	prime	3067 (prime)
620	122880	3.986493652227e-6	56	3	composite	2^13·3·5
621	508	3.906195418997e-6	6	2	composite	2^2·127
622	997	3.713055542560e-6	2	1	prime	997 (prime)
623	44711	3.686405949223e-6	2	1	prime	44711 (prime)
624	151	3.627757384135e-6	2	1	prime	151 (prime)
625	256	3.625338048163e-6	9	1	composite	2^8
626	124	3.599304059621e-6	6	2	composite	2^2·31
627	1778	3.591802881273e-6	8	3	composite	2·7·127
628	7680	3.549028468139e-6	40	3	composite	2^9·3·5
629	125	3.538144997997e-6	4	1	composite	5^3
630	631	3.513942591037e-6	2	1	prime	631 (prime)
631	283	3.510298445465e-6	2	1	prime	283 (prime)
632	372736	3.444909822303e-6	52	3	composite	2^12·7·13
633	217	3.389470385609e-6	4	2	composite	7·31
634	114688	3.352936887990e-6	30	2	composite	2^14·7
635	379	3.339604251501e-6	2	1	prime	379 (prime)
636	523	3.272841195119e-6	2	1	prime	523 (prime)
637	325120	3.271416728139e-6	40	3	composite	2^9·5·127
638	1984	3.230013001068e-6	14	2	composite	2^6·31
639	331	3.201909180045e-6	2	1	prime	331 (prime)
640	3547	3.174356344268e-6	2	1	prime	3547 (prime)
641	496	3.149808636262e-6	10	2	composite	2^4·31
642	3221	3.086371574378e-6	2	1	prime	3221 (prime)
643	1487	3.023105621334e-6	2	1	prime	1487 (prime)
644	3469	3.014649893711e-6	2	1	prime	3469 (prime)
645	113	2.989272741383e-6	2	1	prime	113 (prime)
646	98292	2.953741398860e-6	12	3	composite	2^2·3·8191
647	65528	2.931605875611e-6	8	2	composite	2^3·8191
648	344064	2.918053299236e-6	60	3	composite	2^14·3·7
649	127	2.900478453414e-6	2	1	prime	127 (prime)
650	761	2.883857306460e-6	2	1	prime	761 (prime)
651	787	2.720600921881e-6	2	1	prime	787 (prime)
652	1736	2.713291091845e-6	16	3	composite	2^3·7·31
653	1240	2.610703464382e-6	16	3	composite	2^3·5·31
654	2791	2.603469714412e-6	2	1	prime	2791 (prime)
655	2503	2.574808821708e-6	2	1	prime	2503 (prime)
656	1531	2.475757304276e-6	2	1	prime	1531 (prime)
657	372	2.444517760450e-6	12	3	composite	2^2·3·31
658	93	2.441604807511e-6	4	2	composite	3·31
659	1536	2.434786103748e-6	20	2	composite	2^9·3
660	161051	2.412012159004e-6	6	1	composite	11^5
661	56	2.379579162853e-6	8	2	composite	2^3·7
662	491	2.362968013617e-6	2	1	prime	491 (prime)
663	1669	2.234412276468e-6	2	1	prime	1669 (prime)
664	286720	2.228534617330e-6	56	3	composite	2^13·5·7
665	35839	2.133641376234e-6	2	1	prime	35839 (prime)
666	733	2.130510217976e-6	2	1	prime	733 (prime)
667	2494800	2.107177645173e-6	300	5	composite	2^4·3^4·5^2·7·11
668	251	2.086777149660e-6	2	1	prime	251 (prime)
669	16381	2.085845445397e-6	2	1	prime	16381 (prime)
670	8209	2.062884697250e-6	2	1	prime	8209 (prime)
671	32771	2.030665861584e-6	2	1	prime	32771 (prime)
672	1543	2.018874366198e-6	2	1	prime	1543 (prime)
673	620	2.011516249093e-6	12	3	composite	2^2·5·31
674	1260	1.955905735829e-6	36	4	composite	2^2·3^2·5·7
675	2039	1.946713952051e-6	2	1	prime	2039 (prime)
676	162560	1.909730532797e-6	36	3	composite	2^8·5·127
677	159744	1.853219772429e-6	52	3	composite	2^12·3·13
678	373	1.832598196865e-6	2	1	prime	373 (prime)
679	380928	1.817584442124e-6	52	3	composite	2^12·3·31
680	24	1.807762332039e-6	8	2	composite	2^3·3
681	5449	1.803494791653e-6	2	1	prime	5449 (prime)
682	42	1.799983810641e-6	8	3	composite	2·3·7
683	967	1.794878365990e-6	2	1	prime	967 (prime)
684	30	1.783506190256e-6	8	3	composite	2·3·5
685	677	1.771370318765e-6	2	1	prime	677 (prime)
686	62	1.750467957986e-6	4	2	composite	2·31
687	98304	1.744225841308e-6	32	2	composite	2^15·3
688	3989	1.731067474974e-6	2	1	prime	3989 (prime)
689	6101	1.713389871383e-6	2	1	prime	6101 (prime)
690	40289	1.671830451569e-6	2	1	prime	40289 (prime)
691	1913	1.608371877415e-6	2	1	prime	1913 (prime)
692	769	1.548862494306e-6	2	1	prime	769 (prime)
693	12544	1.546983127754e-6	27	2	composite	2^8·7^2
694	1987	1.546742419244e-6	2	1	prime	1987 (prime)
695	1995840	1.528121217822e-6	280	5	composite	2^6·3^4·5·7·11
696	147456	1.444433994661e-6	45	2	composite	2^14·3^2
697	2909	1.426453123871e-6	2	1	prime	2909 (prime)
698	16807	1.424510479538e-6	6	1	composite	7^5
699	1016	1.386710185500e-6	8	2	composite	2^3·127
700	310	1.375939053971e-6	8	3	composite	2·5·31
701	1013	1.371223319445e-6	2	1	prime	1013 (prime)
702	130048	1.370283219568e-6	22	2	composite	2^10·127
703	263	1.356908846952e-6	2	1	prime	263 (prime)
704	25097	1.318088849492e-6	2	1	prime	25097 (prime)
705	20161	1.309836716758e-6	2	1	prime	20161 (prime)
706	401408	1.282741638163e-6	42	2	composite	2^13·7^2
707	201600	1.275720753546e-6	144	4	composite	2^7·3^2·5^2·7
708	131	1.273580508199e-6	2	1	prime	131 (prime)
709	6947	1.251088886726e-6	2	1	prime	6947 (prime)
710	2162160	1.248543584364e-6	320	6	composite	2^4·3^3·5·7·11·13
711	6427	1.225522810852e-6	2	1	prime	6427 (prime)
712	1496880	1.198185988143e-6	240	5	composite	2^4·3^5·5·7·11
713	163820	1.191293425361e-6	12	3	composite	2^2·5·8191
714	67584	1.173086852073e-6	48	3	composite	2^11·3·11
715	19709	1.163765377170e-6	2	1	prime	19709 (prime)
716	1249	1.148220353110e-6	2	1	prime	1249 (prime)
717	367	1.128599523260e-6	2	1	prime	367 (prime)
718	1399	1.092004044767e-6	2	1	prime	1399 (prime)
719	257	1.074718720975e-6	2	1	prime	257 (prime)
720	105664	1.074593725696e-6	28	3	composite	2^6·13·127
721	73	1.070467833187e-6	2	1	prime	73 (prime)
722	8147	1.049265466801e-6	2	1	prime	8147 (prime)
723	8179	1.042457591397e-6	2	1	prime	8179 (prime)
724	120	1.024779080711e-6	16	3	composite	2^3·3·5
725	634880	9.875292357161e-7	52	3	composite	2^12·5·31
726	139	9.832375344001e-7	2	1	prime	139 (prime)
727	37	9.728775555691e-7	2	1	prime	37 (prime)
728	13901	9.615182907187e-7	2	1	prime	13901 (prime)
729	50176	9.429226528528e-7	33	2	composite	2^10·7^2
730	16256	9.371109992398e-7	16	2	composite	2^7·127
731	16	8.733864237049e-7	5	1	composite	2^4
732	49157	8.677196294777e-7	2	1	prime	49157 (prime)
733	100800	8.674314536343e-7	126	4	composite	2^6·3^2·5^2·7
734	50159	8.548219384470e-7	2	1	prime	50159 (prime)
735	50177	8.541943108841e-7	2	1	prime	50177 (prime)
736	50387	8.469220066884e-7	2	1	prime	50387 (prime)
737	248	8.467545095329e-7	8	2	composite	2^3·31
738	50411	8.460967118540e-7	2	1	prime	50411 (prime)
739	4324320	8.386406466356e-7	384	6	composite	2^5·3^3·5·7·11·13
740	51581	8.072607351911e-7	2	1	prime	51581 (prime)
741	51593	8.068761639871e-7	2	1	prime	51593 (prime)
742	6604	8.022033653011e-7	12	3	composite	2^2·13·127
743	97	7.991684126453e-7	2	1	prime	97 (prime)
744	167	7.867392762437e-7	2	1	prime	167 (prime)
745	126000	7.818600243057e-7	120	4	composite	2^4·3^2·5^3·7
746	52817	7.690266444707e-7	2	1	prime	52817 (prime)
747	52837	7.684301174428e-7	2	1	prime	52837 (prime)
748	715264	7.601795993919e-7	40	3	composite	2^9·11·127
749	9923	7.555695153219e-7	2	1	prime	9923 (prime)
750	308	7.493733388463e-7	12	3	composite	2^2·7·11
751	12	7.353127086360e-7	6	2	composite	2^2·3
752	245760	7.243823281227e-7	60	3	composite	2^14·3·5
753	101	7.197367642080e-7	2	1	prime	101 (prime)
754	10	7.103989975378e-7	4	2	composite	2·5
755	48	7.000134610736e-7	10	2	composite	2^4·3
756	55439	6.962847459229e-7	2	1	prime	55439 (prime)
757	55441	6.962331999472e-7	2	1	prime	55441 (prime)
758	55547	6.935093013130e-7	2	1	prime	55547 (prime)
759	55579	6.926900788352e-7	2	1	prime	55579 (prime)
760	1108800	6.741080970151e-7	252	5	composite	2^6·3^2·5^2·7·11
761	71	6.638423132637e-7	2	1	prime	71 (prime)
762	56893	6.602454261701e-7	2	1	prime	56893 (prime)
763	56897	6.601501076871e-7	2	1	prime	56897 (prime)
764	3326400	6.500938103848e-7	336	5	composite	2^6·3^3·5^2·7·11
765	57331	6.499273984273e-7	2	1	prime	57331 (prime)
766	57347	6.495549931949e-7	2	1	prime	57347 (prime)
767	455168	6.380827697585e-7	40	3	composite	2^9·7·127
768	1439	6.326951056173e-7	2	1	prime	1439 (prime)
769	196584	6.317054107276e-7	16	3	composite	2^3·3·8191
770	40343	6.188892876432e-7	2	1	prime	40343 (prime)
771	83	6.066699484504e-7	2	1	prime	83 (prime)
772	270336	5.917237353761e-7	56	3	composite	2^13·3·11
773	60457	5.827344988834e-7	2	1	prime	60457 (prime)
774	60493	5.820213559785e-7	2	1	prime	60493 (prime)
775	61417	5.641482687301e-7	2	1	prime	61417 (prime)
776	61441	5.636948515398e-7	2	1	prime	61441 (prime)
777	36857	5.456306366350e-7	2	1	prime	36857 (prime)
778	63493	5.269395105409e-7	2	1	prime	63493 (prime)
779	63487	5.269286903518e-7	2	1	prime	63487 (prime)
780	6096	5.244944194024e-7	20	3	composite	2^4·3·127
781	357632	5.242242600209e-7	36	3	composite	2^8·11·127
782	32768	5.218610861364e-7	16	1	composite	2^15
783	319488	5.146087132890e-7	56	3	composite	2^13·3·13
784	863	5.071212375389e-7	2	1	prime	863 (prime)
785	10810800	5.047213813793e-7	480	6	composite	2^4·3^3·5^2·7·11·13
786	65011	5.017901963501e-7	2	1	prime	65011 (prime)
787	65027	5.015357067108e-7	2	1	prime	65027 (prime)
788	845312	4.961588639908e-7	40	3	composite	2^9·13·127
789	65521	4.937707707759e-7	2	1	prime	65521 (prime)
790	65537	4.935222381948e-7	2	1	prime	65537 (prime)
791	1447	4.903110564560e-7	2	1	prime	1447 (prime)
792	89408	4.881500053842e-7	28	3	composite	2^6·11·127
793	8951	4.813140868547e-7	2	1	prime	8951 (prime)
794	30241	4.807218534906e-7	2	1	prime	30241 (prime)
795	30223	4.740735741952e-7	2	1	prime	30223 (prime)
796	6486480	4.731859106904e-7	400	6	composite	2^4·3^4·5·7·11·13
797	227584	4.713962449722e-7	36	3	composite	2^8·7·127
798	347	4.641812025591e-7	2	1	prime	347 (prime)
799	390144	4.637044482974e-7	44	3	composite	2^10·3·127
800	67579	4.632518649248e-7	2	1	prime	67579 (prime)
801	67589	4.631104105240e-7	2	1	prime	67589 (prime)
802	65536	4.451820491166e-7	17	1	composite	2^16
803	135168	4.412274851321e-7	52	3	composite	2^12·3·11
804	2464	4.392684294101e-7	24	3	composite	2^5·7·11
805	630784	4.370891407612e-7	56	3	composite	2^13·7·11
806	71671	4.102699915894e-7	2	1	prime	71671 (prime)
807	71693	4.101221936980e-7	2	1	prime	71693 (prime)
808	67	4.032282856591e-7	2	1	prime	67 (prime)
809	252000	3.950828265860e-7	144	4	composite	2^5·3^2·5^3·7
810	73728	3.940456980849e-7	42	2	composite	2^13·3^2
811	73727	3.869511981201e-7	2	1	prime	73727 (prime)
812	73751	3.866905854142e-7	2	1	prime	73751 (prime)
813	17	3.826188798805e-7	2	1	prime	17 (prime)
814	25	3.825326153017e-7	3	1	composite	5^2
815	21	3.701060887693e-7	4	2	composite	3·7
816	75583	3.675322312027e-7	2	1	prime	75583 (prime)
817	75611	3.672503026895e-7	2	1	prime	75611 (prime)
818	21621600	3.670129684942e-7	576	6	composite	2^5·3^3·5^2·7·11·13
819	1441440	3.618342529673e-7	288	6	composite	2^5·3^2·5·7·11·13
820	254	3.614562040845e-7	4	2	composite	2·127
821	211328	3.604914485114e-7	32	3	composite	2^7·13·127
822	371293	3.582052298675e-7	6	1	composite	13^5
823	720720	3.381325450250e-7	240	6	composite	2^4·3^2·5·7·11·13
824	78839	3.367570234763e-7	2	1	prime	78839 (prime)
825	78853	3.366329699692e-7	2	1	prime	78853 (prime)
826	79367	3.322364900096e-7	2	1	prime	79367 (prime)
827	79357	3.322111875643e-7	2	1	prime	79357 (prime)
828	79867	3.278227655654e-7	2	1	prime	79867 (prime)
829	79873	3.277716424586e-7	2	1	prime	79873 (prime)
830	157	3.239872919932e-7	2	1	prime	157 (prime)
831	80629	3.214223905133e-7	2	1	prime	80629 (prime)
832	80651	3.213522294652e-7	2	1	prime	80651 (prime)
833	1330560	3.198481805542e-7	256	5	composite	2^7·3^3·5·7·11
834	81239	3.164296320113e-7	2	1	prime	81239 (prime)
835	81281	3.160900517642e-7	2	1	prime	81281 (prime)
836	18	3.124946563528e-7	6	2	composite	2·3^2
837	47	3.117327682367e-7	2	1	prime	47 (prime)
838	81901	3.111385942987e-7	2	1	prime	81901 (prime)
839	81919	3.109965420233e-7	2	1	prime	81919 (prime)
840	41	3.058635077073e-7	2	1	prime	41 (prime)
841	1081080	3.052675328169e-7	256	6	composite	2^3·3^3·5·7·11·13
842	83137	3.016003269611e-7	2	1	prime	83137 (prime)
843	83177	3.012988218805e-7	2	1	prime	83177 (prime)
844	79	2.861875527152e-7	2	1	prime	79 (prime)
845	745472	2.828321774905e-7	56	3	composite	2^13·7·13
846	86011	2.810097008582e-7	2	1	prime	86011 (prime)
847	86017	2.809688891651e-7	2	1	prime	86017 (prime)
848	87293	2.724824804012e-7	2	1	prime	87293 (prime)
849	87299	2.724434641463e-7	2	1	prime	87299 (prime)
850	281	2.654206054541e-7	2	1	prime	281 (prime)
851	12972960	2.624009686643e-7	480	6	composite	2^5·3^4·5·7·11·13
852	422656	2.617661774029e-7	36	3	composite	2^8·13·127
853	89399	2.592732081367e-7	2	1	prime	89399 (prime)
854	89413	2.591885518601e-7	2	1	prime	89413 (prime)
855	403	2.576055858937e-7	4	2	composite	13·31
856	90089	2.551483334702e-7	2	1	prime	90089 (prime)
857	90107	2.550420135525e-7	2	1	prime	90107 (prime)
858	90709	2.515230665503e-7	2	1	prime	90709 (prime)
859	90731	2.513958119802e-7	2	1	prime	90731 (prime)
860	112	2.479529216147e-7	10	2	composite	2^4·7
861	178816	2.472954055733e-7	32	3	composite	2^7·11·127
862	60	2.471748444949e-7	12	3	composite	2^2·3·5
863	5471	2.470374603526e-7	2	1	prime	5471 (prime)
864	93179	2.378017923281e-7	2	1	prime	93179 (prime)
865	93187	2.377591394443e-7	2	1	prime	93187 (prime)
866	7207200	2.341081079896e-7	432	6	composite	2^5·3^2·5^2·7·11·13
867	95231	2.272166194309e-7	2	1	prime	95231 (prime)
868	95233	2.272066402847e-7	2	1	prime	95233 (prime)
869	196608	2.174447439054e-7	34	2	composite	2^16·3
870	727	2.169788427595e-7	2	1	prime	727 (prime)
