rank	k	weight	d_k	omega	is_prime	factors
3007	3395	4.318562742190e-10	8	3	composite	5·7·97
3008	3954	4.309697881513e-10	8	3	composite	2·3·659
3009	2659	4.303014812584e-10	2	1	prime	2659 (prime)
3010	3373	4.298725263067e-10	2	1	prime	3373 (prime)
3011	3739	4.294391121254e-10	2	1	prime	3739 (prime)
3012	5117	4.292161682863e-10	8	3	composite	7·17·43
3013	4702	4.290975800536e-10	4	2	composite	2·2351
3014	4261	4.283076898208e-10	2	1	prime	4261 (prime)
3015	3832	4.282392702318e-10	8	2	composite	2^3·479
3016	4855	4.279646276986e-10	4	2	composite	5·971
3017	3234	4.267577300291e-10	24	4	composite	2·3·7^2·11
3018	32	4.257965817436e-10	6	1	composite	2^5
3019	5126	4.255675790870e-10	8	3	composite	2·11·233
3020	2864	4.245263199712e-10	10	2	composite	2^4·179
3021	1367	4.236258157175e-10	2	1	prime	1367 (prime)
3022	2685	4.202785722499e-10	8	3	composite	3·5·179
3023	4360	4.196815474313e-10	16	3	composite	2^3·5·109
3024	3763	4.196598301368e-10	4	2	composite	53·71
3025	2577	4.169573786173e-10	4	2	composite	3·859
3026	3542	4.143268810413e-10	16	4	composite	2·7·11·23
3027	2151	4.134128789244e-10	6	2	composite	3^2·239
3028	4566	4.126790255281e-10	8	3	composite	2·3·761
3029	3661	4.115059808452e-10	4	2	composite	7·523
3030	5058	4.109116164831e-10	12	3	composite	2·3^2·281
3031	4351	4.105079234034e-10	4	2	composite	19·229
3032	3380	4.102473908641e-10	18	3	composite	2^2·5·13^2
3033	3876	4.098492777627e-10	24	4	composite	2^2·3·17·19
3034	2609	4.090885091603e-10	2	1	prime	2609 (prime)
3035	2295	4.089291127807e-10	16	3	composite	3^3·5·17
3036	508	4.085434222179e-10	6	2	composite	2^2·127
3037	4851	4.036702052962e-10	18	3	composite	3^2·7^2·11
3038	2966	4.035623449267e-10	4	2	composite	2·1483
3039	4188	4.031460925386e-10	12	3	composite	2^2·3·349
3040	2696	4.028477218208e-10	8	2	composite	2^3·337
3041	3035	4.027745873450e-10	4	2	composite	5·607
3042	3108	4.011647444272e-10	24	4	composite	2^2·3·7·37
3043	4212	3.973025807822e-10	30	3	composite	2^2·3^4·13
3044	3539	3.970322593810e-10	2	1	prime	3539 (prime)
3045	4945	3.961658532218e-10	8	3	composite	5·23·43
3046	2913	3.959659561149e-10	4	2	composite	3·971
3047	3604	3.940916368082e-10	12	3	composite	2^2·17·53
3048	3717	3.939370833876e-10	12	3	composite	3^2·7·59
3049	2158	3.931586389314e-10	8	3	composite	2·13·83
3050	3895	3.923027778250e-10	8	3	composite	5·19·41
3051	3607	3.898705658308e-10	2	1	prime	3607 (prime)
3052	4652	3.895420993539e-10	6	2	composite	2^2·1163
3053	4382	3.895279710417e-10	8	3	composite	2·7·313
3054	3761	3.886673015436e-10	2	1	prime	3761 (prime)
3055	2417	3.869930852313e-10	2	1	prime	2417 (prime)
3056	4321	3.865700785563e-10	4	2	composite	29·149
3057	3291	3.860002512861e-10	4	2	composite	3·1097
3058	3010	3.854954079136e-10	16	4	composite	2·5·7·43
3059	4125	3.802717982485e-10	16	3	composite	3·5^3·11
3060	2080	3.796566684332e-10	24	3	composite	2^5·5·13
3061	3232	3.793357402421e-10	12	2	composite	2^5·101
3062	3636	3.790395604873e-10	18	3	composite	2^2·3^2·101
3063	3053	3.788791450975e-10	4	2	composite	43·71
3064	77	3.775227915131e-10	4	2	composite	7·11
3065	2574	3.752273465042e-10	24	4	composite	2·3^2·11·13
3066	79873	3.749904895134e-10	2	1	prime	79873 (prime)
3067	4149	3.743464134164e-10	6	2	composite	3^2·461
3068	3932	3.730731233271e-10	6	2	composite	2^2·983
3069	3655	3.729409230313e-10	8	3	composite	5·17·43
3070	2161	3.719169603408e-10	2	1	prime	2161 (prime)
3071	2137	3.716352313987e-10	2	1	prime	2137 (prime)
3072	79867	3.712833986162e-10	2	1	prime	79867 (prime)
3073	4271	3.710609508461e-10	2	1	prime	4271 (prime)
3074	2699	3.708814806941e-10	2	1	prime	2699 (prime)
3075	2620	3.670072848857e-10	12	3	composite	2^2·5·131
3076	2378	3.660406388896e-10	8	3	composite	2·29·41
3077	3438	3.653627271821e-10	12	3	composite	2·3^2·191
3078	2596	3.639365055694e-10	12	3	composite	2^2·11·59
3079	3708	3.616610818204e-10	18	3	composite	2^2·3^2·103
3080	4044	3.605614765693e-10	12	3	composite	2^2·3·337
3081	4249	3.605490395663e-10	4	2	composite	7·607
3082	2751	3.594800887565e-10	8	3	composite	3·7·131
3083	2996	3.591781336311e-10	12	3	composite	2^2·7·107
3084	2527	3.575656599722e-10	6	2	composite	7·19^2
3085	4029	3.571570851265e-10	8	3	composite	3·17·79
3086	2795	3.561854335115e-10	8	3	composite	5·13·43
3087	5123	3.532681603573e-10	4	2	composite	47·109
3088	3423	3.527562752283e-10	8	3	composite	3·7·163
3089	3477	3.526786716087e-10	8	3	composite	3·19·61
3090	3117	3.515784955348e-10	4	2	composite	3·1039
3091	2488	3.514473736048e-10	8	2	composite	2^3·311
3092	4662	3.507770696839e-10	24	4	composite	2·3^2·7·37
3093	3764	3.507404891600e-10	6	2	composite	2^2·941
3094	3782	3.506846635050e-10	8	3	composite	2·31·61
3095	3872	3.505931151890e-10	18	2	composite	2^5·11^2
3096	3599	3.489510220131e-10	4	2	composite	59·61
3097	2089	3.479263135468e-10	2	1	prime	2089 (prime)
3098	2917	3.468387874011e-10	2	1	prime	2917 (prime)
3099	3762	3.466345500919e-10	24	4	composite	2·3^2·11·19
3100	2420	3.460086942826e-10	18	3	composite	2^2·5·11^2
3101	3957	3.435896289233e-10	4	2	composite	3·1319
3102	2530	3.420719875974e-10	16	4	composite	2·5·11·23
3103	2069	3.414130210965e-10	2	1	prime	2069 (prime)
3104	769	3.412384802770e-10	2	1	prime	769 (prime)
3105	4170	3.386801163693e-10	16	4	composite	2·3·5·139
3106	4622	3.385001749152e-10	4	2	composite	2·2311
3107	2506	3.380953592929e-10	8	3	composite	2·7·179
3108	3519	3.362393010919e-10	12	3	composite	3^2·17·23
3109	3217	3.362084323638e-10	2	1	prime	3217 (prime)
3110	3318	3.355447260769e-10	16	4	composite	2·3·7·79
3111	3879	3.344718649927e-10	6	2	composite	3^2·431
3112	2324	3.344252222067e-10	12	3	composite	2^2·7·83
3113	4957	3.336591792107e-10	2	1	prime	4957 (prime)
3114	3230	3.330780106215e-10	16	4	composite	2·5·17·19
3115	2196	3.329826172034e-10	18	3	composite	2^2·3^2·61
3116	211	3.315383417438e-10	2	1	prime	211 (prime)
3117	3547	3.302721102069e-10	2	1	prime	3547 (prime)
3118	37	3.300828984578e-10	2	1	prime	37 (prime)
3119	4244	3.292063463396e-10	6	2	composite	2^2·1061
3120	2452	3.285011969651e-10	6	2	composite	2^2·613
3121	2773	3.284490758697e-10	4	2	composite	47·59
3122	5061	3.278890358727e-10	8	3	composite	3·7·241
3123	3106	3.276760846685e-10	4	2	composite	2·1553
3124	2870	3.276369818603e-10	16	4	composite	2·5·7·41
3125	3433	3.262649225908e-10	2	1	prime	3433 (prime)
3126	3105	3.261518569869e-10	16	3	composite	3^3·5·23
3127	4259	3.244686797796e-10	2	1	prime	4259 (prime)
3128	2623	3.220252903012e-10	4	2	composite	43·61
3129	3203	3.212715907817e-10	2	1	prime	3203 (prime)
3130	3034	3.201863036642e-10	8	3	composite	2·37·41
3131	2426	3.198999224356e-10	4	2	composite	2·1213
3132	5015	3.198494609225e-10	8	3	composite	5·17·59
3133	4386	3.198301573759e-10	16	4	composite	2·3·17·43
3134	5130	3.183935224726e-10	32	4	composite	2·3^3·5·19
3135	4766	3.165306614578e-10	4	2	composite	2·2383
3136	4378	3.150115997176e-10	8	3	composite	2·11·199
3137	4054	3.147707457549e-10	4	2	composite	2·2027
3138	2225	3.140779241715e-10	6	2	composite	5^2·89
3139	3485	3.118418472159e-10	8	3	composite	5·17·41
3140	4753	3.117112154909e-10	6	2	composite	7^2·97
3141	2105	3.106161719749e-10	4	2	composite	5·421
3142	6	3.103196205882e-10	4	2	composite	2·3
3143	3705	3.093208436712e-10	16	4	composite	3·5·13·19
3144	3495	3.085106313635e-10	8	3	composite	3·5·233
3145	3894	3.079814621677e-10	16	4	composite	2·3·11·59
3146	4394	3.073849772048e-10	8	2	composite	2·13^3
3147	3569	3.062768575295e-10	4	2	composite	43·83
3148	4431	3.045999177028e-10	8	3	composite	3·7·211
3149	3523	3.041371410197e-10	4	2	composite	13·271
3150	2902	3.027827864274e-10	4	2	composite	2·1451
3151	3881	3.025517797965e-10	2	1	prime	3881 (prime)
3152	4427	3.024299944832e-10	4	2	composite	19·233
3153	4708	3.010555524143e-10	12	3	composite	2^2·11·107
3154	3026	2.991186983982e-10	8	3	composite	2·17·89
3155	4339	2.990888432202e-10	2	1	prime	4339 (prime)
3156	2969	2.988225942122e-10	2	1	prime	2969 (prime)
3157	2567	2.985192750002e-10	4	2	composite	17·151
3158	2947	2.975417177441e-10	4	2	composite	7·421
3159	2889	2.972972770838e-10	8	2	composite	3^3·107
3160	3028	2.971778700172e-10	6	2	composite	2^2·757
3161	4190	2.964389032379e-10	8	3	composite	2·5·419
3162	2326	2.934977364561e-10	4	2	composite	2·1163
3163	4817	2.904457016181e-10	2	1	prime	4817 (prime)
3164	4013	2.901568295935e-10	2	1	prime	4013 (prime)
3165	5084	2.898941760698e-10	12	3	composite	2^2·31·41
3166	3805	2.869722095563e-10	4	2	composite	5·761
3167	4837	2.855439361291e-10	4	2	composite	7·691
3168	4505	2.851212599807e-10	8	3	composite	5·17·53
3169	2871	2.839681772174e-10	12	3	composite	3^2·11·29
3170	4227	2.833917070563e-10	4	2	composite	3·1409
3171	6720	2.829573661827e-10	56	4	composite	2^6·3·5·7
3172	3649	2.828553952597e-10	4	2	composite	41·89
3173	4003	2.814086578939e-10	2	1	prime	4003 (prime)
3174	3022	2.806755320501e-10	4	2	composite	2·1511
3175	3634	2.790963070188e-10	8	3	composite	2·23·79
3176	2882	2.787961305994e-10	8	3	composite	2·11·131
3177	2897	2.785436134931e-10	2	1	prime	2897 (prime)
3178	4327	2.774005207533e-10	2	1	prime	4327 (prime)
3179	3078	2.768808711548e-10	20	3	composite	2·3^4·19
3180	337	2.768284677378e-10	2	1	prime	337 (prime)
3181	5128	2.768127430018e-10	8	2	composite	2^3·641
3182	3971	2.764389364380e-10	6	2	composite	11·19^2
3183	4758	2.763768564249e-10	16	4	composite	2·3·13·61
3184	3184	2.761471379257e-10	10	2	composite	2^4·199
3185	3669	2.755519917579e-10	4	2	composite	3·1223
3186	3549	2.741836385182e-10	12	3	composite	3·7·13^2
3187	2211	2.739198795184e-10	8	3	composite	3·11·67
3188	4990	2.732720207437e-10	8	3	composite	2·5·499
3189	3884	2.727825337719e-10	6	2	composite	2^2·971
3190	3057	2.711166749631e-10	4	2	composite	3·1019
3191	3745	2.710223915514e-10	8	3	composite	5·7·107
3192	4497	2.694829595601e-10	4	2	composite	3·1499
3193	4731	2.673358584088e-10	8	3	composite	3·19·83
3194	4623	2.664049106448e-10	8	3	composite	3·23·67
3195	3653	2.663484144101e-10	4	2	composite	13·281
3196	4819	2.651198637525e-10	4	2	composite	61·79
3197	2562	2.644802453306e-10	16	4	composite	2·3·7·61
3198	3934	2.634577955211e-10	8	3	composite	2·7·281
3199	3532	2.633319740611e-10	6	2	composite	2^2·883
3200	3484	2.616754777252e-10	12	3	composite	2^2·13·67
3201	4072	2.605888237338e-10	8	2	composite	2^3·509
3202	3975	2.599835550873e-10	12	3	composite	3·5^2·53
3203	4025	2.599719293902e-10	12	3	composite	5^2·7·23
3204	3364	2.579444563698e-10	9	2	composite	2^2·29^2
3205	4016	2.575035166231e-10	10	2	composite	2^4·251
3206	2612	2.575017013268e-10	6	2	composite	2^2·653
3207	4583	2.572690452583e-10	2	1	prime	4583 (prime)
3208	5114	2.572228728773e-10	4	2	composite	2·2557
3209	181	2.560344829032e-10	2	1	prime	181 (prime)
3210	2132	2.549690634703e-10	12	3	composite	2^2·13·41
3211	5002	2.545437249726e-10	8	3	composite	2·41·61
3212	4361	2.522998087743e-10	6	2	composite	7^2·89
3213	4532	2.517173641823e-10	12	3	composite	2^2·11·103
3214	3541	2.513248096053e-10	2	1	prime	3541 (prime)
3215	3776	2.499577995546e-10	14	2	composite	2^6·59
3216	4138	2.492443452913e-10	4	2	composite	2·2069
3217	4650	2.473570114319e-10	24	4	composite	2·3·5^2·31
3218	2997	2.473106728442e-10	10	2	composite	3^4·37
3219	2953	2.453881934917e-10	2	1	prime	2953 (prime)
3220	2163	2.447186647986e-10	8	3	composite	3·7·103
3221	5059	2.440107440315e-10	2	1	prime	5059 (prime)
3222	4257	2.425510801464e-10	12	3	composite	3^2·11·43
3223	3050	2.422504375976e-10	12	3	composite	2·5^2·61
3224	2021	2.412205690578e-10	4	2	composite	43·47
3225	4863	2.411399532633e-10	4	2	composite	3·1621
3226	13	2.403874616485e-10	2	1	prime	13 (prime)
3227	5078	2.395208286801e-10	4	2	composite	2·2539
3228	2500	2.389920262123e-10	15	2	composite	2^2·5^4
3229	4255	2.384765060902e-10	8	3	composite	5·23·37
3230	2179	2.381145615631e-10	2	1	prime	2179 (prime)
3231	3469	2.371753745147e-10	2	1	prime	3469 (prime)
3232	3813	2.370894824752e-10	8	3	composite	3·31·41
3233	3597	2.368293402144e-10	8	3	composite	3·11·109
3234	9	2.360795310911e-10	3	1	composite	3^2
3235	4534	2.355978942788e-10	4	2	composite	2·2267
3236	2073	2.355417327697e-10	4	2	composite	3·691
3237	3505	2.349727034620e-10	4	2	composite	5·701
3238	3729	2.347869153547e-10	8	3	composite	3·11·113
3239	4831	2.345637390064e-10	2	1	prime	4831 (prime)
3240	4571	2.343344763802e-10	4	2	composite	7·653
3241	2116	2.339267681099e-10	9	2	composite	2^2·23^2
3242	3422	2.329545552375e-10	8	3	composite	2·29·59
3243	4967	2.328839904944e-10	2	1	prime	4967 (prime)
3244	2576	2.309468352564e-10	20	3	composite	2^4·7·23
3245	3013	2.305519070782e-10	4	2	composite	23·131
3246	3381	2.304851012065e-10	12	3	composite	3·7^2·23
3247	2131	2.304737432371e-10	2	1	prime	2131 (prime)
3248	4597	2.303206915155e-10	2	1	prime	4597 (prime)
3249	2180	2.303062321269e-10	12	3	composite	2^2·5·109
3250	4041	2.288375005546e-10	6	2	composite	3^2·449
3251	4459	2.281761283224e-10	8	2	composite	7^3·13
3252	2806	2.262125612771e-10	8	3	composite	2·23·61
3253	4570	2.262120505646e-10	8	3	composite	2·5·457
3254	4401	2.255818302415e-10	8	2	composite	3^3·163
3255	4859	2.252932613113e-10	4	2	composite	43·113
3256	3169	2.250383465562e-10	2	1	prime	3169 (prime)
3257	3294	2.242759707476e-10	16	3	composite	2·3^3·61
3258	4794	2.238181812900e-10	16	4	composite	2·3·17·47
3259	5094	2.233817252077e-10	12	3	composite	2·3^2·283
3260	4696	2.227021362420e-10	8	2	composite	2^3·587
3261	3219	2.218793316104e-10	8	3	composite	3·29·37
3262	3292	2.217826057732e-10	6	2	composite	2^2·823
3263	4823	2.198978523713e-10	8	3	composite	7·13·53
3264	4163	2.176204324851e-10	4	2	composite	23·181
3265	5137	2.175414894909e-10	4	2	composite	11·467
3266	4721	2.171232595261e-10	2	1	prime	4721 (prime)
3267	2961	2.161806617300e-10	12	3	composite	3^2·7·47
3268	5112	2.159196879855e-10	24	3	composite	2^3·3^2·71
3269	4357	2.158308224630e-10	2	1	prime	4357 (prime)
3270	23	2.135523946702e-10	2	1	prime	23 (prime)
3271	4248	2.133582858701e-10	24	3	composite	2^3·3^2·59
3272	7159	2.127056999692e-10	2	1	prime	7159 (prime)
3273	2594	2.120369770006e-10	4	2	composite	2·1297
3274	2873	2.116979226533e-10	6	2	composite	13^2·17
3275	3382	2.113907488908e-10	8	3	composite	2·19·89
3276	4698	2.108351713838e-10	20	3	composite	2·3^4·29
3277	4424	2.103400353512e-10	16	3	composite	2^3·7·79
3278	2543	2.100332866461e-10	2	1	prime	2543 (prime)
3279	3288	2.090274353698e-10	16	3	composite	2^3·3·137
3280	257	2.088499123997e-10	2	1	prime	257 (prime)
3281	4038	2.087692602403e-10	8	3	composite	2·3·673
3282	3853	2.074400267699e-10	2	1	prime	3853 (prime)
3283	3610	2.070824096569e-10	12	3	composite	2·5·19^2
3284	89	2.063862602923e-10	2	1	prime	89 (prime)
3285	2223	2.057808097918e-10	12	3	composite	3^2·13·19
3286	2159	2.051420806947e-10	4	2	composite	17·127
3287	5	2.022118254206e-10	2	1	prime	5 (prime)
3288	4858	2.021097061630e-10	8	3	composite	2·7·347
3289	4012	2.017013707403e-10	12	3	composite	2^2·17·59
3290	4658	2.014291113469e-10	8	3	composite	2·17·137
3291	3284	2.010556703719e-10	6	2	composite	2^2·821
3292	5000	2.009942209753e-10	20	2	composite	2^3·5^4
3293	3027	2.008883287508e-10	4	2	composite	3·1009
3294	4755	2.003551302853e-10	8	3	composite	3·5·317
3295	4374	2.002801336564e-10	16	2	composite	2·3^7
3296	2631	2.000597064072e-10	4	2	composite	3·877
3297	4242	1.999953375389e-10	16	4	composite	2·3·7·101
3298	241	1.983402654538e-10	2	1	prime	241 (prime)
3299	3691	1.980240115647e-10	2	1	prime	3691 (prime)
3300	2786	1.974614456118e-10	8	3	composite	2·7·199
3301	4304	1.974374870564e-10	10	2	composite	2^4·269
3302	5011	1.962353491759e-10	2	1	prime	5011 (prime)
3303	5086	1.958796412491e-10	4	2	composite	2·2543
3304	3631	1.958199386313e-10	2	1	prime	3631 (prime)
3305	4564	1.954021354095e-10	12	3	composite	2^2·7·163
3306	3464	1.944869992853e-10	8	2	composite	2^3·433
3307	3706	1.933095822940e-10	8	3	composite	2·17·109
3308	5153	1.932095238230e-10	2	1	prime	5153 (prime)
3309	2797	1.931298061111e-10	2	1	prime	2797 (prime)
3310	3965	1.927952946739e-10	8	3	composite	5·13·61
3311	4441	1.918064765399e-10	2	1	prime	4441 (prime)
3312	4939	1.906651683584e-10	4	2	composite	11·449
3313	4057	1.904674047515e-10	2	1	prime	4057 (prime)
3314	2268	1.901465249459e-10	30	3	composite	2^2·3^4·7
3315	2074	1.900018106638e-10	8	3	composite	2·17·61
3316	4962	1.889708738172e-10	8	3	composite	2·3·827
3317	4326	1.883653458038e-10	16	4	composite	2·3·7·103
3318	47	1.882091282031e-10	2	1	prime	47 (prime)
3319	4792	1.872933885400e-10	8	2	composite	2^3·599
3320	61	1.869759379574e-10	2	1	prime	61 (prime)
3321	3869	1.866452944774e-10	4	2	composite	53·73
3322	2193	1.853770277337e-10	8	3	composite	3·17·43
3323	2135	1.853263824988e-10	8	3	composite	5·7·61
3324	4223	1.852171226685e-10	4	2	composite	41·103
3325	5104	1.851465244898e-10	20	3	composite	2^4·11·29
3326	4594	1.849706564749e-10	4	2	composite	2·2297
3327	3883	1.848106700127e-10	4	2	composite	11·353
3328	4160	1.820933446040e-10	28	3	composite	2^6·5·13
3329	2346	1.817048394745e-10	16	4	composite	2·3·17·23
3330	5023	1.809949208778e-10	2	1	prime	5023 (prime)
3331	4165	1.809203390267e-10	12	3	composite	5·7^2·17
3332	2764	1.803213576198e-10	6	2	composite	2^2·691
3333	4147	1.803131409169e-10	8	3	composite	11·13·29
3334	3167	1.797452132161e-10	2	1	prime	3167 (prime)
3335	3526	1.790616946482e-10	8	3	composite	2·41·43
3336	2789	1.783632506035e-10	2	1	prime	2789 (prime)
3337	4710	1.772093697403e-10	16	4	composite	2·3·5·157
3338	2001	1.762708770368e-10	8	3	composite	3·23·29
3339	4296	1.758720342660e-10	16	3	composite	2^3·3·179
3340	3586	1.756479099955e-10	8	3	composite	2·11·163
3341	2892	1.754048637441e-10	12	3	composite	2^2·3·241
3342	4404	1.738827595165e-10	12	3	composite	2^2·3·367
3343	2087	1.731701447766e-10	2	1	prime	2087 (prime)
3344	2963	1.729998394650e-10	2	1	prime	2963 (prime)
3345	2684	1.724692187648e-10	12	3	composite	2^2·11·61
3346	3574	1.713240838235e-10	4	2	composite	2·1787
3347	4034	1.709500010951e-10	4	2	composite	2·2017
3348	5025	1.686807935504e-10	12	3	composite	3·5^2·67
3349	3222	1.679032593878e-10	12	3	composite	2·3^2·179
3350	4253	1.678625899745e-10	2	1	prime	4253 (prime)
3351	2282	1.674895402078e-10	8	3	composite	2·7·163
3352	3837	1.646374245142e-10	4	2	composite	3·1279
3353	4853	1.644127210963e-10	4	2	composite	23·211
3354	3752	1.642725515558e-10	16	3	composite	2^3·7·67
3355	4014	1.636241450637e-10	12	3	composite	2·3^2·223
3356	3220	1.629607814189e-10	24	4	composite	2^2·5·7·23
3357	2078	1.626132952088e-10	4	2	composite	2·1039
3358	4258	1.613413259949e-10	4	2	composite	2·2129
3359	4854	1.592334068146e-10	8	3	composite	2·3·809
3360	4518	1.591645993650e-10	12	3	composite	2·3^2·251
3361	3347	1.589161862372e-10	2	1	prime	3347 (prime)
3362	5071	1.580140134642e-10	4	2	composite	11·461
3363	3494	1.577441415472e-10	4	2	composite	2·1747
3364	2081	1.574503681435e-10	2	1	prime	2081 (prime)
3365	2128	1.563111229749e-10	20	3	composite	2^4·7·19
3366	3033	1.556901657776e-10	6	2	composite	3^2·337
3367	4384	1.546574886963e-10	12	2	composite	2^5·137
3368	2753	1.538965717927e-10	2	1	prime	2753 (prime)
3369	4659	1.534030596690e-10	4	2	composite	3·1553
3370	3835	1.533209913494e-10	8	3	composite	5·13·59
3371	2405	1.524129100980e-10	8	3	composite	5·13·37
3372	4543	1.508335136197e-10	8	3	composite	7·11·59
3373	3185	1.494349858088e-10	12	3	composite	5·7^2·13
3374	3138	1.475870478478e-10	8	3	composite	2·3·523
3375	4515	1.462918105869e-10	16	4	composite	3·5·7·43
3376	4761	1.462037269819e-10	9	2	composite	3^2·23^2
3377	4443	1.459303707400e-10	4	2	composite	3·1481
3378	2578	1.450166142060e-10	4	2	composite	2·1289
3379	3215	1.449672883594e-10	4	2	composite	5·643
3380	3598	1.442595181751e-10	8	3	composite	2·7·257
3381	2903	1.436842339114e-10	2	1	prime	2903 (prime)
3382	3143	1.435087601276e-10	4	2	composite	7·449
3383	3394	1.433587603949e-10	4	2	composite	2·1697
3384	3262	1.430487898414e-10	8	3	composite	2·7·233
3385	3445	1.427137434818e-10	8	3	composite	5·13·53
3386	2083	1.422479411490e-10	2	1	prime	2083 (prime)
3387	4451	1.414222107949e-10	2	1	prime	4451 (prime)
3388	3863	1.412362838937e-10	2	1	prime	3863 (prime)
3389	3488	1.406754437841e-10	12	2	composite	2^5·109
3390	3673	1.404612851272e-10	2	1	prime	3673 (prime)
3391	3746	1.399302089883e-10	4	2	composite	2·1873
3392	3993	1.397758591937e-10	8	2	composite	3·11^3
3393	27	1.389850506955e-10	4	1	composite	3^3
3394	5151	1.384375739693e-10	8	3	composite	3·17·101
3395	2837	1.374212488872e-10	2	1	prime	2837 (prime)
3396	5016	1.369117878339e-10	32	4	composite	2^3·3·11·19
3397	3681	1.354798017315e-10	6	2	composite	3^2·409
3398	3179	1.351576341683e-10	6	2	composite	11·17^2
3399	107	1.339017412374e-10	2	1	prime	107 (prime)
3400	4834	1.334273433297e-10	4	2	composite	2·2417
3401	3366	1.333118502817e-10	24	4	composite	2·3^2·11·17
3402	5095	1.327411226280e-10	4	2	composite	5·1019
3403	3839	1.320432107797e-10	4	2	composite	11·349
3404	4760	1.317572075365e-10	32	4	composite	2^3·5·7·17
3405	3757	1.312968280734e-10	6	2	composite	13·17^2
3406	3931	1.297103457521e-10	2	1	prime	3931 (prime)
3407	2804	1.295277285346e-10	6	2	composite	2^2·701
3408	3128	1.293124849048e-10	16	3	composite	2^3·17·23
3409	3229	1.283248220430e-10	2	1	prime	3229 (prime)
3410	3384	1.268768412476e-10	24	3	composite	2^3·3^2·47
3411	3145	1.267468116656e-10	8	3	composite	5·17·37
3412	2140	1.266529169191e-10	12	3	composite	2^2·5·107
3413	3209	1.260789842485e-10	2	1	prime	3209 (prime)
3414	79367	1.259156424974e-10	2	1	prime	79367 (prime)
3415	3676	1.252465353329e-10	6	2	composite	2^2·919
3416	2624	1.245619072011e-10	14	2	composite	2^6·41
3417	4943	1.236044883051e-10	2	1	prime	4943 (prime)
3418	3707	1.234996791595e-10	4	2	composite	11·337
3419	3166	1.233756066364e-10	4	2	composite	2·1583
3420	4519	1.230805907489e-10	2	1	prime	4519 (prime)
3421	4264	1.225613556784e-10	16	3	composite	2^3·13·41
3422	79357	1.223065553439e-10	2	1	prime	79357 (prime)
3423	3408	1.222091259586e-10	20	3	composite	2^4·3·71
3424	4373	1.219228673626e-10	2	1	prime	4373 (prime)
3425	3963	1.206699985757e-10	4	2	composite	3·1321
3426	4656	1.206257994609e-10	20	3	composite	2^4·3·97
3427	3870	1.201698993944e-10	24	4	composite	2·3^2·5·43
3428	4146	1.201697200338e-10	8	3	composite	2·3·691
3429	2267	1.194049659732e-10	2	1	prime	2267 (prime)
3430	3118	1.184891947281e-10	4	2	composite	2·1559
3431	3654	1.184181985008e-10	24	4	composite	2·3^2·7·29
3432	3557	1.170484474539e-10	2	1	prime	3557 (prime)
3433	3585	1.164099358141e-10	8	3	composite	3·5·239
3434	3100	1.142244876456e-10	18	3	composite	2^2·5^2·31
3435	2665	1.141935436468e-10	8	3	composite	5·13·41
3436	21	1.141794037564e-10	4	2	composite	3·7
3437	4050	1.132235467067e-10	30	3	composite	2·3^4·5^2
3438	5113	1.127200913902e-10	2	1	prime	5113 (prime)
3439	4366	1.126869737979e-10	8	3	composite	2·37·59
3440	4330	1.119754609170e-10	8	3	composite	2·5·433
3441	2827	1.118240265704e-10	4	2	composite	11·257
3442	4390	1.110727837773e-10	8	3	composite	2·5·439
3443	3370	1.102372043613e-10	8	3	composite	2·5·337
3444	3530	1.087538082215e-10	8	3	composite	2·5·353
3445	5014	1.087291249819e-10	8	3	composite	2·23·109
3446	3204	1.087077651178e-10	18	3	composite	2^2·3^2·89
3447	4337	1.083640280073e-10	2	1	prime	4337 (prime)
3448	2307	1.083010372810e-10	4	2	composite	3·769
3449	4268	1.080699791120e-10	12	3	composite	2^2·11·97
3450	2397	1.078245600356e-10	8	3	composite	3·17·47
3451	5083	1.075995258946e-10	8	3	composite	13·17·23
3452	3431	1.073995499269e-10	4	2	composite	47·73
3453	2347	1.068098976756e-10	2	1	prime	2347 (prime)
3454	4529	1.062186580822e-10	4	2	composite	7·647
3455	2818	1.054937835398e-10	4	2	composite	2·1409
3456	4	1.051367992491e-10	3	1	composite	2^2
3457	3365	1.046338127217e-10	4	2	composite	5·673
3458	2663	1.042001797129e-10	2	1	prime	2663 (prime)
3459	2503	1.037399952691e-10	2	1	prime	2503 (prime)
3460	5056	1.036786029286e-10	14	2	composite	2^6·79
3461	4047	1.034568272855e-10	8	3	composite	3·19·71
3462	3703	1.032973356048e-10	6	2	composite	7·23^2
3463	4937	1.029563201404e-10	2	1	prime	4937 (prime)
3464	2331	1.029320560842e-10	12	3	composite	3^2·7·37
3465	3533	1.027512817707e-10	2	1	prime	3533 (prime)
3466	4371	1.019412336573e-10	8	3	composite	3·31·47
3467	4484	1.013083642914e-10	12	3	composite	2^2·19·59
3468	4759	1.005310439234e-10	2	1	prime	4759 (prime)
3469	3560	9.988688918943e-11	16	3	composite	2^3·5·89
3470	3016	9.956130011369e-11	16	3	composite	2^3·13·29
3471	3295	9.951233064847e-11	4	2	composite	5·659
3472	4490	9.870392853064e-11	8	3	composite	2·5·449
3473	3362	9.767997748094e-11	6	2	composite	2·41^2
3474	3785	9.760551632368e-11	4	2	composite	5·757
3475	4579	9.730503950858e-11	4	2	composite	19·241
3476	2352	9.728419924571e-11	30	3	composite	2^4·3·7^2
3477	2473	9.694093065554e-11	2	1	prime	2473 (prime)
