j	k	G_jk	abs_G_jk	product_maxjk
721	1721	9.009647030011622e-4	9.009647030011622e-4	1.550560253865000e0
721	1731	8.975142536302035e-4	8.975142536302035e-4	1.553597173033882e0
721	1741	8.936818668473114e-4	8.936818668473114e-4	1.555900130181169e0
721	1751	8.903444648818416e-4	8.903444648818416e-4	1.558993158008105e0
721	1761	8.869505276757359e-4	8.869505276757359e-4	1.561919879236971e0
721	1771	8.838502818586104e-4	8.838502818586104e-4	1.565298849171599e0
721	1781	8.810125613054417e-4	8.810125613054417e-4	1.569083371684992e0
721	1791	8.785516792167943e-4	8.785516792167943e-4	1.573486057477279e0
721	1801	8.768938901005093e-4	8.768938901005093e-4	1.579285896071017e0
721	1811	8.722533637699835e-4	8.722533637699835e-4	1.579650841787440e0
721	1821	8.678893575580065e-4	8.678893575580065e-4	1.580426520113130e0
721	1831	8.639721200523956e-4	8.639721200523956e-4	1.581932951815936e0
721	1841	8.603365891488863e-4	8.603365891488863e-4	1.583879660623100e0
721	1851	8.568999108837356e-4	8.568999108837356e-4	1.586121735045795e0
721	1861	8.535948026763276e-4	8.535948026763276e-4	1.588539927780646e0
721	1871	8.505219319958612e-4	8.505219319958612e-4	1.591326534764256e0
721	1881	8.474063467445885e-4	8.474063467445885e-4	1.593971338226571e0
721	1891	8.444240212630328e-4	8.444240212630328e-4	1.596805824208395e0
721	1901	8.416024735806247e-4	8.416024735806247e-4	1.599886302276768e0
721	1911	8.389781236853396e-4	8.389781236853396e-4	1.603287194362684e0
721	1921	8.368292967056930e-4	8.368292967056930e-4	1.607549078971636e0
721	1931	8.335963260067733e-4	8.335963260067733e-4	1.609674505519079e0
721	1941	8.306041051563842e-4	8.306041051563842e-4	1.612202568108542e0
721	1951	8.278508075783490e-4	8.278508075783490e-4	1.615136925585359e0
721	1961	8.252543965282550e-4	8.252543965282550e-4	1.618323871591908e0
721	1971	8.227924528359449e-4	8.227924528359449e-4	1.621723924539647e0
721	1981	8.206428417542749e-4	8.206428417542749e-4	1.625693469515219e0
721	1991	8.180461536850889e-4	8.180461536850889e-4	1.628729891987012e0
731	731	1.722699606637107e-3	1.722699606637107e-3	1.259293412451725e0
731	741	1.673689447952646e-3	1.673689447952646e-3	1.240203880932911e0
731	751	1.638242314141703e-3	1.638242314141703e-3	1.230319977920419e0
731	761	1.608072909574311e-3	1.608072909574311e-3	1.223743484186051e0
731	771	1.581355778417984e-3	1.581355778417984e-3	1.219225305160266e0
731	781	1.557193043133372e-3	1.557193043133372e-3	1.216167766687163e0
731	791	1.535080076419968e-3	1.535080076419968e-3	1.214248340448195e0
731	801	1.514585984972251e-3	1.514585984972251e-3	1.213183373962773e0
731	811	1.495592249949538e-3	1.495592249949538e-3	1.212925314709075e0
731	821	1.477773667222533e-3	1.477773667222533e-3	1.213252180789700e0
731	831	1.460870170005199e-3	1.460870170005199e-3	1.213983111274320e0
731	841	1.444959953857797e-3	1.444959953857797e-3	1.215211321194408e0
731	851	1.430242359979650e-3	1.430242359979650e-3	1.217136248342682e0
731	861	1.415571716430700e-3	1.415571716430700e-3	1.218807247846833e0
731	871	1.402117420359126e-3	1.402117420359126e-3	1.221244273132798e0
731	881	1.389276111215596e-3	1.389276111215596e-3	1.223952253980940e0
731	891	1.376380727495845e-3	1.376380727495845e-3	1.226355228198798e0
731	901	1.364561251838455e-3	1.364561251838455e-3	1.229469687906448e0
731	911	1.354169810953903e-3	1.354169810953903e-3	1.233648697779006e0
731	921	1.342315384276247e-3	1.342315384276247e-3	1.236272468918424e0
731	931	1.331103232471727e-3	1.331103232471727e-3	1.239257109431178e0
731	941	1.320926393106461e-3	1.320926393106461e-3	1.242991735913179e0
731	951	1.311066840353490e-3	1.311066840353490e-3	1.246824565176169e0
731	961	1.302122285031493e-3	1.302122285031493e-3	1.251339515915265e0
731	971	1.294729668564501e-3	1.294729668564501e-3	1.257182508176131e0
731	981	1.284840839224069e-3	1.284840839224069e-3	1.260428863278811e0
731	991	1.274433891067464e-3	1.274433891067464e-3	1.262963986047857e0
731	1001	1.265202546554668e-3	1.265202546554668e-3	1.266467749101223e0
731	1011	1.256646102289396e-3	1.256646102289396e-3	1.270469209414579e0
731	1021	1.248969795631567e-3	1.248969795631567e-3	1.275198161339830e0
731	1031	1.240853749669562e-3	1.240853749669562e-3	1.279320215909318e0
731	1041	1.233413545018013e-3	1.233413545018013e-3	1.283983500363752e0
731	1051	1.226417424527722e-3	1.226417424527722e-3	1.288964713178636e0
731	1061	1.219945813549792e-3	1.219945813549792e-3	1.294362508176329e0
731	1071	1.214123748768168e-3	1.214123748768168e-3	1.300326534930708e0
731	1081	1.209169717426928e-3	1.209169717426928e-3	1.307112464538509e0
731	1091	1.205686970717157e-3	1.205686970717157e-3	1.315404485052418e0
731	1101	1.199281600820640e-3	1.199281600820640e-3	1.320409042503524e0
731	1111	1.188821757134317e-3	1.188821757134317e-3	1.320780972176226e0
731	1121	1.179992581120336e-3	1.179992581120336e-3	1.322771683435897e0
731	1131	1.172028323546381e-3	1.172028323546381e-3	1.325564033930957e0
731	1141	1.164674183425626e-3	1.164674183425626e-3	1.328893243288639e0
731	1151	1.157863264023926e-3	1.157863264023926e-3	1.332700616891539e0
731	1161	1.151343212678816e-3	1.151343212678816e-3	1.336709469920105e0
731	1171	1.145512199503947e-3	1.145512199503947e-3	1.341394785619122e0
731	1181	1.139132254783280e-3	1.139132254783280e-3	1.345315192899054e0
731	1191	1.133440842015508e-3	1.133440842015508e-3	1.349928042840469e0
731	1201	1.128211273535658e-3	1.128211273535658e-3	1.354981739516326e0
731	1211	1.123644498851530e-3	1.123644498851530e-3	1.360733488109203e0
731	1221	1.119193339085396e-3	1.119193339085396e-3	1.366535067023268e0
731	1231	1.112614648066734e-3	1.112614648066734e-3	1.369628631770150e0
731	1241	1.107047640017511e-3	1.107047640017511e-3	1.373846121261731e0
731	1251	1.102020611056600e-3	1.102020611056600e-3	1.378627784431806e0
731	1261	1.097202547808284e-3	1.097202547808284e-3	1.383572412786246e0
731	1271	1.092859686339528e-3	1.092859686339528e-3	1.389024661337540e0
731	1281	1.089023777024092e-3	1.089023777024092e-3	1.395039458367862e0
731	1291	1.084088652483758e-3	1.084088652483758e-3	1.399558450356532e0
731	1301	1.079918514046396e-3	1.079918514046396e-3	1.404973986774361e0
731	1311	1.076132577603940e-3	1.076132577603940e-3	1.410809809238766e0
731	1321	1.072408818411777e-3	1.072408818411777e-3	1.416652049121957e0
731	1331	1.068767044455276e-3	1.068767044455276e-3	1.422528936169972e0
731	1341	1.065664763009404e-3	1.065664763009404e-3	1.429056447195610e0
731	1351	1.062350696824968e-3	1.062350696824968e-3	1.435235791410531e0
731	1361	1.059507642012578e-3	1.059507642012578e-3	1.441989900779119e0
731	1371	1.056953688441089e-3	1.056953688441089e-3	1.449083506852733e0
731	1381	1.054580614391184e-3	1.054580614391184e-3	1.456375828474225e0
731	1391	1.052465852434419e-3	1.052465852434419e-3	1.463980000736276e0
731	1401	1.050778754105035e-3	1.050778754105035e-3	1.472141034501154e0
731	1411	1.049423078497992e-3	1.049423078497992e-3	1.480735963760666e0
731	1421	1.048554889006605e-3	1.048554889006605e-3	1.489996497278385e0
731	1431	1.048249707437544e-3	1.048249707437544e-3	1.500045331343125e0
731	1441	1.048696580988990e-3	1.048696580988990e-3	1.511171773205134e0
731	1451	1.050272594972360e-3	1.050272594972360e-3	1.523945535304894e0
731	1461	1.054412037371882e-3	1.054412037371882e-3	1.540495986600319e0
731	1471	1.042674487869623e-3	1.042674487869623e-3	1.533774171656216e0
731	1481	1.031893349144283e-3	1.031893349144283e-3	1.528234050082683e0
731	1491	1.022465502036888e-3	1.022465502036888e-3	1.524496063537000e0
731	1501	1.013903589824139e-3	1.013903589824139e-3	1.521869288326033e0
731	1511	1.005987954802654e-3	1.005987954802654e-3	1.520047799706810e0
731	1521	9.985646420363451e-4	9.985646420363451e-4	1.518816820537281e0
731	1531	9.915662773562072e-4	9.915662773562072e-4	1.518087970632353e0
731	1541	9.849317306855365e-4	9.849317306855365e-4	1.517779796986412e0
731	1551	9.786042880594544e-4	9.786042880594544e-4	1.517815250780214e0
731	1561	9.725265813099800e-4	9.725265813099800e-4	1.518113993424879e0
731	1571	9.667069083618928e-4	9.667069083618928e-4	1.518696553036534e0
731	1581	9.611614808171906e-4	9.611614808171906e-4	1.519596301171978e0
731	1591	9.556962244701583e-4	9.556962244701583e-4	1.520512693132022e0
731	1601	9.504934247818499e-4	9.504934247818499e-4	1.521739973075742e0
731	1611	9.455425373196113e-4	9.455425373196113e-4	1.523269027621894e0
731	1621	9.404647227372042e-4	9.404647227372042e-4	1.524493315557008e0
731	1631	9.357379896969176e-4	9.357379896969176e-4	1.526188661195673e0
731	1641	9.313764419947234e-4	9.313764419947234e-4	1.528388741313341e0
731	1651	9.267194748667552e-4	9.267194748667552e-4	1.530013853005013e0
731	1661	9.221224861320118e-4	9.221224861320118e-4	1.531645449465272e0
731	1671	9.179019796342368e-4	9.179019796342368e-4	1.533814207968810e0
731	1681	9.136847960056006e-4	9.136847960056006e-4	1.535904142085415e0
731	1691	9.097746715519126e-4	9.097746715519126e-4	1.538428969594284e0
731	1701	9.063284850072280e-4	9.063284850072280e-4	1.541664752997295e0
731	1711	9.023093304509897e-4	9.023093304509897e-4	1.543851264401643e0
731	1721	8.978781740169173e-4	8.978781740169173e-4	1.545248337483115e0
731	1731	8.938578141447258e-4	8.938578141447258e-4	1.547267876284520e0
731	1741	8.900629777736916e-4	8.900629777736916e-4	1.549599644303997e0
731	1751	8.865322509747597e-4	8.865322509747597e-4	1.552317971456804e0
731	1761	8.829340930602678e-4	8.829340930602678e-4	1.554846937879131e0
731	1771	8.794846987648970e-4	8.794846987648970e-4	1.557567401512633e0
731	1781	8.762117300533519e-4	8.762117300533519e-4	1.560533091225020e0
731	1791	8.731146360792310e-4	8.731146360792310e-4	1.563748313217903e0
731	1801	8.702289337514762e-4	8.702289337514762e-4	1.567282309686409e0
731	1811	8.676420072759425e-4	8.676420072759425e-4	1.571299675176732e0
731	1821	8.655454700470118e-4	8.655454700470118e-4	1.576158300955609e0
731	1831	8.628239985685914e-4	8.628239985685914e-4	1.579830741379091e0
731	1841	8.581863397317696e-4	8.581863397317696e-4	1.579921051446188e0
731	1851	8.541773104386336e-4	8.541773104386336e-4	1.581082201621911e0
731	1861	8.505171237669151e-4	8.505171237669151e-4	1.582812367330229e0
731	1871	8.470514210130553e-4	8.470514210130553e-4	1.584833208715426e0
731	1881	8.438157827794809e-4	8.438157827794809e-4	1.587217487408204e0
731	1891	8.406353046410660e-4	8.406353046410660e-4	1.589641361076256e0
731	1901	8.378236860526308e-4	8.378236860526308e-4	1.592702827186051e0
731	1911	8.346550932755790e-4	8.346550932755790e-4	1.595025883249632e0
731	1921	8.318228730147819e-4	8.318228730147819e-4	1.597931739061396e0
731	1931	8.291303775288498e-4	8.291303775288498e-4	1.601050759008209e0
731	1941	8.267020289411188e-4	8.267020289411188e-4	1.604628638174712e0
731	1951	8.244946168458279e-4	8.244946168458279e-4	1.608588997466210e0
731	1961	8.212239702930097e-4	8.212239702930097e-4	1.610420205744592e0
731	1971	8.183983590411355e-4	8.183983590411355e-4	1.613063165670078e0
731	1981	8.157879707284863e-4	8.157879707284863e-4	1.616075970013131e0
731	1991	8.132797307661052e-4	8.132797307661052e-4	1.619239943955315e0
741	741	1.699476213012814e-3	1.699476213012814e-3	1.259311873842495e0
741	751	1.651651296442479e-3	1.651651296442479e-3	1.240390123628302e0
741	761	1.617024147911956e-3	1.617024147911956e-3	1.230555376560998e0
741	771	1.587526944475446e-3	1.587526944475446e-3	1.223983274190569e0
741	781	1.561389610395574e-3	1.561389610395574e-3	1.219445285718944e0
741	791	1.537753976040405e-3	1.537753976040405e-3	1.216363395047960e0
741	801	1.516071007864249e-3	1.516071007864249e-3	1.214372877299263e0
741	811	1.496011507901830e-3	1.496011507901830e-3	1.213265332908384e0
741	821	1.477349683017149e-3	1.477349683017149e-3	1.212904089757079e0
741	831	1.459859960474471e-3	1.459859960474471e-3	1.213143627154285e0
741	841	1.443333576835194e-3	1.443333576835194e-3	1.213843538118398e0
741	851	1.427784074172235e-3	1.427784074172235e-3	1.215044247120572e0
741	861	1.413147761780228e-3	1.413147761780228e-3	1.216720222892776e0
741	871	1.398950305214578e-3	1.398950305214578e-3	1.218485715841897e0
741	881	1.385615862988281e-3	1.385615862988281e-3	1.220727575292676e0
741	891	1.373422440138914e-3	1.373422440138914e-3	1.223719394163772e0
741	901	1.360440821559922e-3	1.360440821559922e-3	1.225757180225489e0
741	911	1.348755970460895e-3	1.348755970460895e-3	1.228716689089876e0
741	921	1.338178504166036e-3	1.338178504166036e-3	1.232462402336919e0
741	931	1.327340307643241e-3	1.327340307643241e-3	1.235753826415858e0
741	941	1.316001267094668e-3	1.316001267094668e-3	1.238357192336082e0
741	951	1.305895223768292e-3	1.305895223768292e-3	1.241906357803646e0
741	961	1.296115998575762e-3	1.296115998575762e-3	1.245567474631308e0
741	971	1.287182472589896e-3	1.287182472589896e-3	1.249854180884789e0
741	981	1.279381122586373e-3	1.279381122586373e-3	1.255072881257232e0
741	991	1.271510146130494e-3	1.271510146130494e-3	1.260066554815320e0
741	1001	1.260677799108930e-3	1.260677799108930e-3	1.261938476908040e0
741	1011	1.251407123349547e-3	1.251407123349547e-3	1.265172601706392e0
741	1021	1.242870319889297e-3	1.242870319889297e-3	1.268970596606972e0
741	1031	1.234924050558153e-3	1.234924050558153e-3	1.273206696125456e0
741	1041	1.227414244121253e-3	1.227414244121253e-3	1.277738228130225e0
741	1051	1.219754293173358e-3	1.219754293173358e-3	1.281961762125200e0
741	1061	1.212862453437377e-3	1.212862453437377e-3	1.286847063097057e0
741	1071	1.206343896704130e-3	1.206343896704130e-3	1.291994313370123e0
741	1081	1.200300797127605e-3	1.200300797127605e-3	1.297525161694941e0
741	1091	1.195046447316661e-3	1.195046447316661e-3	1.303795674022477e0
741	1101	1.190846481962304e-3	1.190846481962304e-3	1.311121976640497e0
741	1111	1.189112953250036e-3	1.189112953250036e-3	1.321104491060790e0
741	1121	1.177794846021686e-3	1.177794846021686e-3	1.320308022390310e0
741	1131	1.168536693538944e-3	1.168536693538944e-3	1.321615000392546e0
741	1141	1.160370669138480e-3	1.160370669138480e-3	1.323982933487006e0
741	1151	1.152943233626547e-3	1.152943233626547e-3	1.327037661904156e0
741	1161	1.146019973286329e-3	1.146019973286329e-3	1.330529188985428e0
741	1171	1.139447341109569e-3	1.139447341109569e-3	1.334292836439305e0
741	1181	1.133418194742932e-3	1.133418194742932e-3	1.338566887991403e0
741	1191	1.127424881495879e-3	1.127424881495879e-3	1.342763033861592e0
741	1201	1.121591462713238e-3	1.121591462713238e-3	1.347031346718599e0
741	1211	1.116203103117233e-3	1.116203103117233e-3	1.351721957874970e0
741	1221	1.111298100056327e-3	1.111298100056327e-3	1.356894980168775e0
741	1231	1.107268127483769e-3	1.107268127483769e-3	1.363047064932519e0
741	1241	1.101802207565608e-3	1.101802207565608e-3	1.367336539588919e0
741	1251	1.095828808988372e-3	1.095828808988372e-3	1.370881840044454e0
741	1261	1.090593013139706e-3	1.090593013139706e-3	1.375237789569170e0
741	1271	1.085875377387319e-3	1.085875377387319e-3	1.380147604659283e0
741	1281	1.081202783413432e-3	1.081202783413432e-3	1.385020765552607e0
741	1291	1.077141568303554e-3	1.077141568303554e-3	1.390589764679887e0
741	1301	1.073017056532900e-3	1.073017056532900e-3	1.395995190549303e0
741	1311	1.068512266574724e-3	1.068512266574724e-3	1.400819581479463e0
741	1321	1.064488499363407e-3	1.064488499363407e-3	1.406189307659061e0
741	1331	1.060970905733683e-3	1.060970905733683e-3	1.412152275531532e0
741	1341	1.057222253939094e-3	1.057222253939094e-3	1.417735042532325e0
741	1351	1.053773827965366e-3	1.053773827965366e-3	1.423648441581209e0
741	1361	1.050680690584497e-3	1.050680690584497e-3	1.429976419885500e0
741	1371	1.047597305744179e-3	1.047597305744179e-3	1.436255906175270e0
741	1381	1.044842656126816e-3	1.044842656126816e-3	1.442927708111133e0
741	1391	1.042349830018861e-3	1.042349830018861e-3	1.449908613556235e0
741	1401	1.040082418362067e-3	1.040082418362067e-3	1.457155468125255e0
741	1411	1.038095034395113e-3	1.038095034395113e-3	1.464752093531505e0
741	1421	1.036468119402468e-3	1.036468119402468e-3	1.472821197670906e0
741	1431	1.035198344549143e-3	1.035198344549143e-3	1.481368831049823e0
741	1441	1.034387840449338e-3	1.034387840449338e-3	1.490552878087496e0
741	1451	1.034119755342246e-3	1.034119755342246e-3	1.500507765001599e0
741	1461	1.034582726502833e-3	1.034582726502833e-3	1.511525363420639e0
741	1471	1.036146689904420e-3	1.036146689904420e-3	1.524171780849402e0
741	1481	1.040205497105546e-3	1.040205497105546e-3	1.540544341213313e0
741	1491	1.028757246861923e-3	1.028757246861923e-3	1.533877055071127e0
741	1501	1.018233838102027e-3	1.018233838102027e-3	1.528368990991142e0
741	1511	1.009024726746745e-3	1.009024726746745e-3	1.524636362114332e0
741	1521	1.000667582046468e-3	1.000667582046468e-3	1.522015392292677e0
741	1531	9.929221217750397e-4	9.929221217750397e-4	1.520163768437586e0
741	1541	9.856669337499088e-4	9.856669337499088e-4	1.518912744908610e0
741	1551	9.788272012682948e-4	9.788272012682948e-4	1.518160989167125e0
741	1561	9.723281730147789e-4	9.723281730147789e-4	1.517804278076070e0
741	1571	9.661359021477524e-4	9.661359021477524e-4	1.517799502274119e0
741	1581	9.602036049517738e-4	9.602036049517738e-4	1.518081899428754e0
741	1591	9.545201891144052e-4	9.545201891144052e-4	1.518641620881019e0
741	1601	9.490419917382932e-4	9.490419917382932e-4	1.519416228773008e0
741	1611	9.437319758487791e-4	9.437319758487791e-4	1.520352213092383e0
741	1621	9.386186625490793e-4	9.386186625490793e-4	1.521500851992058e0
741	1631	9.339136869194209e-4	9.339136869194209e-4	1.523213223365576e0
741	1641	9.288266996527018e-4	9.288266996527018e-4	1.524204614130084e0
741	1651	9.241525711616511e-4	9.241525711616511e-4	1.525775894987886e0
741	1661	9.197973064512506e-4	9.197973064512506e-4	1.527783326015527e0
741	1671	9.154788011515711e-4	9.154788011515711e-4	1.529765076724275e0
741	1681	9.108546259815531e-4	9.108546259815531e-4	1.531146626274991e0
741	1691	9.066198577154556e-4	9.066198577154556e-4	1.533094179396836e0
741	1701	9.025198980882028e-4	9.025198980882028e-4	1.535186346648033e0
741	1711	8.986592398192738e-4	8.986592398192738e-4	1.537605959330778e0
741	1721	8.951319861683129e-4	8.951319861683129e-4	1.540522148195667e0
741	1731	8.918111278858089e-4	8.918111278858089e-4	1.543725062370335e0
741	1741	8.872379323688088e-4	8.872379323688088e-4	1.544681240254096e0
