t	energy
70.3900	0.506927
70.4000	0.503596
70.4100	0.499557
70.4200	0.494827
70.4300	0.489433
70.4400	0.483412
70.4500	0.476811
70.4600	0.469683
70.4700	0.462085
70.4800	0.454082
70.4900	0.445739
70.5000	0.437127
70.5100	0.428315
70.5200	0.419373
70.5300	0.410371
70.5400	0.401377
70.5500	0.392454
70.5600	0.383666
70.5700	0.375070
70.5800	0.366719
70.5900	0.358662
70.6000	0.350942
70.6100	0.343597
70.6200	0.336660
70.6300	0.330157
70.6400	0.324108
70.6500	0.318530
70.6600	0.313433
70.6700	0.308822
70.6800	0.304697
70.6900	0.301053
70.7000	0.297883
70.7100	0.295174
70.7200	0.292912
70.7300	0.291078
70.7400	0.289652
70.7500	0.288612
70.7600	0.287935
70.7700	0.287597
70.7800	0.287573
70.7900	0.287840
70.8000	0.288371
70.8100	0.289146
70.8200	0.290140
70.8300	0.291334
70.8400	0.292706
70.8500	0.294241
70.8600	0.295921
70.8700	0.297732
70.8800	0.299662
70.8900	0.301700
70.9000	0.303838
70.9100	0.306068
70.9200	0.308384
70.9300	0.310781
70.9400	0.313257
70.9500	0.315808
70.9600	0.318432
70.9700	0.321128
70.9800	0.323892
70.9900	0.326724
71.0000	0.329620
71.0100	0.332576
71.0200	0.335589
71.0300	0.338652
71.0400	0.341757
71.0500	0.344897
71.0600	0.348061
71.0700	0.351238
71.0800	0.354412
71.0900	0.357571
71.1000	0.360697
71.1100	0.363772
71.1200	0.366779
71.1300	0.369699
71.1400	0.372511
71.1500	0.375196
71.1600	0.377737
71.1700	0.380115
71.1800	0.382315
71.1900	0.384324
71.2000	0.386130
71.2100	0.387726
71.2200	0.389110
71.2300	0.390284
71.2400	0.391254
71.2500	0.392036
71.2600	0.392648
71.2700	0.393120
71.2800	0.393486
71.2900	0.393792
71.3000	0.394090
71.3100	0.394442
71.3200	0.394922
71.3300	0.395611
71.3400	0.396600
71.3500	0.397993
71.3600	0.399900
71.3700	0.402445
71.3800	0.405758
71.3900	0.409980
71.4000	0.415259
71.4100	0.421754
71.4200	0.429629
71.4300	0.439055
71.4400	0.450208
71.4500	0.463269
71.4600	0.478422
71.4700	0.495854
71.4800	0.515750
71.4900	0.538297
71.5000	0.563679
71.5100	0.592075
71.5200	0.623659
71.5300	0.658600
71.5400	0.697054
71.5500	0.739171
71.5600	0.785086
71.5700	0.834922
71.5800	0.888786
71.5900	0.946768
71.6000	1.008941
71.6100	1.075356
71.6200	1.146045
71.6300	1.221017
71.6400	1.300259
71.6500	1.383732
71.6600	1.471374
71.6700	1.563095
71.6800	1.658781
71.6900	1.758292
71.7000	1.861460
71.7100	1.968090
71.7200	2.077965
71.7300	2.190837
71.7400	2.306436
71.7500	2.424469
71.7600	2.544616
71.7700	2.666539
71.7800	2.789877
71.7900	2.914251
71.8000	3.039264
71.8100	3.164505
71.8200	3.289549
71.8300	3.413959
71.8400	3.537289
71.8500	3.659089
71.8600	3.778901
71.8700	3.896270
71.8800	4.010738
71.8900	4.121852
71.9000	4.229167
71.9100	4.332244
71.9200	4.430657
71.9300	4.523994
71.9400	4.611861
71.9500	4.693879
71.9600	4.769694
71.9700	4.838973
71.9800	4.901412
71.9900	4.956729
72.0000	5.004677
72.0100	5.045036
72.0200	5.077619
72.0300	5.102273
72.0400	5.118879
72.0500	5.127354
72.0600	5.127648
72.0700	5.119751
72.0800	5.103687
72.0900	5.079515
72.1000	5.047331
72.1100	5.007267
72.1200	4.959487
72.1300	4.904190
72.1400	4.841606
72.1500	4.771997
72.1600	4.695652
72.1700	4.612889
72.1800	4.524050
72.1900	4.429502
72.2000	4.329630
72.2100	4.224841
72.2200	4.115556
72.2300	4.002209
72.2400	3.885249
72.2500	3.765128
72.2600	3.642309
72.2700	3.517254
72.2800	3.390429
72.2900	3.262295
72.3000	3.133310
72.3100	3.003926
72.3200	2.874583
72.3300	2.745710
72.3400	2.617724
72.3500	2.491024
72.3600	2.365992
72.3700	2.242989
72.3800	2.122356
72.3900	2.004412
72.4000	1.889452
72.4100	1.777744
72.4200	1.669532
72.4300	1.565034
72.4400	1.464440
72.4500	1.367913
72.4600	1.275589
72.4700	1.187578
72.4800	1.103962
72.4900	1.024795
72.5000	0.950108
72.5100	0.879907
72.5200	0.814172
72.5300	0.752861
72.5400	0.695912
72.5500	0.643238
72.5600	0.594739
72.5700	0.550293
72.5800	0.509764
72.5900	0.473002
72.6000	0.439844
72.6100	0.410115
72.6200	0.383633
72.6300	0.360207
72.6400	0.339642
72.6500	0.321736
72.6600	0.306289
72.6700	0.293097
72.6800	0.281957
72.6900	0.272669
72.7000	0.265038
72.7100	0.258871
72.7200	0.253983
72.7300	0.250196
72.7400	0.247340
72.7500	0.245254
72.7600	0.243785
72.7700	0.242793
72.7800	0.242148
72.7900	0.241730
72.8000	0.241432
72.8100	0.241157
72.8200	0.240820
72.8300	0.240349
72.8400	0.239681
72.8500	0.238766
72.8600	0.237564
72.8700	0.236043
72.8800	0.234184
72.8900	0.231976
72.9000	0.229415
72.9100	0.226507
72.9200	0.223262
72.9300	0.219700
72.9400	0.215842
72.9500	0.211718
72.9600	0.207360
72.9700	0.202801
72.9800	0.198080
72.9900	0.193235
73.0000	0.188305
73.0100	0.183331
73.0200	0.178352
73.0300	0.173406
73.0400	0.168529
73.0500	0.163756
73.0600	0.159119
73.0700	0.154647
73.0800	0.150365
73.0900	0.146296
73.1000	0.142459
73.1100	0.138869
73.1200	0.135537
73.1300	0.132471
73.1400	0.129674
73.1500	0.127147
73.1600	0.124886
73.1700	0.122885
73.1800	0.121135
73.1900	0.119623
73.2000	0.118334
73.2100	0.117252
73.2200	0.116359
73.2300	0.115634
73.2400	0.115056
73.2500	0.114605
73.2600	0.114258
73.2700	0.113994
73.2800	0.113790
73.2900	0.113626
73.3000	0.113483
73.3100	0.113342
73.3200	0.113186
73.3300	0.113000
73.3400	0.112769
73.3500	0.112484
73.3600	0.112135
73.3700	0.111714
73.3800	0.111217
73.3900	0.110642
73.4000	0.109987
73.4100	0.109255
73.4200	0.108449
73.4300	0.107576
73.4400	0.106641
73.4500	0.105654
73.4600	0.104625
73.4700	0.103565
73.4800	0.102486
73.4900	0.101400
73.5000	0.100321
73.5100	0.099261
73.5200	0.098234
73.5300	0.097251
73.5400	0.096325
73.5500	0.095467
73.5600	0.094686
73.5700	0.093991
73.5800	0.093390
73.5900	0.092889
73.6000	0.092491
73.6100	0.092199
73.6200	0.092015
73.6300	0.091937
73.6400	0.091962
73.6500	0.092087
73.6600	0.092305
73.6700	0.092608
73.6800	0.092989
73.6900	0.093436
73.7000	0.093939
73.7100	0.094486
73.7200	0.095063
73.7300	0.095659
73.7400	0.096258
73.7500	0.096848
73.7600	0.097416
73.7700	0.097949
73.7800	0.098435
73.7900	0.098862
73.8000	0.099222
73.8100	0.099506
73.8200	0.099706
73.8300	0.099817
73.8400	0.099835
73.8500	0.099760
73.8600	0.099590
73.8700	0.099329
73.8800	0.098979
73.8900	0.098549
73.9000	0.098045
73.9100	0.097478
73.9200	0.096860
73.9300	0.096203
73.9400	0.095522
73.9500	0.094833
73.9600	0.094154
73.9700	0.093500
73.9800	0.092892
73.9900	0.092346
74.0000	0.091880
74.0100	0.091514
74.0200	0.091262
74.0300	0.091142
74.0400	0.091168
74.0500	0.091354
74.0600	0.091711
74.0700	0.092248
74.0800	0.092972
74.0900	0.093890
74.1000	0.095001
74.1100	0.096308
74.1200	0.097805
74.1300	0.099488
74.1400	0.101347
74.1500	0.103372
74.1600	0.105547
74.1700	0.107858
74.1800	0.110284
74.1900	0.112805
74.2000	0.115398
74.2100	0.118038
74.2200	0.120700
74.2300	0.123358
74.2400	0.125983
74.2500	0.128550
74.2600	0.131031
74.2700	0.133399
74.2800	0.135631
74.2900	0.137703
74.3000	0.139593
74.3100	0.141283
74.3200	0.142756
74.3300	0.144001
74.3400	0.145008
74.3500	0.145772
74.3600	0.146292
74.3700	0.146572
74.3800	0.146618
74.3900	0.146445
74.4000	0.146068
74.4100	0.145510
74.4200	0.144797
74.4300	0.143960
74.4400	0.143035
74.4500	0.142059
74.4600	0.141077
74.4700	0.140132
74.4800	0.139274
74.4900	0.138553
74.5000	0.138020
74.5100	0.137730
74.5200	0.137733
74.5300	0.138084
74.5400	0.138833
74.5500	0.140029
74.5600	0.141719
74.5700	0.143945
74.5800	0.146745
74.5900	0.150154
74.6000	0.154199
74.6100	0.158901
74.6200	0.164274
74.6300	0.170326
74.6400	0.177054
74.6500	0.184451
74.6600	0.192496
74.6700	0.201164
74.6800	0.210419
74.6900	0.220215
74.7000	0.230501
74.7100	0.241215
74.7200	0.252287
74.7300	0.263640
74.7400	0.275193
74.7500	0.286855
74.7600	0.298534
74.7700	0.310132
74.7800	0.321551
74.7900	0.332689
74.8000	0.343447
74.8100	0.353726
74.8200	0.363432
74.8300	0.372477
74.8400	0.380778
74.8500	0.388263
74.8600	0.394869
74.8700	0.400547
74.8800	0.405262
74.8900	0.408996
74.9000	0.411748
74.9100	0.413538
74.9200	0.414407
74.9300	0.414419
74.9400	0.413662
74.9500	0.412250
74.9600	0.410324
74.9700	0.408052
74.9800	0.405631
74.9900	0.403286
75.0000	0.401272
75.0100	0.399872
75.0200	0.399398
75.0300	0.400190
75.0400	0.402617
75.0500	0.407071
75.0600	0.413973
75.0700	0.423763
75.0800	0.436907
75.0900	0.453886
75.1000	0.475199
75.1100	0.501360
75.1200	0.532892
75.1300	0.570328
75.1400	0.614202
75.1500	0.665052
75.1600	0.723410
75.1700	0.789802
75.1800	0.864741
75.1900	0.948728
75.2000	1.042240
75.2100	1.145733
75.2200	1.259632
75.2300	1.384331
75.2400	1.520186
75.2500	1.667514
75.2600	1.826584
75.2700	1.997618
75.2800	2.180785
75.2900	2.376199
75.3000	2.583913
75.3100	2.803920
75.3200	3.036150
75.3300	3.280463
75.3400	3.536655
75.3500	3.804449
75.3600	4.083501
75.3700	4.373395
75.3800	4.673645
75.3900	4.983693
75.4000	5.302913
75.4100	5.630614
75.4200	5.966034
75.4300	6.308353
75.4400	6.656688
75.4500	7.010098
75.4600	7.367592
75.4700	7.728128
75.4800	8.090621
75.4900	8.453945
75.5000	8.816943
75.5100	9.178427
75.5200	9.537191
75.5300	9.892011
75.5400	10.241653
75.5500	10.584883
75.5600	10.920470
75.5700	11.247195
75.5800	11.563857
75.5900	11.869279
75.6000	12.162317
75.6100	12.441867
75.6200	12.706867
75.6300	12.956309
75.6400	13.189243
75.6500	13.404779
75.6600	13.602100
75.6700	13.780461
75.6800	13.939194
75.6900	14.077717
75.7000	14.195531
75.7100	14.292228
75.7200	14.367493
75.7300	14.421102
75.7400	14.452929
75.7500	14.462944
75.7600	14.451212
75.7700	14.417895
75.7800	14.363249
75.7900	14.287625
75.8000	14.191463
75.8100	14.075292
75.8200	13.939726
75.8300	13.785461
75.8400	13.613266
75.8500	13.423984
75.8600	13.218525
75.8700	12.997856
75.8800	12.763000
75.8900	12.515029
75.9000	12.255053
75.9100	11.984219
75.9200	11.703697
75.9300	11.414681
75.9400	11.118374
75.9500	10.815986
75.9600	10.508724
75.9700	10.197785
75.9800	9.884352
75.9900	9.569583
76.0000	9.254607
76.0100	8.940519
76.0200	8.628371
76.0300	8.319168
76.0400	8.013865
76.0500	7.713359
76.0600	7.418490
76.0700	7.130031
76.0800	6.848692
76.0900	6.575112
76.1000	6.309862
76.1100	6.053440
76.1200	5.806275
76.1300	5.568722
76.1400	5.341067
76.1500	5.123528
76.1600	4.916253
76.1700	4.719327
76.1800	4.532775
76.1900	4.356562
76.2000	4.190598
76.2100	4.034745
76.2200	3.888821
76.2300	3.752603
76.2400	3.625833
76.2500	3.508225
76.2600	3.399472
76.2700	3.299247
76.2800	3.207214
76.2900	3.123031
76.3000	3.046359
76.3100	2.976862
76.3200	2.914221
76.3300	2.858132
76.3400	2.808315
76.3500	2.764519
76.3600	2.726525
76.3700	2.694150
76.3800	2.667253
76.3900	2.645734
76.4000	2.629543
76.4100	2.618675
76.4200	2.613175
76.4300	2.613142
76.4400	2.618722
76.4500	2.630113
76.4600	2.647566
76.4700	2.671375
76.4800	2.701885
76.4900	2.739481
76.5000	2.784590
76.5100	2.837676
76.5200	2.899234
76.5300	2.969785
76.5400	3.049874
76.5500	3.140061
76.5600	3.240918
76.5700	3.353018
76.5800	3.476934
76.5900	3.613227
76.6000	3.762444
76.6100	3.925106
76.6200	4.101705
76.6300	4.292696
76.6400	4.498489
76.6500	4.719443
76.6600	4.955858
76.6700	5.207973
76.6800	5.475957
76.6900	5.759901
76.7000	6.059820
76.7100	6.375642
76.7200	6.707208
76.7300	7.054266
76.7400	7.416472
76.7500	7.793382
76.7600	8.184458
76.7700	8.589060
76.7800	9.006453
76.7900	9.435801
76.8000	9.876175
76.8100	10.326550
76.8200	10.785811
76.8300	11.252756
76.8400	11.726101
76.8500	12.204485
76.8600	12.686472
76.8700	13.170565
76.8800	13.655206
76.8900	14.138787
76.9000	14.619657
76.9100	15.096131
76.9200	15.566496
76.9300	16.029026
76.9400	16.481984
76.9500	16.923639
76.9600	17.352269
76.9700	17.766174
76.9800	18.163687
76.9900	18.543179
77.0000	18.903075
77.0100	19.241857
77.0200	19.558075
77.0300	19.850359
77.0400	20.117422
77.0500	20.358072
77.0600	20.571215
77.0700	20.755866
77.0800	20.911153
77.0900	21.036321
77.1000	21.130741
77.1100	21.193909
77.1200	21.225451
77.1300	21.225127
77.1400	21.192831
77.1500	21.128593
77.1600	21.032578
77.1700	20.905083
77.1800	20.746542
77.1900	20.557516
77.2000	20.338694
77.2100	20.090890
77.2200	19.815034
77.2300	19.512171
77.2400	19.183454
77.2500	18.830134
77.2600	18.453557
77.2700	18.055155
77.2800	17.636437
77.2900	17.198981
77.3000	16.744426
77.3100	16.274460
77.3200	15.790815
77.3300	15.295252
77.3400	14.789558
77.3500	14.275530
77.3600	13.754968
77.3700	13.229667
77.3800	12.701404
77.3900	12.171933
77.4000	11.642974
77.4100	11.116202
77.4200	10.593243
77.4300	10.075666
77.4400	9.564973
77.4500	9.062592
77.4600	8.569876
77.4700	8.088092
77.4800	7.618417
77.4900	7.161938
77.5000	6.719643
77.5100	6.292419
77.5200	5.881055
77.5300	5.486231
77.5400	5.108528
77.5500	4.748417
77.5600	4.406270
77.5700	4.082351
77.5800	3.776827
77.5900	3.489762
77.6000	3.221126
77.6100	2.970796
77.6200	2.738562
77.6300	2.524126
77.6400	2.327114
77.6500	2.147076
77.6600	1.983496
77.6700	1.835793
77.6800	1.703330
77.6900	1.585422
77.7000	1.481338
77.7100	1.390311
77.7200	1.311545
77.7300	1.244217
77.7400	1.187490
77.7500	1.140515
77.7600	1.102438
77.7700	1.072408
77.7800	1.049581
77.7900	1.033126
77.8000	1.022230
77.8100	1.016105
77.8200	1.013989
77.8300	1.015156
77.8400	1.018912
77.8500	1.024605
77.8600	1.031625
77.8700	1.039408
77.8800	1.047434
77.8900	1.055236
77.9000	1.062393
77.9100	1.068537
77.9200	1.073350
77.9300	1.076564
77.9400	1.077960
77.9500	1.077371
77.9600	1.074675
77.9700	1.069796
77.9800	1.062701
77.9900	1.053399
78.0000	1.041938
78.0100	1.028402
78.0200	1.012905
78.0300	0.995592
78.0400	0.976634
78.0500	0.956223
78.0600	0.934571
78.0700	0.911904
78.0800	0.888461
78.0900	0.864485
78.1000	0.840227
78.1100	0.815938
78.1200	0.791864
78.1300	0.768249
78.1400	0.745324
78.1500	0.723311
78.1600	0.702419
78.1700	0.682837
78.1800	0.664738
78.1900	0.648275
78.2000	0.633578
78.2100	0.620753
78.2200	0.609884
78.2300	0.601029
78.2400	0.594223
78.2500	0.589473
78.2600	0.586764
78.2700	0.586056
78.2800	0.587285
78.2900	0.590366
78.3000	0.595191
78.3100	0.601636
78.3200	0.609557
78.3300	0.618795
78.3400	0.629178
78.3500	0.640522
78.3600	0.652635
78.3700	0.665318
78.3800	0.678370
78.3900	0.691587
78.4000	0.704767
78.4100	0.717712
78.4200	0.730233
78.4300	0.742147
78.4400	0.753285
78.4500	0.763490
78.4600	0.772624
78.4700	0.780565
78.4800	0.787211
78.4900	0.792485
78.5000	0.796330
78.5100	0.798715
78.5200	0.799635
78.5300	0.799111
78.5400	0.797191
78.5500	0.793951
78.5600	0.789494
78.5700	0.783951
78.5800	0.777477
78.5900	0.770257
78.6000	0.762498
78.6100	0.754431
78.6200	0.746312
78.6300	0.738414
78.6400	0.731031
78.6500	0.724473
78.6600	0.719065
78.6700	0.715143
78.6800	0.713052
78.6900	0.713145
78.7000	0.715778
78.7100	0.721309
78.7200	0.730092
78.7300	0.742479
78.7400	0.758812
78.7500	0.779423
78.7600	0.804629
78.7700	0.834733
78.7800	0.870017
78.7900	0.910740
78.8000	0.957138
78.8100	1.009420
78.8200	1.067765
78.8300	1.132321
78.8400	1.203204
78.8500	1.280493
78.8600	1.364234
78.8700	1.454432
78.8800	1.551056
78.8900	1.654036
78.9000	1.763263
78.9100	1.878588
78.9200	1.999822
78.9300	2.126738
78.9400	2.259070
78.9500	2.396516
78.9600	2.538737
78.9700	2.685359
78.9800	2.835974
78.9900	2.990146
79.0000	3.147408
79.0100	3.307264
79.0200	3.469198
79.0300	3.632670
79.0400	3.797121
79.0500	3.961976
79.0600	4.126650
79.0700	4.290546
79.0800	4.453060
79.0900	4.613586
79.1000	4.771519
79.1100	4.926255
79.1200	5.077201
79.1300	5.223769
79.1400	5.365388
79.1500	5.501502
79.1600	5.631573
79.1700	5.755089
79.1800	5.871560
79.1900	5.980524
79.2000	6.081549
79.2100	6.174238
79.2200	6.258225
79.2300	6.333183
79.2400	6.398820
79.2500	6.454887
79.2600	6.501172
79.2700	6.537507
79.2800	6.563764
79.2900	6.579860
79.3000	6.585753
79.3100	6.581445
79.3200	6.566978
79.3300	6.542439
79.3400	6.507954
79.3500	6.463690
79.3600	6.409852
79.3700	6.346683
79.3800	6.274462
79.3900	6.193501
79.4000	6.104146
79.4100	6.006771
79.4200	5.901778
79.4300	5.789594
79.4400	5.670670
79.4500	5.545476
79.4600	5.414499
79.4700	5.278242
79.4800	5.137218
79.4900	4.991952
79.5000	4.842972
79.5100	4.690812
79.5200	4.536006
79.5300	4.379086
79.5400	4.220580
79.5500	4.061008
79.5600	3.900883
79.5700	3.740702
79.5800	3.580952
79.5900	3.422102
79.6000	3.264603
79.6100	3.108887
79.6200	2.955362
79.6300	2.804417
79.6400	2.656414
79.6500	2.511691
79.6600	2.370557
79.6700	2.233297
79.6800	2.100168
79.6900	1.971397
79.7000	1.847185
79.7100	1.727702
79.7200	1.613092
79.7300	1.503471
79.7400	1.398926
79.7500	1.299518
79.7600	1.205282
79.7700	1.116227
79.7800	1.032339
79.7900	0.953578
79.8000	0.879886
79.8100	0.811181
79.8200	0.747363
79.8300	0.688314
79.8400	0.633899
79.8500	0.583968
79.8600	0.538359
79.8700	0.496898
79.8800	0.459399
79.8900	0.425670
79.9000	0.395510
79.9100	0.368714
79.9200	0.345072
79.9300	0.324374
79.9400	0.306406
79.9500	0.290955
79.9600	0.277813
79.9700	0.266770
79.9800	0.257624
79.9900	0.250177
80.0000	0.244235
80.0100	0.239615
80.0200	0.236138
80.0300	0.233636
80.0400	0.231949
80.0500	0.230927
80.0600	0.230429
80.0700	0.230327
80.0800	0.230500
80.0900	0.230839
80.1000	0.231247
80.1100	0.231636
80.1200	0.231928
80.1300	0.232058
80.1400	0.231968
80.1500	0.231611
80.1600	0.230950
80.1700	0.229955
80.1800	0.228605
80.1900	0.226889
80.2000	0.224801
80.2100	0.222341
80.2200	0.219517
80.2300	0.216343
80.2400	0.212836
80.2500	0.209017
80.2600	0.204913
80.2700	0.200553
80.2800	0.195967
80.2900	0.191190
80.3000	0.186254
80.3100	0.181196
80.3200	0.176051
80.3300	0.170854
80.3400	0.165641
80.3500	0.160444
80.3600	0.155298
80.3700	0.150232
80.3800	0.145276
80.3900	0.140457
80.4000	0.135799
80.4100	0.131324
80.4200	0.127051
80.4300	0.122998
80.4400	0.119178
80.4500	0.115602
80.4600	0.112280
80.4700	0.109216
80.4800	0.106415
80.4900	0.103876
80.5000	0.101598
80.5100	0.099576
80.5200	0.097806
80.5300	0.096278
80.5400	0.094984
80.5500	0.093911
80.5600	0.093047
80.5700	0.092378
80.5800	0.091890
80.5900	0.091566
80.6000	0.091391
80.6100	0.091348
80.6200	0.091420
80.6300	0.091591
80.6400	0.091843
80.6500	0.092160
80.6600	0.092527
80.6700	0.092928
80.6800	0.093348
80.6900	0.093773
80.7000	0.094191
80.7100	0.094588
80.7200	0.094954
80.7300	0.095278
80.7400	0.095552
80.7500	0.095768
80.7600	0.095918
80.7700	0.095997
80.7800	0.096001
80.7900	0.095925
80.8000	0.095768
80.8100	0.095528
80.8200	0.095204
80.8300	0.094797
80.8400	0.094309
80.8500	0.093742
80.8600	0.093098
80.8700	0.092383
80.8800	0.091599
80.8900	0.090753
80.9000	0.089850
80.9100	0.088896
80.9200	0.087899
80.9300	0.086864
80.9400	0.085799
80.9500	0.084712
80.9600	0.083611
80.9700	0.082503
80.9800	0.081397
80.9900	0.080300
81.0000	0.079221
81.0100	0.078168
81.0200	0.077148
81.0300	0.076169
81.0400	0.075238
81.0500	0.074363
81.0600	0.073551
81.0700	0.072808
81.0800	0.072140
81.0900	0.071553
81.1000	0.071052
81.1100	0.070642
81.1200	0.070327
81.1300	0.070110
81.1400	0.069994
81.1500	0.069981
81.1600	0.070074
81.1700	0.070271
81.1800	0.070574
81.1900	0.070981
81.2000	0.071491
81.2100	0.072101
81.2200	0.072808
81.2300	0.073607
81.2400	0.074494
81.2500	0.075462
81.2600	0.076505
81.2700	0.077616
81.2800	0.078786
81.2900	0.080007
81.3000	0.081270
81.3100	0.082564
81.3200	0.083879
81.3300	0.085204
81.3400	0.086529
81.3500	0.087842
81.3600	0.089131
81.3700	0.090387
81.3800	0.091596
81.3900	0.092750
81.4000	0.093837
81.4100	0.094847
81.4200	0.095771
81.4300	0.096602
81.4400	0.097331
81.4500	0.097953
81.4600	0.098462
81.4700	0.098855
81.4800	0.099128
81.4900	0.099283
81.5000	0.099319
81.5100	0.099238
81.5200	0.099046
81.5300	0.098747
81.5400	0.098351
81.5500	0.097867
81.5600	0.097305
81.5700	0.096680
81.5800	0.096006
81.5900	0.095299
81.6000	0.094578
81.6100	0.093862
81.6200	0.093171
81.6300	0.092527
81.6400	0.091952
81.6500	0.091470
81.6600	0.091103
81.6700	0.090875
81.6800	0.090810
81.6900	0.090930
81.7000	0.091258
81.7100	0.091815
81.7200	0.092620
81.7300	0.093694
81.7400	0.095051
81.7500	0.096707
81.7600	0.098673
81.7700	0.100959
81.7800	0.103571
81.7900	0.106512
81.8000	0.109783
81.8100	0.113380
81.8200	0.117296
81.8300	0.121519
81.8400	0.126036
81.8500	0.130828
81.8600	0.135874
81.8700	0.141146
81.8800	0.146617
81.8900	0.152255
81.9000	0.158022
81.9100	0.163882
81.9200	0.169794
81.9300	0.175715
81.9400	0.181602
81.9500	0.187408
81.9600	0.193087
81.9700	0.198595
81.9800	0.203887
81.9900	0.208917
82.0000	0.213646
82.0100	0.218033
82.0200	0.222043
82.0300	0.225646
82.0400	0.228814
82.0500	0.231527
82.0600	0.233772
82.0700	0.235540
82.0800	0.236834
82.0900	0.237663
82.1000	0.238046
82.1100	0.238011
82.1200	0.237599
82.1300	0.236858
82.1400	0.235851
82.1500	0.234651
82.1600	0.233343
82.1700	0.232024
82.1800	0.230803
82.1900	0.229801
82.2000	0.229154
82.2100	0.229005
82.2200	0.229513
82.2300	0.230844
82.2400	0.233178
82.2500	0.236703
82.2600	0.241616
82.2700	0.248124
82.2800	0.256438
82.2900	0.266778
82.3000	0.279367
82.3100	0.294433
82.3200	0.312205
82.3300	0.332913
82.3400	0.356788
82.3500	0.384055
82.3600	0.414938
82.3700	0.449653
82.3800	0.488412
82.3900	0.531413
82.4000	0.578847
82.4100	0.630890
82.4200	0.687706
82.4300	0.749440
82.4400	0.816220
82.4500	0.888157
82.4600	0.965338
82.4700	1.047829
82.4800	1.135674
82.4900	1.228890
82.5000	1.327469
82.5100	1.431377
82.5200	1.540549
82.5300	1.654896
82.5400	1.774298
82.5500	1.898607
82.5600	2.027643
82.5700	2.161199
82.5800	2.299040
82.5900	2.440900
82.6000	2.586485
82.6100	2.735476
82.6200	2.887525
82.6300	3.042261
82.6400	3.199287
82.6500	3.358185
82.6600	3.518517
82.6700	3.679824
82.6800	3.841631
82.6900	4.003449
82.7000	4.164775
82.7100	4.325098
82.7200	4.483896
82.7300	4.640645
82.7400	4.794816
82.7500	4.945881
82.7600	5.093314
82.7700	5.236596
82.7800	5.375215
82.7900	5.508669
82.8000	5.636472
82.8100	5.758151
82.8200	5.873254
82.8300	5.981349
82.8400	6.082029
82.8500	6.174910
82.8600	6.259638
82.8700	6.335890
82.8800	6.403371
82.8900	6.461822
82.9000	6.511019
82.9100	6.550771
82.9200	6.580929
82.9300	6.601377
82.9400	6.612040
82.9500	6.612883
82.9600	6.603909
82.9700	6.585160
82.9800	6.556717
82.9900	6.518701
83.0000	6.471269
83.0100	6.414618
83.0200	6.348977
83.0300	6.274612
83.0400	6.191823
83.0500	6.100941
83.0600	6.002326
83.0700	5.896366
83.0800	5.783475
83.0900	5.664092
83.1000	5.538676
83.1100	5.407704
83.1200	5.271670
83.1300	5.131082
83.1400	4.986460
83.1500	4.838330
83.1600	4.687225
83.1700	4.533683
83.1800	4.378238
83.1900	4.221427
83.2000	4.063779
83.2100	3.905815
83.2200	3.748050
83.2300	3.590984
83.2400	3.435104
83.2500	3.280879
83.2600	3.128763
83.2700	2.979187
83.2800	2.832562
83.2900	2.689273
83.3000	2.549683
83.3100	2.414128
83.3200	2.282917
83.3300	2.156331
83.3400	2.034621
83.3500	1.918012
83.3600	1.806698
83.3700	1.700840
83.3800	1.600575
83.3900	1.506006
83.4000	1.417208
83.4100	1.334227
83.4200	1.257082
83.4300	1.185761
83.4400	1.120229
83.4500	1.060422
83.4600	1.006254
83.4700	0.957613
83.4800	0.914367
83.4900	0.876360
83.5000	0.843420
83.5100	0.815355
83.5200	0.791957
83.5300	0.773001
83.5400	0.758253
83.5500	0.747465
83.5600	0.740377
83.5700	0.736725
83.5800	0.736235
83.5900	0.738630
83.6000	0.743629
83.6100	0.750948
83.6200	0.760304
83.6300	0.771417
83.6400	0.784008
83.6500	0.797802
83.6600	0.812531
83.6700	0.827933
83.6800	0.843755
83.6900	0.859755
83.7000	0.875700
83.7100	0.891368
83.7200	0.906553
83.7300	0.921061
83.7400	0.934712
83.7500	0.947344
83.7600	0.958810
83.7700	0.968979
83.7800	0.977740
83.7900	0.984999
83.8000	0.990681
83.8100	0.994729
83.8200	0.997108
83.8300	0.997800
83.8400	0.996808
83.8500	0.994156
83.8600	0.989887
83.8700	0.984064
83.8800	0.976771
83.8900	0.968109
83.9000	0.958203
83.9100	0.947193
83.9200	0.935241
83.9300	0.922524
83.9400	0.909241
83.9500	0.895605
83.9600	0.881846
83.9700	0.868210
83.9800	0.854959
83.9900	0.842366
84.0000	0.830720
84.0100	0.820318
84.0200	0.811472
84.0300	0.804498
84.0400	0.799725
84.0500	0.797484
84.0600	0.798113
84.0700	0.801953
84.0800	0.809346
84.0900	0.820636
84.1000	0.836161
84.1100	0.856258
84.1200	0.881259
84.1300	0.911485
84.1400	0.947252
84.1500	0.988860
84.1600	1.036598
84.1700	1.090739
84.1800	1.151538
84.1900	1.219230
84.2000	1.294029
84.2100	1.376125
84.2200	1.465684
84.2300	1.562843
84.2400	1.667712
84.2500	1.780367
84.2600	1.900855
84.2700	2.029188
84.2800	2.165345
84.2900	2.309267
84.3000	2.460858
84.3100	2.619985
84.3200	2.786476
84.3300	2.960120
84.3400	3.140668
84.3500	3.327829
84.3600	3.521276
84.3700	3.720641
