k	lambda_k
17604	8.525676589518623e-7
17605	8.525995432073581e-7
17606	8.526083517045315e-7
17607	8.526301174741222e-7
17608	8.526681539958626e-7
17609	8.526701260324927e-7
17610	8.527006008013213e-7
17611	8.527148642700784e-7
17612	8.527393690964187e-7
17613	8.527632141258367e-7
17614	8.527932333285271e-7
17615	8.528500844380032e-7
17616	8.528540364915265e-7
17617	8.528694318346389e-7
17618	8.529000154473742e-7
17619	8.529436114338405e-7
17620	8.529632631199704e-7
17621	8.529697972473175e-7
17622	8.529974213626928e-7
17623	8.530147525199809e-7
17624	8.530340309274710e-7
17625	8.530438782718473e-7
17626	8.530742003214478e-7
17627	8.530929595036313e-7
17628	8.531168269380374e-7
17629	8.531309945710643e-7
17630	8.531378502293967e-7
17631	8.531445801135766e-7
17632	8.532023740313966e-7
17633	8.532075874811188e-7
17634	8.532280512285001e-7
17635	8.532489963182334e-7
17636	8.532555219238848e-7
17637	8.532705195412199e-7
17638	8.532951470420666e-7
17639	8.533127499397551e-7
17640	8.533609062314517e-7
17641	8.533700167856931e-7
17642	8.533895447191680e-7
17643	8.534128267370353e-7
17644	8.534442331282752e-7
17645	8.534494629138308e-7
17646	8.534724742600092e-7
17647	8.534893805755251e-7
17648	8.535142640002185e-7
17649	8.535248689085295e-7
17650	8.535503512744530e-7
17651	8.535711387472231e-7
17652	8.535821043207654e-7
17653	8.536141819279129e-7
17654	8.536315792379426e-7
17655	8.536520095619309e-7
17656	8.536691595218606e-7
17657	8.536950003621441e-7
17658	8.536973338508674e-7
17659	8.537313069337375e-7
17660	8.537482819405836e-7
17661	8.537614984123053e-7
17662	8.537788867233820e-7
17663	8.538035396945338e-7
17664	8.538088489398651e-7
17665	8.538521077713586e-7
17666	8.538580341799813e-7
17667	8.538749244214988e-7
17668	8.538934547575212e-7
17669	8.539255976054840e-7
17670	8.539552181368694e-7
17671	8.539776808464754e-7
17672	8.539963407959953e-7
17673	8.540062864543597e-7
17674	8.540377660900004e-7
17675	8.540512769434873e-7
17676	8.540601194754644e-7
17677	8.541050041959797e-7
17678	8.541206669130348e-7
17679	8.541363876145918e-7
17680	8.541752627947661e-7
17681	8.542038307562846e-7
17682	8.542063329337397e-7
17683	8.542238777848619e-7
17684	8.542426974062797e-7
17685	8.542851791395587e-7
17686	8.542998030303001e-7
17687	8.543336620370108e-7
17688	8.543474582380491e-7
17689	8.543725769852689e-7
17690	8.543796237086401e-7
17691	8.544047589023584e-7
17692	8.544151907310563e-7
17693	8.544288029601323e-7
17694	8.544589947710683e-7
17695	8.544736204638829e-7
17696	8.544983840434343e-7
17697	8.545306334662892e-7
17698	8.545486016648689e-7
17699	8.545890075669605e-7
17700	8.546193909290867e-7
17701	8.546270300297162e-7
17702	8.546511377749279e-7
17703	8.546848351624433e-7
17704	8.546910874888780e-7
17705	8.547115237513449e-7
17706	8.547305325354633e-7
17707	8.547540475494743e-7
17708	8.547892611138902e-7
17709	8.548162414120844e-7
17710	8.548373895830068e-7
17711	8.548594699796688e-7
17712	8.548852535162225e-7
17713	8.548936413491863e-7
17714	8.549182719745402e-7
17715	8.549346850254695e-7
17716	8.549745081807524e-7
17717	8.549852610047831e-7
17718	8.550220248388835e-7
17719	8.550302489280899e-7
17720	8.550546258806851e-7
17721	8.550841292508545e-7
17722	8.550907592059906e-7
17723	8.551046751629611e-7
17724	8.551646725827476e-7
17725	8.551743300893197e-7
17726	8.551884731158281e-7
17727	8.552130481029212e-7
17728	8.552296806828461e-7
17729	8.552496916815006e-7
17730	8.552959891377397e-7
17731	8.553186278980626e-7
17732	8.553441517198142e-7
17733	8.553670537913724e-7
17734	8.553887808273729e-7
17735	8.554060874762363e-7
17736	8.554116498187979e-7
17737	8.554198492073693e-7
17738	8.554574308438045e-7
17739	8.554722261925163e-7
17740	8.554907516310766e-7
17741	8.555124318210576e-7
17742	8.555255479793216e-7
17743	8.555488053247224e-7
17744	8.555759701782816e-7
17745	8.556095332126810e-7
17746	8.556307146252216e-7
17747	8.556510190968999e-7
17748	8.556907552281098e-7
17749	8.556998042521017e-7
17750	8.557374904067009e-7
17751	8.557962375384419e-7
17752	8.558001007800616e-7
17753	8.558068769398199e-7
17754	8.558357213286630e-7
17755	8.558500285352455e-7
17756	8.558712385440008e-7
17757	8.558944216986037e-7
17758	8.559231041619562e-7
17759	8.559324024572277e-7
17760	8.559773777586166e-7
17761	8.559934856360661e-7
17762	8.560224128732671e-7
17763	8.560418879033790e-7
17764	8.560507319661163e-7
17765	8.560992769451609e-7
17766	8.561217851639921e-7
17767	8.561456454156046e-7
17768	8.561941569438099e-7
17769	8.562012245567360e-7
17770	8.562198365064573e-7
17771	8.562331144964053e-7
17772	8.562654954581907e-7
17773	8.562894681927083e-7
17774	8.562952726899248e-7
17775	8.563232466657483e-7
17776	8.563409530477193e-7
17777	8.563572387394766e-7
17778	8.563838179487963e-7
17779	8.564367554715492e-7
17780	8.564614127918046e-7
17781	8.564834471183812e-7
17782	8.565013831120010e-7
17783	8.565085032012620e-7
17784	8.565407245423914e-7
17785	8.565435850796324e-7
17786	8.565813956565188e-7
17787	8.566114206965470e-7
17788	8.566312562701209e-7
17789	8.566358896097530e-7
17790	8.566584395475821e-7
17791	8.566897898025433e-7
17792	8.567120166420584e-7
17793	8.567466628236754e-7
17794	8.567651845985365e-7
17795	8.568194401952913e-7
17796	8.568252699482546e-7
17797	8.568723897031432e-7
17798	8.568797947649697e-7
17799	8.569321704420480e-7
17800	8.569385668520067e-7
17801	8.569552659997154e-7
17802	8.570063609432562e-7
17803	8.570275338597156e-7
17804	8.570576019589550e-7
17805	8.571034523940005e-7
17806	8.571075170295951e-7
17807	8.571270707941183e-7
17808	8.571397406397702e-7
17809	8.571779105126893e-7
17810	8.572207182308000e-7
17811	8.572346516284928e-7
17812	8.572544488504301e-7
17813	8.572765830847935e-7
17814	8.573178984349978e-7
17815	8.573356707306550e-7
17816	8.573704256673758e-7
17817	8.573759168267862e-7
17818	8.574248069390717e-7
17819	8.574465074559307e-7
17820	8.574634656501656e-7
17821	8.574747017373478e-7
17822	8.575062870267746e-7
17823	8.575162154711722e-7
17824	8.575572295506508e-7
17825	8.575768815819295e-7
17826	8.575869820912641e-7
17827	8.576197955741751e-7
17828	8.576627539863366e-7
17829	8.576815529641209e-7
17830	8.577163036615597e-7
17831	8.577285456192920e-7
17832	8.577457857052159e-7
17833	8.577796019251211e-7
17834	8.577854255591675e-7
17835	8.578164704128361e-7
17836	8.578469101331626e-7
17837	8.578624187346691e-7
17838	8.578854695110321e-7
17839	8.579138744598193e-7
17840	8.579273042676901e-7
17841	8.579648523416724e-7
17842	8.579752279889767e-7
17843	8.580121666202962e-7
17844	8.580675656303437e-7
17845	8.580781426802925e-7
17846	8.581108118184710e-7
17847	8.581541572923910e-7
17848	8.581646960315506e-7
17849	8.581898392365444e-7
17850	8.582289151931253e-7
17851	8.582529731703653e-7
17852	8.582575694793312e-7
17853	8.582809123537679e-7
17854	8.583157912409485e-7
17855	8.583196970782436e-7
17856	8.583487848275045e-7
17857	8.583810071891711e-7
17858	8.583971316692533e-7
17859	8.584080721373885e-7
17860	8.584316965603235e-7
17861	8.584780201824797e-7
17862	8.585040459901685e-7
17863	8.585268243993459e-7
17864	8.585646183323701e-7
17865	8.586029873844709e-7
17866	8.586187525094006e-7
17867	8.586544386341950e-7
17868	8.586802233349451e-7
17869	8.586955115754036e-7
17870	8.587105842405307e-7
17871	8.587481431946305e-7
17872	8.587681000381135e-7
17873	8.587886104332747e-7
17874	8.588049503703463e-7
17875	8.588311387009675e-7
17876	8.588705736430866e-7
17877	8.589115694708424e-7
17878	8.589177223366110e-7
17879	8.589428861796547e-7
17880	8.589513211006559e-7
17881	8.590051902980075e-7
17882	8.590271523810789e-7
17883	8.590632419775780e-7
17884	8.590999488692414e-7
17885	8.591389163374654e-7
17886	8.591655869731272e-7
17887	8.591719137441496e-7
17888	8.592145176553099e-7
17889	8.592296471118066e-7
17890	8.592580301394705e-7
17891	8.593179164331798e-7
17892	8.593397857357558e-7
17893	8.593743323209125e-7
17894	8.594010553972201e-7
17895	8.594185848967646e-7
17896	8.594531874214768e-7
17897	8.594596261055676e-7
17898	8.594805257566545e-7
17899	8.594948454120068e-7
17900	8.595476838585564e-7
17901	8.595487707289934e-7
17902	8.596215268309401e-7
17903	8.596444965645068e-7
17904	8.596767913927839e-7
17905	8.597006396316351e-7
17906	8.597171784915303e-7
17907	8.597330873943521e-7
17908	8.597667074667740e-7
17909	8.597932760197916e-7
17910	8.598284653264869e-7
17911	8.598450626131694e-7
17912	8.598791881411342e-7
17913	8.598897006482373e-7
17914	8.599184774259744e-7
17915	8.599453065797030e-7
17916	8.599635991362834e-7
17917	8.600027264622606e-7
17918	8.600033904045642e-7
17919	8.600495061116254e-7
17920	8.600904743770309e-7
17921	8.601246995372614e-7
17922	8.601593557994144e-7
17923	8.601971450670137e-7
17924	8.602124677378860e-7
17925	8.602211222789392e-7
17926	8.602569148394177e-7
17927	8.603208106510241e-7
17928	8.603315730828791e-7
17929	8.603743017074990e-7
17930	8.603809287277559e-7
17931	8.604213163145993e-7
17932	8.604361141869417e-7
17933	8.604618522495573e-7
17934	8.604719664595250e-7
17935	8.605352138401396e-7
17936	8.605439019990839e-7
17937	8.605724718509067e-7
17938	8.605896525381151e-7
17939	8.606311972055868e-7
17940	8.606477028119545e-7
17941	8.606647136928814e-7
17942	8.606886302203253e-7
17943	8.607139812708141e-7
17944	8.607519859247481e-7
17945	8.607899131850463e-7
17946	8.608049506768644e-7
17947	8.608151841948895e-7
17948	8.608380188496756e-7
17949	8.609068433823415e-7
17950	8.609284728710120e-7
17951	8.609654931677663e-7
17952	8.609875444547534e-7
17953	8.610332625375612e-7
17954	8.610635366384280e-7
17955	8.610898016030894e-7
17956	8.611116684511280e-7
17957	8.611149658865667e-7
17958	8.611538853600919e-7
17959	8.612073103686408e-7
17960	8.612331245816789e-7
17961	8.612538174107216e-7
17962	8.612711089805830e-7
17963	8.612900792990830e-7
17964	8.613226695626164e-7
17965	8.613633895131729e-7
17966	8.613988690891901e-7
17967	8.614220514028780e-7
17968	8.614502742189963e-7
17969	8.615023875328786e-7
17970	8.615365285171847e-7
17971	8.615740004178556e-7
17972	8.615850311393144e-7
17973	8.615925027507837e-7
17974	8.616125429105332e-7
17975	8.616659483346636e-7
17976	8.617197891019453e-7
17977	8.617533175999695e-7
17978	8.617914748739578e-7
17979	8.618073976489278e-7
17980	8.618326923136277e-7
17981	8.618411186424399e-7
17982	8.618887359575468e-7
17983	8.618989194773548e-7
17984	8.619277237766800e-7
17985	8.619535186593318e-7
17986	8.619646825600771e-7
17987	8.620109137457424e-7
17988	8.620538540148047e-7
17989	8.620831413686011e-7
17990	8.620974790560632e-7
17991	8.621274381950199e-7
17992	8.621603739357271e-7
17993	8.622088755871459e-7
17994	8.622353533347009e-7
17995	8.622672847528439e-7
17996	8.623288922317466e-7
17997	8.623393733252509e-7
17998	8.623750561110164e-7
17999	8.623853738022359e-7
18000	8.624245743958516e-7
18001	8.624384858850521e-7
18002	8.624669630261591e-7
18003	8.625000623187091e-7
18004	8.625033962107425e-7
18005	8.625642291582970e-7
18006	8.625930102324450e-7
18007	8.626067717778700e-7
18008	8.626423080657617e-7
18009	8.626674866754112e-7
18010	8.627104693014499e-7
18011	8.627374124747249e-7
18012	8.627542367619857e-7
18013	8.627782001909274e-7
18014	8.628245537048389e-7
18015	8.628507338022837e-7
18016	8.628622710620464e-7
18017	8.629242199190363e-7
18018	8.629419982299145e-7
18019	8.629758155115266e-7
18020	8.629787642922409e-7
18021	8.630309554792870e-7
18022	8.630655570549654e-7
18023	8.630918808043472e-7
18024	8.631476855998169e-7
18025	8.631678259053597e-7
18026	8.631922245933863e-7
18027	8.632443996346837e-7
18028	8.632672767520765e-7
18029	8.633285365380324e-7
18030	8.633594800930341e-7
18031	8.633647698616857e-7
18032	8.633831557933627e-7
18033	8.634203077722223e-7
18034	8.634605655017640e-7
18035	8.634718207225387e-7
18036	8.635237793124726e-7
18037	8.635604613130910e-7
18038	8.635957492703723e-7
18039	8.636266043455187e-7
18040	8.636491291745596e-7
18041	8.636674496991584e-7
18042	8.636830827113722e-7
18043	8.637061056810305e-7
18044	8.637196696328263e-7
18045	8.637807435950722e-7
18046	8.638005224635021e-7
18047	8.638328495977905e-7
18048	8.638579682424870e-7
18049	8.638836406894206e-7
18050	8.639131190292749e-7
18051	8.639225372442447e-7
18052	8.639444734187174e-7
18053	8.639991637295090e-7
18054	8.640315776780911e-7
18055	8.640914526023157e-7
18056	8.641291677779865e-7
18057	8.641515026861553e-7
18058	8.641810994477300e-7
18059	8.641860614243618e-7
18060	8.642748293071031e-7
18061	8.642816378953139e-7
18062	8.643104170769314e-7
18063	8.643568025874691e-7
18064	8.643669488097522e-7
18065	8.644020839610495e-7
18066	8.644268336766475e-7
18067	8.644759703020620e-7
18068	8.645062099325309e-7
18069	8.645236415582286e-7
18070	8.645911051258610e-7
18071	8.646269583560041e-7
18072	8.646758529010597e-7
18073	8.646799262164913e-7
18074	8.647101119192785e-7
18075	8.647485316609852e-7
18076	8.647817928403296e-7
18077	8.648278181867457e-7
18078	8.648459724591019e-7
18079	8.648662878107888e-7
18080	8.648950667323670e-7
18081	8.649397317811165e-7
18082	8.649765354491270e-7
18083	8.650190675258857e-7
18084	8.650432128831455e-7
18085	8.650809670131305e-7
18086	8.651054826630856e-7
18087	8.651295660352162e-7
18088	8.651622347264994e-7
18089	8.652182293644060e-7
18090	8.652334231786850e-7
18091	8.652858380851565e-7
18092	8.653192742813648e-7
18093	8.653470475908896e-7
18094	8.653747944674732e-7
18095	8.653922544865306e-7
18096	8.654431685448186e-7
18097	8.654720983006711e-7
18098	8.655128878362956e-7
18099	8.655322250287539e-7
18100	8.655509704579187e-7
18101	8.656143104598400e-7
18102	8.656557147375753e-7
18103	8.656663136513603e-7
18104	8.657141602612097e-7
18105	8.657219296218105e-7
18106	8.657816770677723e-7
18107	8.658134389150875e-7
18108	8.658384223982979e-7
18109	8.658643960189929e-7
18110	8.659194450414568e-7
18111	8.659666732206523e-7
18112	8.659890111628506e-7
18113	8.660242628407722e-7
18114	8.660606543704792e-7
18115	8.660756744179485e-7
18116	8.661024693284668e-7
18117	8.661290282592666e-7
18118	8.661477685490927e-7
18119	8.661802635258014e-7
18120	8.662023277242775e-7
18121	8.662334612376424e-7
18122	8.662823002089861e-7
18123	8.663575424627576e-7
18124	8.663841760772807e-7
18125	8.664071046201139e-7
18126	8.664396524404375e-7
18127	8.664543262496190e-7
18128	8.665184174926539e-7
18129	8.665391317918510e-7
18130	8.665770234152236e-7
18131	8.666212224610163e-7
18132	8.666445553085719e-7
18133	8.666706095086731e-7
18134	8.667081532225094e-7
18135	8.667417080967921e-7
18136	8.667618796716355e-7
18137	8.668017436499443e-7
18138	8.668172036396968e-7
18139	8.668525750503057e-7
18140	8.668982403495467e-7
18141	8.669253319022522e-7
18142	8.669606820611974e-7
18143	8.670110283200877e-7
18144	8.670349751647557e-7
18145	8.670621884145195e-7
18146	8.671216809184072e-7
18147	8.671276314489812e-7
18148	8.672036196493388e-7
18149	8.672294200033332e-7
18150	8.672551979144172e-7
18151	8.673231661977141e-7
18152	8.673431748657819e-7
18153	8.673765704057722e-7
18154	8.674230719064832e-7
18155	8.674336850348122e-7
18156	8.674774441668611e-7
18157	8.675112069118717e-7
18158	8.675162717238938e-7
18159	8.675741332619564e-7
18160	8.675809055788703e-7
18161	8.676240785730542e-7
18162	8.676554620842890e-7
18163	8.676938461232213e-7
18164	8.677062440140956e-7
18165	8.677588268312305e-7
18166	8.677917756115173e-7
18167	8.678138138281045e-7
18168	8.678449750187948e-7
18169	8.678677013635684e-7
18170	8.678739931867161e-7
18171	8.679602546102522e-7
18172	8.680192962103421e-7
18173	8.680255778001310e-7
18174	8.680616348909494e-7
18175	8.681066676876556e-7
18176	8.681168308201654e-7
18177	8.681663018718183e-7
18178	8.682005976741411e-7
18179	8.682507428691461e-7
18180	8.682562376475979e-7
18181	8.683016718018296e-7
18182	8.683553019099283e-7
18183	8.683617428630023e-7
18184	8.683845062751853e-7
18185	8.684035047945456e-7
18186	8.684585734520912e-7
18187	8.684745912228464e-7
18188	8.684947160725344e-7
18189	8.685673661169997e-7
18190	8.685736921737055e-7
18191	8.686179787906480e-7
18192	8.686666813912796e-7
18193	8.686766498210868e-7
18194	8.687587241997017e-7
18195	8.687601209238362e-7
18196	8.688068895917218e-7
18197	8.688724063888101e-7
18198	8.688814582767173e-7
18199	8.689164063258344e-7
18200	8.689300719504872e-7
18201	8.690150524451852e-7
18202	8.690466129009173e-7
18203	8.690608679102280e-7
18204	8.691073625253214e-7
18205	8.691439201555323e-7
18206	8.692051016311847e-7
18207	8.692164546164694e-7
18208	8.692386090070893e-7
18209	8.692708768271573e-7
18210	8.693343733805858e-7
18211	8.693550414376441e-7
18212	8.694014065502250e-7
18213	8.694165410167531e-7
18214	8.694532023350482e-7
18215	8.694810945455375e-7
18216	8.695144852056358e-7
18217	8.695637900535575e-7
18218	8.695955188382384e-7
18219	8.696309485080580e-7
18220	8.696685437063882e-7
18221	8.697125472074355e-7
18222	8.697448434189499e-7
18223	8.697514716845386e-7
18224	8.697594986005658e-7
18225	8.698072124679281e-7
18226	8.698649296388483e-7
18227	8.698998527151305e-7
18228	8.699307173766865e-7
18229	8.699838999955036e-7
18230	8.700040526693266e-7
18231	8.700408420038113e-7
18232	8.700589899120974e-7
18233	8.701162572271017e-7
18234	8.701567325757728e-7
18235	8.701836917415344e-7
18236	8.702721589975029e-7
18237	8.703083411877655e-7
18238	8.703206972650161e-7
18239	8.703519141552785e-7
18240	8.704066698490197e-7
18241	8.704925178843725e-7
18242	8.705109197852697e-7
18243	8.705555824394268e-7
18244	8.705741002416380e-7
18245	8.706325932112952e-7
18246	8.706725977894365e-7
18247	8.706982358259382e-7
18248	8.707310553263736e-7
18249	8.707506665308217e-7
18250	8.707745962484489e-7
18251	8.708146821296316e-7
18252	8.708528879859500e-7
18253	8.708845832049794e-7
18254	8.709224361595008e-7
18255	8.709422131117697e-7
18256	8.709532730219403e-7
18257	8.710528502390288e-7
18258	8.710610512527038e-7
18259	8.711116172825947e-7
18260	8.711636060462769e-7
18261	8.712070956155312e-7
18262	8.712664771210878e-7
18263	8.712835707386482e-7
18264	8.713095907906422e-7
18265	8.714098670494769e-7
18266	8.714474366295324e-7
18267	8.714564424150073e-7
18268	8.714602116795679e-7
18269	8.714820053971478e-7
18270	8.715435089755303e-7
18271	8.715565660178734e-7
