k	lambda_k
36236	2.045011120786367e-6
36237	2.045604111953576e-6
36238	2.045827846914274e-6
36239	2.046158151862303e-6
36240	2.046753168726412e-6
36241	2.047045341109360e-6
36242	2.047326143533962e-6
36243	2.047622735690883e-6
36244	2.047966618511807e-6
36245	2.048321839013432e-6
36246	2.048395704594149e-6
36247	2.048739938749801e-6
36248	2.048933352583637e-6
36249	2.049065924510547e-6
36250	2.049695835987369e-6
36251	2.049988698612821e-6
36252	2.050346876052474e-6
36253	2.050884462872966e-6
36254	2.051085823572056e-6
36255	2.051203020114503e-6
36256	2.051433372654397e-6
36257	2.052232381508001e-6
36258	2.052686917377777e-6
36259	2.052791905825537e-6
36260	2.053139482567084e-6
36261	2.053247337375824e-6
36262	2.053841478593054e-6
36263	2.054008186173293e-6
36264	2.054579824899230e-6
36265	2.054830331369177e-6
36266	2.055247411509262e-6
36267	2.055544039113246e-6
36268	2.056014724802178e-6
36269	2.056096831071386e-6
36270	2.056393649957808e-6
36271	2.056936096531801e-6
36272	2.057065627422574e-6
36273	2.057285165554081e-6
36274	2.057737910565550e-6
36275	2.058016930479205e-6
36276	2.058733132157908e-6
36277	2.058893675522679e-6
36278	2.059157444204135e-6
36279	2.059357921797076e-6
36280	2.059419397219574e-6
36281	2.059975436566843e-6
36282	2.060349411172136e-6
36283	2.060644251464064e-6
36284	2.060963747120663e-6
36285	2.061216641278934e-6
36286	2.061542457278854e-6
36287	2.061945365201551e-6
36288	2.062421303217148e-6
36289	2.062472061961749e-6
36290	2.063092698122374e-6
36291	2.063435606535341e-6
36292	2.063523924204956e-6
36293	2.064024586154766e-6
36294	2.064478903488812e-6
36295	2.064743030790745e-6
36296	2.064931302337791e-6
36297	2.065089220857068e-6
36298	2.065368931053557e-6
36299	2.065481346627930e-6
36300	2.066308738576449e-6
36301	2.066706481980609e-6
36302	2.066851914303210e-6
36303	2.067581643664365e-6
36304	2.068043818780763e-6
36305	2.068507873254803e-6
36306	2.068719848313771e-6
36307	2.069226203721306e-6
36308	2.069411041149947e-6
36309	2.069860041524647e-6
36310	2.070325839739670e-6
36311	2.070392316139386e-6
36312	2.070779893967035e-6
36313	2.070851638561861e-6
36314	2.071030979762035e-6
36315	2.071202309832237e-6
36316	2.071837146874484e-6
36317	2.072026712522554e-6
36318	2.072392321951953e-6
36319	2.072998117732552e-6
36320	2.073313417001469e-6
36321	2.073559979480769e-6
36322	2.073821059281741e-6
36323	2.074237541886841e-6
36324	2.074689053431736e-6
36325	2.074878979507208e-6
36326	2.075421658953480e-6
36327	2.075602946997000e-6
36328	2.075670260336101e-6
36329	2.075969498920103e-6
36330	2.076063327642477e-6
36331	2.076355591952305e-6
36332	2.077201975877307e-6
36333	2.077339026240032e-6
36334	2.077735206328058e-6
36335	2.078142765024827e-6
36336	2.078456717160812e-6
36337	2.078539388518005e-6
36338	2.078887867291312e-6
36339	2.079381689286857e-6
36340	2.079524680911969e-6
36341	2.079894780126529e-6
36342	2.080007284151021e-6
36343	2.080275564158444e-6
36344	2.080676988865452e-6
36345	2.080750575815562e-6
36346	2.081454040587657e-6
36347	2.081703552155844e-6
36348	2.082028175002519e-6
36349	2.082268942600861e-6
36350	2.082770864255854e-6
36351	2.082988041529192e-6
36352	2.083081338969706e-6
36353	2.083993335529031e-6
36354	2.084051638830205e-6
36355	2.084369222447636e-6
36356	2.084580792110086e-6
36357	2.084875926155185e-6
36358	2.085236190337184e-6
36359	2.085609861909147e-6
36360	2.086223797753876e-6
36361	2.086287413312175e-6
36362	2.087030781444752e-6
36363	2.087217329270060e-6
36364	2.087383769743740e-6
36365	2.087739155475098e-6
36366	2.088318765743087e-6
36367	2.088712186246872e-6
36368	2.089015689545139e-6
36369	2.089468882582610e-6
36370	2.089537429590916e-6
36371	2.089702914772430e-6
36372	2.090061936356133e-6
36373	2.090355764433773e-6
36374	2.090794595325572e-6
36375	2.091009779047473e-6
36376	2.091521219335014e-6
36377	2.091915863643952e-6
36378	2.092153345431105e-6
36379	2.092341603388397e-6
36380	2.092574368020627e-6
36381	2.092969946294617e-6
36382	2.093696351435837e-6
36383	2.094053054724042e-6
36384	2.094267556172091e-6
36385	2.094622615681844e-6
36386	2.094955538044041e-6
36387	2.095489577058290e-6
36388	2.095548401270680e-6
36389	2.095753058597492e-6
36390	2.096524272071911e-6
36391	2.096613552453864e-6
36392	2.097040199692579e-6
36393	2.097428278521543e-6
36394	2.097563166988766e-6
36395	2.097883344895454e-6
36396	2.097968895260399e-6
36397	2.098329467980731e-6
36398	2.098694224873297e-6
36399	2.098785153386519e-6
36400	2.098996157509957e-6
36401	2.099508646770903e-6
36402	2.100061236884697e-6
36403	2.100480516076374e-6
36404	2.100604381800223e-6
36405	2.100952812460148e-6
36406	2.100998689880031e-6
36407	2.101305726776854e-6
36408	2.101383496127641e-6
36409	2.101456119005972e-6
36410	2.102127916256138e-6
36411	2.102667857913269e-6
36412	2.102869953199201e-6
36413	2.103392600817954e-6
36414	2.103668848053604e-6
36415	2.104021107421106e-6
36416	2.104496944300100e-6
36417	2.104996242966777e-6
36418	2.105137635394282e-6
36419	2.105415850787239e-6
36420	2.105529309952468e-6
36421	2.106108759778330e-6
36422	2.106272893763277e-6
36423	2.106429512450777e-6
36424	2.106908957591779e-6
36425	2.107142486325602e-6
36426	2.107452338808060e-6
36427	2.107772040059871e-6
36428	2.108135529010976e-6
36429	2.108386749138101e-6
36430	2.108904828494029e-6
36431	2.109159819512372e-6
36432	2.109442451854988e-6
36433	2.109568725435463e-6
36434	2.110093933842347e-6
36435	2.110526021373986e-6
36436	2.110724288767276e-6
36437	2.111039492813897e-6
36438	2.111393294897104e-6
36439	2.111865881351361e-6
36440	2.112126613669319e-6
36441	2.112273237076442e-6
36442	2.112553207156476e-6
36443	2.112907660903633e-6
36444	2.113295456817208e-6
36445	2.113663682890877e-6
36446	2.114172967202959e-6
36447	2.114251476617392e-6
36448	2.114583291069939e-6
36449	2.114608171390717e-6
36450	2.115249764822239e-6
36451	2.115485947480922e-6
36452	2.115861258303312e-6
36453	2.116080846638387e-6
36454	2.116226607687295e-6
36455	2.116660832073477e-6
36456	2.117028721116732e-6
36457	2.117218177280520e-6
36458	2.117691913036530e-6
36459	2.118124376676535e-6
36460	2.118167370423238e-6
36461	2.118631053437153e-6
36462	2.118679351157235e-6
36463	2.118815326933367e-6
36464	2.119455271444266e-6
36465	2.119783704247646e-6
36466	2.119887721808069e-6
36467	2.120213325652750e-6
36468	2.120733900902836e-6
36469	2.121174764211395e-6
36470	2.121531968266675e-6
36471	2.121779532705097e-6
36472	2.122351878058606e-6
36473	2.122954458363149e-6
36474	2.123045667479554e-6
36475	2.123506193556443e-6
36476	2.123840360150029e-6
36477	2.123951623440846e-6
36478	2.124348500366156e-6
36479	2.124726197491004e-6
36480	2.125445165939405e-6
36481	2.125837735156389e-6
36482	2.126236289714939e-6
36483	2.126254498908600e-6
36484	2.126674250936571e-6
36485	2.126982666576627e-6
36486	2.127121400835549e-6
36487	2.127730361243740e-6
36488	2.128332407483333e-6
36489	2.128422174058357e-6
36490	2.128803444253580e-6
36491	2.129120641577314e-6
36492	2.129299024551610e-6
36493	2.129773590060259e-6
36494	2.129904532524547e-6
36495	2.130053950277105e-6
36496	2.130814118126408e-6
36497	2.130976712645716e-6
36498	2.131386239587183e-6
36499	2.131604990271786e-6
36500	2.131823721678198e-6
36501	2.132127003676149e-6
36502	2.132513312542233e-6
36503	2.132627901101753e-6
36504	2.133265108965621e-6
36505	2.133705008678504e-6
36506	2.134175865586744e-6
36507	2.134645220550077e-6
36508	2.134923249808485e-6
36509	2.135634735528854e-6
36510	2.135810200572479e-6
36511	2.136073528088266e-6
36512	2.136748864867776e-6
36513	2.136874854328317e-6
36514	2.136962130327430e-6
36515	2.137782173494020e-6
36516	2.137949108562711e-6
36517	2.138132894984764e-6
36518	2.138549879669771e-6
36519	2.139095590055694e-6
36520	2.139374075153965e-6
36521	2.139841134679556e-6
36522	2.140263823087838e-6
36523	2.140748967073053e-6
36524	2.140913319924677e-6
36525	2.141177003332868e-6
36526	2.141343263956579e-6
36527	2.141857599483303e-6
36528	2.142066551741859e-6
36529	2.142249962912317e-6
36530	2.142756114798235e-6
36531	2.143022304362667e-6
36532	2.143225213346882e-6
36533	2.143685583256977e-6
36534	2.144225692700039e-6
36535	2.144313176247060e-6
36536	2.144778859197825e-6
36537	2.145062416165638e-6
36538	2.145248034182280e-6
36539	2.145770542344262e-6
36540	2.146283318886989e-6
36541	2.146751825606704e-6
36542	2.147026066419258e-6
36543	2.147162172906480e-6
36544	2.147547157680959e-6
36545	2.147712260845658e-6
36546	2.148118341311479e-6
36547	2.148651340693140e-6
36548	2.148878152944051e-6
36549	2.149517632283961e-6
36550	2.149720742939078e-6
36551	2.149867773161267e-6
36552	2.150227709285642e-6
36553	2.151081139940890e-6
36554	2.151276935277512e-6
36555	2.151376468404714e-6
36556	2.151859848125362e-6
36557	2.151906985336664e-6
36558	2.152264220516629e-6
36559	2.152458286030954e-6
36560	2.153070790498203e-6
36561	2.153251037467142e-6
36562	2.153654395205917e-6
36563	2.153849066219285e-6
36564	2.154277835273894e-6
36565	2.154601430218393e-6
36566	2.155260620833241e-6
36567	2.155784176045478e-6
36568	2.155976000824290e-6
36569	2.156161163618772e-6
36570	2.156573954851360e-6
36571	2.156649887507087e-6
36572	2.157614779539326e-6
36573	2.157824764970324e-6
36574	2.157969025676898e-6
36575	2.158191141602227e-6
36576	2.158665038761017e-6
36577	2.158773947086698e-6
36578	2.158952045432471e-6
36579	2.159585747840138e-6
36580	2.159867933106406e-6
36581	2.160528105976380e-6
36582	2.160619891810597e-6
36583	2.160953767082738e-6
36584	2.161257524451335e-6
36585	2.161695441777366e-6
36586	2.162045849031543e-6
36587	2.162424018188596e-6
36588	2.163027969786724e-6
36589	2.163251745051530e-6
36590	2.163612737941956e-6
36591	2.163960036542185e-6
36592	2.164565601830918e-6
36593	2.164921120314480e-6
36594	2.165232365469669e-6
36595	2.165462158181028e-6
36596	2.165809620306887e-6
36597	2.166241910225266e-6
36598	2.166931055825845e-6
36599	2.167001986918881e-6
36600	2.167588052336168e-6
36601	2.167854400390122e-6
36602	2.168256111604092e-6
36603	2.168739581207437e-6
36604	2.168955767436759e-6
36605	2.169442727917624e-6
36606	2.169767260076691e-6
36607	2.170348170110306e-6
36608	2.170504765918996e-6
36609	2.171023835823819e-6
36610	2.171186391082866e-6
36611	2.171533244361918e-6
36612	2.172044303871345e-6
36613	2.172194046438332e-6
36614	2.172586348432742e-6
36615	2.172922834425476e-6
36616	2.173453124246750e-6
36617	2.173651036949558e-6
36618	2.174496056560255e-6
36619	2.174590952079362e-6
36620	2.175344366725661e-6
36621	2.175683622334848e-6
36622	2.176148300130724e-6
36623	2.176376473496892e-6
36624	2.176487965011690e-6
36625	2.177035574817694e-6
36626	2.177475533413325e-6
36627	2.177620922564779e-6
36628	2.177818872618062e-6
36629	2.178152729743034e-6
36630	2.178852053447101e-6
36631	2.179123939920847e-6
36632	2.179522220413760e-6
36633	2.180184306922802e-6
36634	2.180510181568877e-6
36635	2.181054899591241e-6
36636	2.181350989034384e-6
36637	2.181760155629664e-6
36638	2.182105840471082e-6
36639	2.182186173008920e-6
36640	2.182780442270569e-6
36641	2.183177824169916e-6
36642	2.183601526886448e-6
36643	2.183734231764710e-6
36644	2.184315587211698e-6
36645	2.184759829980712e-6
36646	2.185013432367749e-6
36647	2.185216919452319e-6
36648	2.185554520912779e-6
36649	2.185865340653919e-6
36650	2.186233128362904e-6
36651	2.187066427335506e-6
36652	2.187188284373249e-6
36653	2.187473531606269e-6
36654	2.187639128780407e-6
36655	2.187852162295685e-6
36656	2.188380406655312e-6
36657	2.188898820733528e-6
36658	2.189319852593233e-6
36659	2.189570205672265e-6
36660	2.189881569355049e-6
36661	2.190604377728273e-6
36662	2.191013048541233e-6
36663	2.191106261243733e-6
36664	2.191415864931879e-6
36665	2.192286646605577e-6
36666	2.192588285107285e-6
36667	2.192626315966900e-6
36668	2.192817203435088e-6
36669	2.193489429949768e-6
36670	2.193813233629118e-6
36671	2.193972825387333e-6
36672	2.194295310183479e-6
36673	2.194766728972944e-6
36674	2.195200410895524e-6
36675	2.196074706331008e-6
36676	2.196210067076174e-6
36677	2.196672413337042e-6
36678	2.197016736561673e-6
36679	2.197408711647639e-6
36680	2.197859841893345e-6
36681	2.198184738935853e-6
36682	2.198674196064708e-6
36683	2.199263073421880e-6
36684	2.199602836601554e-6
36685	2.199992411563209e-6
36686	2.200140971863781e-6
36687	2.200563906927774e-6
36688	2.200903686632970e-6
36689	2.201182343524286e-6
36690	2.201832061327302e-6
36691	2.202159506358158e-6
36692	2.202858658425055e-6
36693	2.203063798919851e-6
36694	2.204013125453023e-6
36695	2.204292656376774e-6
36696	2.204401345401063e-6
36697	2.204702490555969e-6
36698	2.205004599195364e-6
36699	2.205304485027616e-6
36700	2.205380714768614e-6
36701	2.206195909730407e-6
36702	2.206565155244008e-6
36703	2.206854204422500e-6
36704	2.207099598477385e-6
36705	2.207323973054112e-6
36706	2.207758619799014e-6
36707	2.207998720907770e-6
36708	2.208652421908375e-6
36709	2.209035804037386e-6
36710	2.209146765329548e-6
36711	2.209252249216249e-6
36712	2.210404052766934e-6
36713	2.210891956613558e-6
36714	2.211238284386485e-6
36715	2.211583645789965e-6
36716	2.211780611136337e-6
36717	2.212142609284130e-6
36718	2.212860597918658e-6
36719	2.213239446352408e-6
36720	2.213839611504694e-6
36721	2.213967344829200e-6
36722	2.214303008727477e-6
36723	2.215049545092939e-6
36724	2.215109110742335e-6
36725	2.216272072740556e-6
36726	2.216496363548955e-6
36727	2.216790212105786e-6
36728	2.217020861778439e-6
36729	2.217295892081622e-6
36730	2.217441650928815e-6
36731	2.217609579848140e-6
36732	2.218080392275128e-6
36733	2.218595839476432e-6
36734	2.219084288948539e-6
36735	2.219230069586061e-6
36736	2.219699086885959e-6
36737	2.220313122825787e-6
36738	2.220929443081538e-6
36739	2.221368722833342e-6
36740	2.221571804607923e-6
36741	2.221790737687968e-6
36742	2.222278592479827e-6
36743	2.222718893402483e-6
36744	2.222883043050594e-6
36745	2.223346376351254e-6
36746	2.223776340018006e-6
36747	2.224326498825840e-6
36748	2.224548108746047e-6
36749	2.225211100988115e-6
36750	2.225805666410971e-6
36751	2.226077354059151e-6
36752	2.226475565652862e-6
36753	2.226829057452155e-6
36754	2.227017620113939e-6
36755	2.227287707802193e-6
36756	2.228077067393169e-6
36757	2.229020231849422e-6
36758	2.229354915064390e-6
36759	2.229410638340239e-6
36760	2.229995187619378e-6
36761	2.230297472668408e-6
36762	2.230519788197508e-6
36763	2.231102360489075e-6
36764	2.231430226981547e-6
36765	2.231876061808340e-6
36766	2.231980528064225e-6
36767	2.232250971530641e-6
36768	2.233156015023857e-6
36769	2.233291957588469e-6
36770	2.233457979015023e-6
36771	2.233747398294054e-6
36772	2.234231009227165e-6
36773	2.234509414528012e-6
36774	2.234724050729655e-6
36775	2.235828694386790e-6
36776	2.236357396867094e-6
36777	2.236551994020552e-6
36778	2.236829192411023e-6
36779	2.237539399268277e-6
36780	2.237892528613158e-6
36781	2.238229372379832e-6
36782	2.238539627142977e-6
36783	2.239296003745767e-6
36784	2.239644880890851e-6
36785	2.239884701245115e-6
36786	2.240465746314824e-6
36787	2.240925913572221e-6
36788	2.241414970412476e-6
36789	2.242143359705842e-6
36790	2.242297700168111e-6
36791	2.242640327074064e-6
36792	2.243250758056227e-6
36793	2.243599754130715e-6
36794	2.244005616675932e-6
36795	2.244193396356818e-6
36796	2.244329841469330e-6
36797	2.245214432014551e-6
36798	2.245346718100632e-6
36799	2.246214685424898e-6
36800	2.246328321143642e-6
36801	2.246983809840916e-6
36802	2.247155366519624e-6
36803	2.247735732546806e-6
36804	2.248172069239559e-6
36805	2.248467575738267e-6
36806	2.249045610050714e-6
36807	2.249212529495234e-6
36808	2.249611793405545e-6
36809	2.249808826583335e-6
36810	2.250252953672005e-6
36811	2.250973472048758e-6
36812	2.251142256362839e-6
36813	2.251858780435216e-6
36814	2.252267067008144e-6
36815	2.252622074400256e-6
36816	2.253121848633914e-6
36817	2.253383754214578e-6
36818	2.253429400920903e-6
36819	2.254496182029488e-6
36820	2.254676868931888e-6
36821	2.255232852185237e-6
36822	2.255808466254644e-6
36823	2.255873278044533e-6
36824	2.256816118653433e-6
36825	2.257162446612808e-6
36826	2.257473505254673e-6
36827	2.258112824050130e-6
36828	2.258659872445482e-6
36829	2.259052017908906e-6
36830	2.259401935343963e-6
36831	2.260085462160101e-6
36832	2.260414838028845e-6
36833	2.260744755408324e-6
36834	2.261297717126360e-6
36835	2.261328040519921e-6
36836	2.261954971560707e-6
36837	2.262179099560743e-6
36838	2.262744240075396e-6
36839	2.263214551330219e-6
36840	2.264037241682345e-6
36841	2.264520598232874e-6
36842	2.265049442158328e-6
36843	2.265481298980170e-6
36844	2.265757870581647e-6
36845	2.265985161147837e-6
36846	2.266566815921085e-6
36847	2.266921429349276e-6
36848	2.267248671653267e-6
36849	2.267385596751741e-6
36850	2.268050609480264e-6
36851	2.268224701388702e-6
36852	2.269066567351010e-6
36853	2.269325499934513e-6
36854	2.269481918552670e-6
36855	2.270012330280327e-6
36856	2.270302840463962e-6
36857	2.270946351002995e-6
36858	2.271409207147539e-6
36859	2.271676967769784e-6
36860	2.272490706177481e-6
36861	2.272903209279117e-6
36862	2.273286623666094e-6
36863	2.273540154919993e-6
36864	2.273847448334470e-6
36865	2.274060611055908e-6
36866	2.275484028514236e-6
36867	2.275583637717389e-6
36868	2.275867206695909e-6
36869	2.276143170407335e-6
36870	2.276645106456573e-6
36871	2.276879769979669e-6
36872	2.277419649339203e-6
36873	2.278134385503212e-6
36874	2.278421410910799e-6
36875	2.278771241352418e-6
36876	2.278897509459134e-6
36877	2.279569345169335e-6
36878	2.279750986866068e-6
36879	2.280386375381793e-6
36880	2.280619504591948e-6
36881	2.281606393714898e-6
36882	2.281915693502403e-6
36883	2.282490774416841e-6
36884	2.283327367997824e-6
36885	2.283901955631668e-6
36886	2.284387341130436e-6
36887	2.284949814290638e-6
36888	2.284986553830498e-6
36889	2.286052900433535e-6
36890	2.286581415962740e-6
36891	2.286789496133444e-6
36892	2.287458414074930e-6
36893	2.287715138895172e-6
36894	2.288277513715461e-6
36895	2.288562286385536e-6
36896	2.288763093368403e-6
36897	2.288966477060258e-6
36898	2.289810035254372e-6
36899	2.290010838387438e-6
36900	2.290331667374942e-6
36901	2.290579135422096e-6
36902	2.291585574392954e-6
36903	2.291863394789902e-6
36904	2.292418762998776e-6
36905	2.292764148555241e-6
36906	2.293116653213846e-6
36907	2.293319835746474e-6
36908	2.293569236229228e-6
36909	2.294980722993192e-6
36910	2.295291699496745e-6
36911	2.295521130627626e-6
36912	2.295898163828688e-6
36913	2.296548292028461e-6
36914	2.297533610315257e-6
36915	2.297756781326511e-6
36916	2.298205717379635e-6
36917	2.298695285490119e-6
36918	2.298763400670619e-6
36919	2.300044829638735e-6
36920	2.300396983332626e-6
36921	2.300652178419351e-6
36922	2.300931937196595e-6
36923	2.301992306561681e-6
36924	2.302463800353591e-6
36925	2.302709111272130e-6
36926	2.303283025727927e-6
36927	2.303627083116017e-6
36928	2.303927532394743e-6
36929	2.304275742659078e-6
36930	2.304690584072740e-6
36931	2.305504021499314e-6
36932	2.305964966985277e-6
36933	2.306388783294633e-6
36934	2.306933094033863e-6
36935	2.307516462736662e-6
36936	2.308253640747063e-6
36937	2.308405902032377e-6
36938	2.309317678422593e-6
36939	2.309411244973262e-6
36940	2.309989422109420e-6
36941	2.310194830526947e-6
36942	2.310650713032283e-6
36943	2.311145829147742e-6
36944	2.311362667499172e-6
36945	2.312263445756485e-6
36946	2.312786609259864e-6
36947	2.313482319686225e-6
36948	2.313784669371611e-6
36949	2.314259568080187e-6
36950	2.315005138664422e-6
36951	2.315101437708124e-6
36952	2.315948556593813e-6
36953	2.316113598800615e-6
36954	2.317136105365910e-6
36955	2.317353593730714e-6
36956	2.317571049933260e-6
36957	2.318276932886216e-6
36958	2.318702187880323e-6
36959	2.319569271054859e-6
36960	2.320239539671486e-6
36961	2.320474350763555e-6
36962	2.320941667303826e-6
36963	2.321378124181632e-6
36964	2.322202993266465e-6
36965	2.322332253494029e-6
36966	2.323016368865139e-6
36967	2.323295923713833e-6
36968	2.323836205501235e-6
36969	2.324683498292985e-6
36970	2.325395654920644e-6
36971	2.326328610869805e-6
36972	2.326441452061901e-6
36973	2.326615161817663e-6
36974	2.326888468861480e-6
36975	2.327339636937014e-6
36976	2.328252651134272e-6
36977	2.328758197622132e-6
36978	2.328994186207061e-6
36979	2.329385118585597e-6
36980	2.329965599367181e-6
36981	2.330363559332304e-6
36982	2.330987663038037e-6
36983	2.331337849874350e-6
36984	2.331770828415728e-6
36985	2.332427435047344e-6
36986	2.332797432637094e-6
36987	2.333445196425195e-6
36988	2.334093451876609e-6
36989	2.334713315749264e-6
36990	2.335198565858182e-6
36991	2.335448187052742e-6
36992	2.336119476239081e-6
36993	2.336731970920403e-6
36994	2.336995366891388e-6
36995	2.337600773608151e-6
36996	2.338031368063239e-6
36997	2.338285702050679e-6
36998	2.339183293488558e-6
36999	2.339794510891630e-6
37000	2.340681862908832e-6
37001	2.341259466758344e-6
37002	2.341558895931715e-6
37003	2.342306724142148e-6
37004	2.342809869963582e-6
37005	2.343700826186126e-6
37006	2.343930854022105e-6
37007	2.344749068161567e-6
37008	2.345408509478647e-6
37009	2.345729933169954e-6
37010	2.346009451118655e-6
37011	2.346400427175545e-6
37012	2.347133846740425e-6
37013	2.347815782653916e-6
37014	2.348445359633693e-6
37015	2.349108301068782e-6
37016	2.349214177289772e-6
37017	2.349902330634089e-6
37018	2.350436658896596e-6
37019	2.351109039158996e-6
37020	2.351632495905208e-6
37021	2.351692332353410e-6
37022	2.352556421885491e-6
37023	2.353191335007392e-6
37024	2.353867186362342e-6
37025	2.354289513405966e-6
37026	2.354582044825243e-6
37027	2.355160353484688e-6
37028	2.355439658150366e-6
37029	2.356724062917327e-6
37030	2.357640992148596e-6
37031	2.357736749707427e-6
37032	2.358426952748284e-6
37033	2.358737314258113e-6
37034	2.359087794454698e-6
37035	2.359505470625182e-6
37036	2.359856437095704e-6
37037	2.361054408660316e-6
37038	2.361463736543788e-6
37039	2.362142146647564e-6
37040	2.362630476434990e-6
37041	2.362956168582569e-6
37042	2.363460772349739e-6
37043	2.363695076775162e-6
37044	2.364569066923667e-6
37045	2.364766728426920e-6
37046	2.365594291761543e-6
37047	2.366160896026356e-6
37048	2.366893787476565e-6
37049	2.367377724089549e-6
37050	2.368434233743080e-6
37051	2.368745576599326e-6
37052	2.369189743873430e-6
37053	2.369340525722311e-6
37054	2.370354956927404e-6
37055	2.370675008659189e-6
37056	2.371365831496844e-6
37057	2.371593479583249e-6
37058	2.372320563951525e-6
37059	2.373110553781034e-6
37060	2.373441483817679e-6
37061	2.373643643023945e-6
37062	2.374299027721449e-6
37063	2.374647687279597e-6
37064	2.375665718944547e-6
37065	2.375975494676933e-6
37066	2.376928512812545e-6
37067	2.377156711621646e-6
37068	2.377489350708968e-6
37069	2.377918502945435e-6
37070	2.379223244998158e-6
37071	2.379535279098802e-6
37072	2.379800535045327e-6
37073	2.380257211454713e-6
37074	2.380417730381482e-6
37075	2.381211250105358e-6
37076	2.382303483325387e-6
37077	2.382562210418042e-6
37078	2.382941624492362e-6
37079	2.383928806741436e-6
37080	2.384221016473768e-6
37081	2.384791856803304e-6
37082	2.385326555277382e-6
37083	2.386237535332112e-6
37084	2.386721129230619e-6
37085	2.387862344053416e-6
37086	2.388484273391575e-6
37087	2.389115367507716e-6
37088	2.389321963946747e-6
37089	2.389787829403412e-6
37090	2.390167237094213e-6
37091	2.390952094975094e-6
37092	2.391310638061314e-6
37093	2.392140200750523e-6
37094	2.392470762254831e-6
37095	2.393286315506558e-6
37096	2.393668485156719e-6
37097	2.394391063169757e-6
37098	2.395350770520786e-6
37099	2.396224324556370e-6
37100	2.396523105361442e-6
37101	2.397112128472387e-6
37102	2.397370460111574e-6
37103	2.397952421432109e-6
37104	2.398186689475819e-6
37105	2.399748835290735e-6
37106	2.399922011912755e-6
37107	2.400564399897539e-6
37108	2.400985148096073e-6
37109	2.401168770399499e-6
37110	2.401573114761746e-6
37111	2.402623866830721e-6
37112	2.403124103238138e-6
37113	2.403493054465757e-6
37114	2.403872699270719e-6
37115	2.404869912711242e-6
37116	2.405549343227978e-6
37117	2.406499551706861e-6
37118	2.407500887324094e-6
37119	2.407607290246343e-6
37120	2.407767717808439e-6
37121	2.408331995229655e-6
37122	2.408866324995887e-6
37123	2.409243934691258e-6
37124	2.410526989025401e-6
37125	2.411221326894048e-6
37126	2.411572673732543e-6
37127	2.411923533341071e-6
37128	2.412876628052854e-6
37129	2.413188823224810e-6
37130	2.414129152496723e-6
37131	2.414751834288544e-6
37132	2.415700716234823e-6
37133	2.416128088991239e-6
37134	2.416675660934243e-6
37135	2.417375226944120e-6
37136	2.417746952299674e-6
37137	2.418133796094035e-6
37138	2.418633671239946e-6
37139	2.418819692045972e-6
37140	2.419425392632510e-6
37141	2.420011108127323e-6
37142	2.420618948942876e-6
37143	2.421150092789308e-6
37144	2.421460898398125e-6
37145	2.421882859978351e-6
37146	2.422772233718280e-6
37147	2.423181380387267e-6
37148	2.423831844238013e-6
37149	2.424877077683045e-6
37150	2.425323563648911e-6
37151	2.425745795152608e-6
37152	2.426138861928131e-6
37153	2.426862414267029e-6
37154	2.426965468893691e-6
37155	2.427408389316297e-6
37156	2.428432383727051e-6
37157	2.428519742512005e-6
37158	2.428862908991602e-6
37159	2.430223649286507e-6
37160	2.430929737170233e-6
37161	2.431541952216906e-6
37162	2.432096418573568e-6
37163	2.432671069131694e-6
37164	2.433195822290473e-6
37165	2.434054583627876e-6
37166	2.434499595445186e-6
37167	2.435010485602345e-6
37168	2.435355703114674e-6
37169	2.435820192985868e-6
37170	2.435959272573034e-6
37171	2.437210454021027e-6
37172	2.437650344959980e-6
37173	2.438543234648853e-6
37174	2.439070082337179e-6
37175	2.439258793121990e-6
37176	2.439895505472280e-6
37177	2.440132984260672e-6
37178	2.440929290672408e-6
37179	2.441361199198669e-6
37180	2.442033408301479e-6
37181	2.443261058469427e-6
37182	2.443845301023502e-6
37183	2.444067657166999e-6
37184	2.444479603297771e-6
37185	2.445316444029833e-6
37186	2.445833495598520e-6
37187	2.446588311132842e-6
37188	2.447311411358070e-6
37189	2.448200446661844e-6
37190	2.449028423349568e-6
37191	2.449653045093842e-6
37192	2.450265040537496e-6
37193	2.450568838039927e-6
37194	2.451079147297998e-6
37195	2.451632423035366e-6
37196	2.451999627702149e-6
37197	2.452802462232341e-6
37198	2.453204603089215e-6
37199	2.454392555669061e-6
37200	2.454997781817411e-6
37201	2.455671458400085e-6
37202	2.456196701495686e-6
37203	2.456573905949179e-6
37204	2.457181668869623e-6
37205	2.457805756233862e-6
37206	2.458309918515587e-6
37207	2.458737491128537e-6
37208	2.459601738231093e-6
37209	2.460382389443661e-6
37210	2.460602366610478e-6
37211	2.460762219188552e-6
37212	2.461364700419631e-6
37213	2.462347892750468e-6
37214	2.463122093154044e-6
37215	2.463636636098934e-6
37216	2.464153553540768e-6
37217	2.464264176812004e-6
37218	2.466007200815437e-6
37219	2.466478039280779e-6
37220	2.466588129192280e-6
37221	2.467337932124790e-6
37222	2.467717901541847e-6
37223	2.468464467875463e-6
37224	2.468563437578929e-6
37225	2.469298972941221e-6
37226	2.470333311731214e-6
37227	2.470936412015764e-6
37228	2.471530717672478e-6
37229	2.472399437663266e-6
37230	2.472789175419368e-6
37231	2.472867065026959e-6
37232	2.473818784961842e-6
37233	2.474582068460234e-6
37234	2.474835444229003e-6
