a	b	M	s_combined	ftc_sum	correction_sum	strip	formula	target	ftc_error	ftc_error_x_aM	alg_error	alg_error_x_aM
15	17	5000	3.557319608225040e-2	1.265063670762723e-2	-2.292255937462327e-2	5.490196078431372e-2	6.755593484516098e-2	1.265397406084726e-2	-3.337353e-6	2.503015e-1	2.291922e-2	1.718942e3
15	17	10000	3.557672571954396e-2	1.265230523924640e-2	-2.292442048029748e-2	5.490196078431372e-2	6.755593484516098e-2	1.265397406084726e-2	-1.668822e-6	2.503232e-1	2.292275e-2	3.438413e3
15	17	50000	3.557954911799113e-2	1.265364029413714e-2	-2.292590882385384e-2	5.490196078431372e-2	6.755593484516098e-2	1.265397406084726e-2	-3.337667e-7	2.503250e-1	2.292558e-2	1.719418e4
15	17	100000	3.557990205750108e-2	1.265380717603679e-2	-2.292609488146427e-2	5.490196078431372e-2	6.755593484516098e-2	1.265397406084726e-2	-1.668848e-7	2.503272e-1	2.292593e-2	3.438889e4
16	17	100	3.648739537750418e-2	1.271012645398248e-2	-2.377726892352171e-2	5.514705882352941e-2	6.801408627070750e-2	1.286702744717809e-2	-1.569010e-4	2.510416e-1	2.362037e-2	3.779259e1
16	17	500	3.676167029669269e-2	1.283576194337072e-2	-2.392590835332204e-2	5.514705882352941e-2	6.801408627070750e-2	1.286702744717809e-2	-3.126550e-5	2.501240e-1	2.389464e-2	1.911571e2
16	17	1000	3.679590047112181e-2	1.285137684039580e-2	-2.394452363072611e-2	5.514705882352941e-2	6.801408627070750e-2	1.286702744717809e-2	-1.565061e-5	2.504097e-1	2.392887e-2	3.828620e2
16	17	5000	3.682333939745702e-2	1.286389908053569e-2	-2.395944031692142e-2	5.514705882352941e-2	6.801408627070750e-2	1.286702744717809e-2	-3.128367e-6	2.502693e-1	2.395631e-2	1.916505e3
16	17	10000	3.682677167111194e-2	1.286546315140216e-2	-2.396130851970980e-2	5.514705882352941e-2	6.801408627070750e-2	1.286702744717809e-2	-1.564296e-6	2.502873e-1	2.395974e-2	3.833559e3
16	17	50000	3.682951674723054e-2	1.286671456915532e-2	-2.396280217807608e-2	5.514705882352941e-2	6.801408627070750e-2	1.286702744717809e-2	-3.128780e-7	2.503024e-1	2.396249e-2	1.916999e4
16	17	100000	3.682985989000114e-2	1.286687100652454e-2	-2.396298888347727e-2	5.514705882352941e-2	6.801408627070750e-2	1.286702744717809e-2	-1.564407e-7	2.503050e-1	2.396283e-2	3.834053e4
1	18	100	8.537304074280380e-2	8.537304074280380e-2	0.000000000000000e0	0.000000000000000e0	8.795169282204596e-2	8.795169282204596e-2	-2.578652e-3	2.578652e-1	-2.578652e-3	2.578652e-1
1	18	500	8.744246844393073e-2	8.744246844393073e-2	0.000000000000000e0	0.000000000000000e0	8.795169282204596e-2	8.795169282204596e-2	-5.092244e-4	2.546122e-1	-5.092244e-4	2.546122e-1
1	18	1000	8.769674314864159e-2	8.769674314864159e-2	0.000000000000000e0	0.000000000000000e0	8.795169282204596e-2	8.795169282204596e-2	-2.549497e-4	2.549497e-1	-2.549497e-4	2.549497e-1
1	18	5000	8.790076743101057e-2	8.790076743101057e-2	0.000000000000000e0	0.000000000000000e0	8.795169282204596e-2	8.795169282204596e-2	-5.092539e-5	2.546270e-1	-5.092539e-5	2.546270e-1
1	18	10000	8.792622666402086e-2	8.792622666402086e-2	0.000000000000000e0	0.000000000000000e0	8.795169282204596e-2	8.795169282204596e-2	-2.546616e-5	2.546616e-1	-2.546616e-5	2.546616e-1
1	18	50000	8.794660023498893e-2	8.794660023498893e-2	0.000000000000000e0	0.000000000000000e0	8.795169282204596e-2	8.795169282204596e-2	-5.092587e-6	2.546294e-1	-5.092587e-6	2.546294e-1
1	18	100000	8.794914649380718e-2	8.794914649380718e-2	0.000000000000000e0	0.000000000000000e0	8.795169282204596e-2	8.795169282204596e-2	-2.546328e-6	2.546328e-1	-2.546328e-6	2.546328e-1
5	18	100	4.915603992109523e-2	4.176173461859754e-2	-7.394305302497677e-3	4.444444444444445e-2	8.670687103698357e-2	4.226242659253913e-2	-5.006920e-4	2.503460e-1	6.893613e-3	3.446807e0
5	18	500	4.967995075015492e-2	4.216216328589718e-2	-7.517787464257708e-3	4.444444444444445e-2	8.670687103698357e-2	4.226242659253913e-2	-1.002633e-4	2.506583e-1	7.417524e-3	1.854381e1
5	18	1000	4.974567213070142e-2	4.221225306707731e-2	-7.533419063624060e-3	4.444444444444445e-2	8.670687103698357e-2	4.226242659253913e-2	-5.017353e-5	2.508676e-1	7.483246e-3	3.741623e1
5	18	5000	4.979824390464602e-2	4.225239062656354e-2	-7.545853278082483e-3	4.444444444444445e-2	8.670687103698357e-2	4.226242659253913e-2	-1.003597e-5	2.508991e-1	7.535817e-3	1.883954e2
5	18	10000	4.980481778435097e-2	4.225740819068004e-2	-7.547409593671097e-3	4.444444444444445e-2	8.670687103698357e-2	4.226242659253913e-2	-5.018402e-6	2.509201e-1	7.542391e-3	3.771196e2
5	18	50000	4.981007683479133e-2	4.226142289954588e-2	-7.548653935245076e-3	4.444444444444445e-2	8.670687103698357e-2	4.226242659253913e-2	-1.003693e-6	2.509232e-1	7.547650e-3	1.886913e3
5	18	100000	4.981073424025381e-2	4.226192474185363e-2	-7.548809498400705e-3	4.444444444444445e-2	8.670687103698357e-2	4.226242659253913e-2	-5.018507e-7	2.509253e-1	7.548308e-3	3.774154e3
7	18	100	4.287424021559475e-2	3.233178781581683e-2	-1.054245239977792e-2	4.761904761904762e-2	8.030724219940748e-2	3.268819458035986e-2	-3.564068e-4	2.494847e-1	1.018605e-2	7.130232e0
7	18	500	4.329171988214646e-2	3.261656879952547e-2	-1.067515108262093e-2	4.761904761904762e-2	8.030724219940748e-2	3.268819458035986e-2	-7.162578e-5	2.506902e-1	1.060353e-2	3.711234e1
7	18	1000	4.334395017878231e-2	3.265240254417728e-2	-1.069154763460496e-2	4.761904761904762e-2	8.030724219940748e-2	3.268819458035986e-2	-3.579204e-5	2.505443e-1	1.065576e-2	7.459029e1
7	18	5000	4.338574346431537e-2	3.268103274417856e-2	-1.070471072013677e-2	4.761904761904762e-2	8.030724219940748e-2	3.268819458035986e-2	-7.161836e-6	2.506643e-1	1.069755e-2	3.744142e2
7	18	10000	4.339096815293791e-2	3.268461387080654e-2	-1.070635428213143e-2	4.761904761904762e-2	8.030724219940748e-2	3.268819458035986e-2	-3.580710e-6	2.506497e-1	1.070277e-2	7.491942e2
7	18	50000	4.339514799003218e-2	3.268747840417360e-2	-1.070766958585785e-2	4.761904761904762e-2	8.030724219940748e-2	3.268819458035986e-2	-7.161762e-7	2.506617e-1	1.070695e-2	3.747434e3
7	18	100000	4.339567047501822e-2	3.268783649435181e-2	-1.070783398066624e-2	4.761904761904762e-2	8.030724219940748e-2	3.268819458035986e-2	-3.580860e-7	2.506602e-1	1.070748e-2	7.495233e3
11	18	100	3.389808686773614e-2	1.943420456049646e-2	-1.446388230723967e-2	5.050505050505050e-2	7.016648961462582e-2	1.966143910957532e-2	-2.272345e-4	2.499580e-1	1.423665e-2	1.566031e1
11	18	500	3.421684964593608e-2	1.961591592627405e-2	-1.460093371966200e-2	5.050505050505050e-2	7.016648961462582e-2	1.966143910957532e-2	-4.552318e-5	2.503775e-1	1.455541e-2	8.005476e1
11	18	1000	3.425675623538196e-2	1.963867772456304e-2	-1.461807851081888e-2	5.050505050505050e-2	7.016648961462582e-2	1.966143910957532e-2	-2.276139e-5	2.503752e-1	1.459532e-2	1.605485e2
11	18	5000	3.428873148547301e-2	1.965688608163302e-2	-1.463184540384003e-2	5.050505050505050e-2	7.016648961462582e-2	1.966143910957532e-2	-4.553028e-6	2.504165e-1	1.462729e-2	8.045011e2
11	18	10000	3.429272903220911e-2	1.965916259759553e-2	-1.463356643461351e-2	5.050505050505050e-2	7.016648961462582e-2	1.966143910957532e-2	-2.276512e-6	2.504163e-1	1.463129e-2	1.609442e3
11	18	50000	3.429592757230778e-2	1.966098379968170e-2	-1.463494377262621e-2	5.050505050505050e-2	7.016648961462582e-2	1.966143910957532e-2	-4.553099e-7	2.504204e-1	1.463449e-2	8.048969e3
11	18	100000	3.429632739625628e-2	1.966121145464867e-2	-1.463511594160792e-2	5.050505050505050e-2	7.016648961462582e-2	1.966143910957532e-2	-2.276549e-7	2.504204e-1	1.463489e-2	1.609838e4
13	18	100	3.286295672682960e-2	1.493961993702706e-2	-1.792333678980255e-2	5.128205128205128e-2	6.641430417693647e-2	1.513225289488519e-2	-1.926330e-4	2.504228e-1	1.773070e-2	2.304991e1
13	18	500	3.315597165611907e-2	1.509374671281347e-2	-1.806222494330562e-2	5.128205128205128e-2	6.641430417693647e-2	1.513225289488519e-2	-3.850618e-5	2.502902e-1	1.802372e-2	1.171542e2
13	18	1000	3.319258532209005e-2	1.511299418500474e-2	-1.807959113708536e-2	5.128205128205128e-2	6.641430417693647e-2	1.513225289488519e-2	-1.925871e-5	2.503632e-1	1.806033e-2	2.347843e2
13	18	5000	3.322192546670604e-2	1.512840136359274e-2	-1.809352410311352e-2	5.128205128205128e-2	6.641430417693647e-2	1.513225289488519e-2	-3.851531e-6	2.503495e-1	1.808967e-2	1.175829e3
13	18	10000	3.322559288485458e-2	1.513032707303996e-2	-1.809526581181465e-2	5.128205128205128e-2	6.641430417693647e-2	1.513225289488519e-2	-1.925822e-6	2.503568e-1	1.809334e-2	2.352134e3
13	18	50000	3.322852731166601e-2	1.513186773262945e-2	-1.809665957903672e-2	5.128205128205128e-2	6.641430417693647e-2	1.513225289488519e-2	-3.851623e-7	2.503555e-1	1.809627e-2	1.176258e4
13	18	100000	3.322889411405147e-2	1.513206031319532e-2	-1.809683380085707e-2	5.128205128205128e-2	6.641430417693647e-2	1.513225289488519e-2	-1.925817e-7	2.503562e-1	1.809664e-2	2.352563e4
17	18	100	3.456621154773279e-2	1.205117606573645e-2	-2.251503548199631e-2	5.228758169934641e-2	6.448608268576655e-2	1.219850098642015e-2	-1.473249e-4	2.504524e-1	2.236771e-2	3.802511e1
17	18	500	3.482264216684663e-2	1.216902857582061e-2	-2.265361359102595e-2	5.228758169934641e-2	6.448608268576655e-2	1.219850098642015e-2	-2.947241e-5	2.505155e-1	2.262414e-2	1.923052e2
17	18	1000	3.485501333482577e-2	1.218377761671932e-2	-2.267123571810630e-2	5.228758169934641e-2	6.448608268576655e-2	1.219850098642015e-2	-1.472337e-5	2.502973e-1	2.265651e-2	3.851607e2
17	18	5000	3.488091077408257e-2	1.219555632026575e-2	-2.268535445381667e-2	5.228758169934641e-2	6.448608268576655e-2	1.219850098642015e-2	-2.944666e-6	2.502966e-1	2.268241e-2	1.928005e3
17	18	10000	3.488415116240234e-2	1.219702878115706e-2	-2.268712238124560e-2	5.228758169934641e-2	6.448608268576655e-2	1.219850098642015e-2	-1.472205e-6	2.502749e-1	2.268565e-2	3.856561e3
17	18	50000	3.488674347003656e-2	1.219820654552596e-2	-2.268853692451091e-2	5.228758169934641e-2	6.448608268576655e-2	1.219850098642015e-2	-2.944409e-7	2.502748e-1	2.268824e-2	1.928501e4
17	18	100000	3.488706754059660e-2	1.219835376725053e-2	-2.268871377334589e-2	5.228758169934641e-2	6.448608268576655e-2	1.219850098642015e-2	-1.472192e-7	2.502726e-1	2.268857e-2	3.857056e4
1	19	100	8.217456144049286e-2	8.217456144049286e-2	0.000000000000000e0	0.000000000000000e0	8.472439474188743e-2	8.472439474188743e-2	-2.549833e-3	2.549833e-1	-2.549833e-3	2.549833e-1
1	19	500	8.421487082383766e-2	8.421487082383766e-2	0.000000000000000e0	0.000000000000000e0	8.472439474188743e-2	8.472439474188743e-2	-5.095239e-4	2.547620e-1	-5.095239e-4	2.547620e-1
1	19	1000	8.446973512898531e-2	8.446973512898531e-2	0.000000000000000e0	0.000000000000000e0	8.472439474188743e-2	8.472439474188743e-2	-2.546596e-4	2.546596e-1	-2.546596e-4	2.546596e-1
1	19	5000	8.467352564052780e-2	8.467352564052780e-2	0.000000000000000e0	0.000000000000000e0	8.472439474188743e-2	8.472439474188743e-2	-5.086910e-5	2.543455e-1	-5.086910e-5	2.543455e-1
1	19	10000	8.469895421804595e-2	8.469895421804595e-2	0.000000000000000e0	0.000000000000000e0	8.472439474188743e-2	8.472439474188743e-2	-2.544052e-5	2.544052e-1	-2.544052e-5	2.544052e-1
1	19	50000	8.471930689275756e-2	8.471930689275756e-2	0.000000000000000e0	0.000000000000000e0	8.472439474188743e-2	8.472439474188743e-2	-5.087849e-6	2.543925e-1	-5.087849e-6	2.543925e-1
1	19	100000	8.472185090241854e-2	8.472185090241854e-2	0.000000000000000e0	0.000000000000000e0	8.472439474188743e-2	8.472439474188743e-2	-2.543839e-6	2.543839e-1	-2.543839e-6	2.543839e-1
2	19	100	6.708097170499419e-2	6.474244093679879e-2	-2.338530768195389e-3	2.631578947368421e-2	9.232530883742561e-2	6.600951936374140e-2	-1.267078e-3	2.534157e-1	1.071452e-3	2.142905e-1
2	19	500	6.817897836617676e-2	6.575717359311127e-2	-2.421804773065465e-3	2.631578947368421e-2	9.232530883742561e-2	6.600951936374140e-2	-2.523458e-4	2.523458e-1	2.169459e-3	2.169459e0
2	19	1000	6.831535957498985e-2	6.588338875273164e-2	-2.431970822258225e-3	2.631578947368421e-2	9.232530883742561e-2	6.600951936374140e-2	-1.261306e-4	2.522612e-1	2.305840e-3	4.611680e0
2	19	5000	6.842409184388651e-2	6.598429894907286e-2	-2.439792894813558e-3	2.631578947368421e-2	9.232530883742561e-2	6.600951936374140e-2	-2.522041e-5	2.522041e-1	2.414572e-3	2.414572e1
2	19	10000	6.843768958111436e-2	6.599690933614502e-2	-2.440780244969188e-3	2.631578947368421e-2	9.232530883742561e-2	6.600951936374140e-2	-1.261003e-5	2.522006e-1	2.428170e-3	4.856340e1
2	19	50000	6.844856776378266e-2	6.600699744773772e-2	-2.441570316044909e-3	2.631578947368421e-2	9.232530883742561e-2	6.600951936374140e-2	-2.521916e-6	2.521916e-1	2.439048e-3	2.439048e2
2	19	100000	6.844992736093269e-2	6.600825839603587e-2	-2.441668964896852e-3	2.631578947368421e-2	9.232530883742561e-2	6.600951936374140e-2	-1.260968e-6	2.521935e-1	2.440408e-3	4.880816e2
3	19	100	5.876434318055932e-2	5.440305112452468e-2	-4.361292056034637e-3	3.508771929824561e-2	9.032571059640081e-2	5.523799129815520e-2	-8.349402e-4	2.504821e-1	3.526352e-3	1.057906e0
3	19	500	5.954002447047062e-2	5.507074559631742e-2	-4.469278874153200e-3	3.508771929824561e-2	9.032571059640081e-2	5.523799129815520e-2	-1.672457e-4	2.508686e-1	4.302033e-3	6.453050e0
3	19	1000	5.963650009061464e-2	5.515423249727627e-2	-4.482267593338366e-3	3.508771929824561e-2	9.032571059640081e-2	5.523799129815520e-2	-8.375880e-5	2.512764e-1	4.398509e-3	1.319553e1
3	19	5000	5.971363814010586e-2	5.522122644423332e-2	-4.492411695872561e-3	3.508771929824561e-2	9.032571059640081e-2	5.523799129815520e-2	-1.676485e-5	2.514728e-1	4.475647e-3	6.713470e1
3	19	10000	5.972328989338523e-2	5.522961022114774e-2	-4.493679672237553e-3	3.508771929824561e-2	9.032571059640081e-2	5.523799129815520e-2	-8.381077e-6	2.514323e-1	4.485299e-3	1.345590e2
3	19	50000	5.973100901996247e-2	5.523631488704349e-2	-4.494694132919533e-3	3.508771929824561e-2	9.032571059640081e-2	5.523799129815520e-2	-1.676411e-6	2.514617e-1	4.493018e-3	6.739527e2
3	19	100000	5.973197392259582e-2	5.523715308972466e-2	-4.494820832871838e-3	3.508771929824561e-2	9.032571059640081e-2	5.523799129815520e-2	-8.382084e-7	2.514625e-1	4.493983e-3	1.348195e3
4	19	100	5.136065759322857e-2	4.701556740737070e-2	-4.345090185857895e-3	3.947368421052631e-2	8.711274654088799e-2	4.763906233036168e-2	-6.234949e-4	2.493980e-1	3.721595e-3	1.488638e0
4	19	500	5.196986269606426e-2	4.751352885696037e-2	-4.456333839103916e-3	3.947368421052631e-2	8.711274654088799e-2	4.763906233036168e-2	-1.255335e-4	2.510669e-1	4.330800e-3	8.661601e0
4	19	1000	5.204661929450764e-2	4.757626877361789e-2	-4.470350520889742e-3	3.947368421052631e-2	8.711274654088799e-2	4.763906233036168e-2	-6.279356e-5	2.511742e-1	4.407557e-3	1.763023e1
4	19	5000	5.210804081302937e-2	4.762650763148798e-2	-4.481533181541326e-3	3.947368421052631e-2	8.711274654088799e-2	4.763906233036168e-2	-1.255470e-5	2.510940e-1	4.468978e-3	8.937957e1
4	19	10000	5.211571694144778e-2	4.763278495378251e-2	-4.482931987665113e-3	3.947368421052631e-2	8.711274654088799e-2	4.763906233036168e-2	-6.277377e-6	2.510951e-1	4.476655e-3	1.790662e2
4	19	50000	5.212185734746910e-2	4.763780684242350e-2	-4.484050505045374e-3	3.947368421052631e-2	8.711274654088799e-2	4.763906233036168e-2	-1.255488e-6	2.510976e-1	4.482795e-3	8.965590e2
4	19	100000	5.212262488902718e-2	4.763843458944851e-2	-4.484190299578065e-3	3.947368421052631e-2	8.711274654088799e-2	4.763906233036168e-2	-6.277409e-7	2.510964e-1	4.483563e-3	1.793425e3
5	19	100	4.629440666616667e-2	4.133638532822941e-2	-4.958021337937273e-3	4.210526315789474e-2	8.394298176022488e-2	4.183771860233015e-2	-5.013333e-4	2.506666e-1	4.456688e-3	2.228344e0
5	19	500	4.681433526321427e-2	4.173737961463791e-2	-5.076955648576334e-3	4.210526315789474e-2	8.394298176022488e-2	4.183771860233015e-2	-1.003390e-4	2.508475e-1	4.976617e-3	1.244154e1
5	19	1000	4.687937823457852e-2	4.178754448738831e-2	-5.091833747190207e-3	4.210526315789474e-2	8.394298176022488e-2	4.183771860233015e-2	-5.017411e-5	2.508706e-1	5.041660e-3	2.520830e1
5	19	5000	4.693127494071861e-2	4.182768435635068e-2	-5.103590584367951e-3	4.210526315789474e-2	8.394298176022488e-2	4.183771860233015e-2	-1.003425e-5	2.508561e-1	5.093556e-3	1.273389e2
5	19	10000	4.693776585205436e-2	4.183270108795745e-2	-5.105064764096849e-3	4.210526315789474e-2	8.394298176022488e-2	4.183771860233015e-2	-5.017514e-6	2.508757e-1	5.100047e-3	2.550024e2
5	19	50000	4.694295907652354e-2	4.183671510492646e-2	-5.106243971596746e-3	4.210526315789474e-2	8.394298176022488e-2	4.183771860233015e-2	-1.003497e-6	2.508744e-1	5.105240e-3	1.276310e3
5	19	100000	4.694360820301641e-2	4.183721685004874e-2	-5.106391352966598e-3	4.210526315789474e-2	8.394298176022488e-2	4.183771860233015e-2	-5.017523e-7	2.508761e-1	5.105890e-3	2.552945e3
6	19	100	4.629561529013388e-2	3.690923078854859e-2	-9.386384501585306e-3	4.385964912280702e-2	8.118611512916352e-2	3.732646600635650e-2	-4.172352e-4	2.503411e-1	8.969149e-3	5.381490e0
6	19	500	4.675255469729984e-2	3.724301119656381e-2	-9.509543500736066e-3	4.385964912280702e-2	8.118611512916352e-2	3.732646600635650e-2	-8.345481e-5	2.503644e-1	9.426089e-3	2.827827e1
6	19	1000	4.680958897511087e-2	3.728468478145361e-2	-9.524904193657332e-3	4.385964912280702e-2	8.118611512916352e-2	3.732646600635650e-2	-4.178122e-5	2.506873e-1	9.483123e-3	5.689874e1
6	19	5000	4.685517773934687e-2	3.731810971221667e-2	-9.537068027130403e-3	4.385964912280702e-2	8.118611512916352e-2	3.732646600635650e-2	-8.356294e-6	2.506888e-1	9.528712e-3	2.858614e2
6	19	10000	4.686088065647193e-2	3.732228746165893e-2	-9.538593194813266e-3	4.385964912280702e-2	8.118611512916352e-2	3.732646600635650e-2	-4.178545e-6	2.507127e-1	9.534415e-3	5.720649e2
6	19	50000	4.686544204787248e-2	3.732563023318407e-2	-9.539811814688460e-3	4.385964912280702e-2	8.118611512916352e-2	3.732646600635650e-2	-8.357732e-7	2.507320e-1	9.538976e-3	2.861693e3
6	19	100000	4.686601221081099e-2	3.732604812488007e-2	-9.539964085930351e-3	4.385964912280702e-2	8.118611512916352e-2	3.732646600635650e-2	-4.178815e-7	2.507289e-1	9.539546e-3	5.723728e3
7	19	100	4.043536499713961e-2	3.220071430547890e-2	-8.234650691660706e-3	4.511278195488722e-2	7.766991833395850e-2	3.255713637907129e-2	-3.564221e-4	2.494955e-1	7.878229e-3	5.514760e0
7	19	500	4.084807142646624e-2	3.248552777797881e-2	-8.362543648487474e-3	4.511278195488722e-2	7.766991833395850e-2	3.255713637907129e-2	-7.160860e-5	2.506301e-1	8.290935e-3	2.901827e1
7	19	1000	4.089941645502398e-2	3.252133306698118e-2	-8.378083388042796e-3	4.511278195488722e-2	7.766991833395850e-2	3.255713637907129e-2	-3.580331e-5	2.506232e-1	8.342280e-3	5.839596e1
7	19	5000	4.094051334340781e-2	3.254997607172736e-2	-8.390537271680390e-3	4.511278195488722e-2	7.766991833395850e-2	3.255713637907129e-2	-7.160307e-6	2.506108e-1	8.383377e-3	2.934182e2
7	19	10000	4.094565088679485e-2	3.255355599663087e-2	-8.392094890164053e-3	4.511278195488722e-2	7.766991833395850e-2	3.255713637907129e-2	-3.580382e-6	2.506268e-1	8.388515e-3	5.871960e2
7	19	50000	4.094976107682276e-2	3.255642030915706e-2	-8.393340767665704e-3	4.511278195488722e-2	7.766991833395850e-2	3.255713637907129e-2	-7.160699e-7	2.506245e-1	8.392625e-3	2.937419e3
7	19	100000	4.095027484774974e-2	3.255677834224834e-2	-8.393496505501703e-3	4.511278195488722e-2	7.766991833395850e-2	3.255713637907129e-2	-3.580368e-7	2.506258e-1	8.393138e-3	5.875197e3
8	19	100	3.975529699961819e-2	2.863166448805243e-2	-1.112363251156578e-2	4.605263157894737e-2	7.499689400754969e-2	2.894426242860233e-2	-3.125979e-4	2.500784e-1	1.081103e-2	8.648828e0
8	19	500	4.013151029592480e-2	2.888161982087290e-2	-1.124989047505195e-2	4.605263157894737e-2	7.499689400754969e-2	2.894426242860233e-2	-6.264261e-5	2.505704e-1	1.118725e-2	4.474899e1
8	19	1000	4.017874022940331e-2	2.891295392309503e-2	-1.126578630630835e-2	4.605263157894737e-2	7.499689400754969e-2	2.894426242860233e-2	-3.130851e-5	2.504680e-1	1.123448e-2	8.987582e1
8	19	5000	4.021643413597782e-2	2.893799878214798e-2	-1.127843535382982e-2	4.605263157894737e-2	7.499689400754969e-2	2.894426242860233e-2	-6.263646e-6	2.505459e-1	1.127217e-2	4.508869e2
8	19	10000	4.022114853825747e-2	2.894113056165546e-2	-1.128001797660209e-2	4.605263157894737e-2	7.499689400754969e-2	2.894426242860233e-2	-3.131867e-6	2.505494e-1	1.127689e-2	9.021509e2
8	19	50000	4.022492061153176e-2	2.894363605757735e-2	-1.128128455395445e-2	4.605263157894737e-2	7.499689400754969e-2	2.894426242860233e-2	-6.263710e-7	2.505484e-1	1.128066e-2	4.512263e3
8	19	100000	4.022539209733239e-2	2.894394924344459e-2	-1.128144285388785e-2	4.605263157894737e-2	7.499689400754969e-2	2.894426242860233e-2	-3.131852e-7	2.505481e-1	1.128113e-2	9.024904e3
9	19	100	4.037004986800825e-2	2.705006424412113e-2	-1.331998562388714e-2	4.678362573099415e-2	7.411127079055178e-2	2.732764505955763e-2	-2.775808e-4	2.498227e-1	1.304240e-2	1.173816e1
9	19	500	4.071993426318324e-2	2.727205138948356e-2	-1.344788287369971e-2	4.678362573099415e-2	7.411127079055178e-2	2.732764505955763e-2	-5.559367e-5	2.501715e-1	1.339229e-2	6.026530e1
9	19	1000	4.076379522837023e-2	2.729981201200400e-2	-1.346398321636628e-2	4.678362573099415e-2	7.411127079055178e-2	2.732764505955763e-2	-2.783305e-5	2.504974e-1	1.343615e-2	1.209254e2
9	19	5000	4.079885916685262e-2	2.732207897893319e-2	-1.347678018791939e-2	4.678362573099415e-2	7.411127079055178e-2	2.732764505955763e-2	-5.566081e-6	2.504736e-1	1.347121e-2	6.062046e2
9	19	10000	4.080324554175700e-2	2.732486204210556e-2	-1.347838349965126e-2	4.678362573099415e-2	7.411127079055178e-2	2.732764505955763e-2	-2.783017e-6	2.504716e-1	1.347560e-2	1.212804e3
9	19	50000	4.080675427057207e-2	2.732708842002293e-2	-1.347966585054891e-2	4.678362573099415e-2	7.411127079055178e-2	2.732764505955763e-2	-5.566395e-7	2.504878e-1	1.347911e-2	6.065599e3
9	19	100000	4.080719285098205e-2	2.732736674106427e-2	-1.347982610991696e-2	4.678362573099415e-2	7.411127079055178e-2	2.732764505955763e-2	-2.783185e-7	2.504866e-1	1.347955e-2	1.213159e4
10	19	100	3.098807950732045e-2	2.416029054422584e-2	-6.827788963094610e-3	4.736842105263158e-2	7.177812492859827e-2	2.440970387596669e-2	-2.494133e-4	2.494133e-1	6.578376e-3	6.578376e0
10	19	500	3.131851407309407e-2	2.435965161883138e-2	-6.958862454262710e-3	4.736842105263158e-2	7.177812492859827e-2	2.440970387596669e-2	-5.005226e-5	2.502613e-1	6.908810e-3	3.454405e1
10	19	1000	3.135973983018761e-2	2.438465447694832e-2	-6.975085353239333e-3	4.736842105263158e-2	7.177812492859827e-2	2.440970387596669e-2	-2.504940e-5	2.504940e-1	6.950036e-3	6.950036e1
10	19	5000	3.139272218170322e-2	2.440469546506906e-2	-6.988026716634328e-3	4.736842105263158e-2	7.177812492859827e-2	2.440970387596669e-2	-5.008411e-6	2.504205e-1	6.983018e-3	3.491509e2
10	19	10000	3.139684476398506e-2	2.440719957822706e-2	-6.989645185758337e-3	4.736842105263158e-2	7.177812492859827e-2	2.440970387596669e-2	-2.504298e-6	2.504298e-1	6.987141e-3	6.987141e2
10	19	50000	3.140014299896189e-2	2.440920300055496e-2	-6.990939998407459e-3	4.736842105263158e-2	7.177812492859827e-2	2.440970387596669e-2	-5.008754e-7	2.504377e-1	6.990439e-3	3.495220e3
10	19	100000	3.140055528637539e-2	2.440945343827345e-2	-6.991101848101851e-3	4.736842105263158e-2	7.177812492859827e-2	2.440970387596669e-2	-2.504377e-7	2.504377e-1	6.990851e-3	6.990851e3
11	19	100	3.228807889893937e-2	2.008170925891115e-2	-1.220636964002826e-2	4.784688995215311e-2	6.815542634726707e-2	2.030853639511396e-2	-2.268271e-4	2.495098e-1	1.197954e-2	1.317750e1
11	19	500	3.260113333929010e-2	2.026300773581570e-2	-1.233812560347443e-2	4.784688995215311e-2	6.815542634726707e-2	2.030853639511396e-2	-4.552866e-5	2.504076e-1	1.229260e-2	6.760928e1
11	19	1000	3.264014850199835e-2	2.028578160108626e-2	-1.235436690091206e-2	4.784688995215311e-2	6.815542634726707e-2	2.030853639511396e-2	-2.275479e-5	2.503027e-1	1.233161e-2	1.356477e2
11	19	5000	3.267140738462595e-2	2.030398396112249e-2	-1.236742342350347e-2	4.784688995215311e-2	6.815542634726707e-2	2.030853639511396e-2	-4.552434e-6	2.503839e-1	1.236287e-2	6.799579e2
11	19	10000	3.267531538269140e-2	2.030626003902409e-2	-1.236905534366734e-2	4.784688995215311e-2	6.815542634726707e-2	2.030853639511396e-2	-2.276356e-6	2.503992e-1	1.236678e-2	1.360346e3
11	19	50000	3.267844123022855e-2	2.030808112358749e-2	-1.237036010664125e-2	4.784688995215311e-2	6.815542634726707e-2	2.030853639511396e-2	-4.552715e-7	2.503993e-1	1.236990e-2	6.803448e3
11	19	100000	3.267883197672028e-2	2.030830876058574e-2	-1.237052321613499e-2	4.784688995215311e-2	6.815542634726707e-2	2.030853639511396e-2	-2.276345e-7	2.503980e-1	1.237030e-2	1.360733e4
12	19	100	3.251364074210847e-2	1.750765093429298e-2	-1.500598980781550e-2	4.824561403508772e-2	6.596163478399948e-2	1.771602074891176e-2	-2.083698e-4	2.500438e-1	1.479762e-2	1.775714e1
